churn_id,subscriber_key,churn_date,churn_reason,churn_reason_detail,competitor_name,tenure_months,lifetime_value,retention_attempts,retention_offer_made,retention_offer_accepted,final_bill_status,port_out,win_back_eligible
1283,13101,2025-05-24,Price,Found cheaper alternative with competitor,Vodafone,9,336.65,1,True,False,Paid,True,True
1284,13119,2024-07-17,Contract End,"Contract ended, chose not to renew",,41,1714.77,1,True,False,Paid,False,True
1285,13122,2025-07-27,Network Quality,Slow speeds or poor performance,,14,453.29,1,True,False,Paid,False,True
1286,13194,2025-11-10,Relocation,Moving abroad or to area without coverage,,41,664.35,1,True,False,Paid,False,True
1287,13224,2024-06-21,Price,Found cheaper alternative with competitor,giffgaff,39,675.96,0,False,False,Paid,True,True
1288,13227,2024-03-16,Billing Issues,Disputes over charges,,19,564.79,2,True,False,Paid,False,True
1289,13233,2022-11-05,Bundle Deal,Switched to competitor bundle offer,Three,23,553.31,0,False,False,Paid,True,True
1290,13236,2026-02-18,Network Coverage,Poor signal in home/work area,,22,768.79,1,True,False,Paid,True,True
1291,13242,2025-10-18,Network Quality,Slow speeds or poor performance,,41,1032.78,3,True,False,Paid,False,True
1292,13246,2021-04-04,Competitor Promotion,Attracted by competitor offer,giffgaff,11,307.11,0,False,False,Paid,True,True
1293,13265,2021-03-13,Relocation,Moving abroad or to area without coverage,,9,292.93,1,True,False,Paid,False,True
1294,13267,2022-09-23,No Longer Needed,No longer requires mobile service,,5,215.23,3,True,False,Paid,False,False
1295,13270,2021-09-23,Price,Found cheaper alternative with competitor,Sky Mobile,7,212.08,2,True,False,Paid,True,True
1296,13275,2023-04-25,Price,Found cheaper alternative with competitor,Vodafone,37,780.88,1,True,False,Paid,True,True
1297,13276,2021-05-05,Customer Service,Dissatisfied with support experience,,13,486.25,0,False,False,Paid,False,True
1298,13285,2023-10-27,Relocation,Moving abroad or to area without coverage,,33,881.71,3,True,False,Paid,False,True
1299,13290,2024-07-13,Relocation,Moving abroad or to area without coverage,,17,536.66,1,True,False,Paid,False,True
1300,13309,2024-11-16,Customer Service,Dissatisfied with support experience,,3,118.03,1,True,False,Paid,False,False
1301,13317,2023-07-03,Price,Found cheaper alternative with competitor,Sky Mobile,41,1291.34,0,False,False,Paid,True,True
1302,13338,2025-10-16,Billing Issues,Disputes over charges,,35,995.78,0,False,False,Paid,False,True
1303,13356,2023-12-05,Network Coverage,Poor signal in home/work area,,15,442.4,2,True,False,Paid,True,True
1304,13357,2025-05-14,Contract End,"Contract ended, chose not to renew",,9,154.47,1,True,False,Outstanding,False,False
1305,13365,2026-02-14,Bundle Deal,Switched to competitor bundle offer,VOXI,3,95.9,0,False,False,Paid,True,False
1306,13368,2025-02-23,Price,Found cheaper alternative with competitor,Tesco Mobile,26,839.48,1,True,False,Paid,True,True
1307,13380,2024-04-09,Price,Found cheaper alternative with competitor,EE,18,778.32,1,True,False,Paid,True,True
1308,13390,2023-11-28,Network Quality,Slow speeds or poor performance,,4,128.26,1,True,False,Paid,False,False
1309,13400,2023-07-30,Price,Found cheaper alternative with competitor,Three,29,1069.71,1,True,False,Paid,True,True
1310,13426,2025-07-14,Price,Found cheaper alternative with competitor,giffgaff,17,269.75,1,True,False,Paid,True,True
1311,13435,2025-09-27,Bundle Deal,Switched to competitor bundle offer,Three,48,1375.68,2,True,False,Paid,True,True
1312,13439,2023-11-23,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,46,2013.84,1,True,False,Paid,True,True
1313,13463,2022-01-04,Contract End,"Contract ended, chose not to renew",,16,683.51,2,True,False,Paid,False,True
1314,13487,2022-09-02,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,6,168.87,0,False,False,Paid,True,True
1315,13492,2024-03-11,Competitor Promotion,Attracted by competitor offer,giffgaff,49,1595.98,0,False,False,Paid,True,True
1316,13512,2025-08-23,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,9,291.3,0,False,False,Paid,True,True
1317,13527,2025-06-18,Network Quality,Slow speeds or poor performance,,11,240.77,0,False,False,Paid,False,True
1318,13531,2021-01-08,Price,Found cheaper alternative with competitor,Vodafone,3,104.04,0,False,False,Paid,True,False
1319,13535,2026-01-01,Network Coverage,Poor signal in home/work area,,20,706.99,0,False,False,Paid,True,True
1320,13536,2022-04-14,Competitor Promotion,Attracted by competitor offer,Three,26,454.32,1,True,False,Paid,True,True
1321,13551,2024-02-12,Network Coverage,Poor signal in home/work area,,45,1256.19,2,True,False,Paid,True,True
1322,13561,2023-12-02,Network Quality,Slow speeds or poor performance,,20,603.95,0,False,False,Paid,False,True
1323,13571,2024-04-04,Price,Found cheaper alternative with competitor,O2,22,428.27,0,False,False,Paid,True,True
1324,13576,2023-03-14,Bundle Deal,Switched to competitor bundle offer,giffgaff,35,663.04,3,True,False,Paid,True,True
1325,13600,2026-02-07,Competitor Promotion,Attracted by competitor offer,O2,45,1173.18,3,True,False,Paid,True,True
1326,13602,2025-09-04,Relocation,Moving abroad or to area without coverage,,9,377.92,1,True,False,Paid,False,True
1327,13608,2022-03-15,Relocation,Moving abroad or to area without coverage,,5,116.15,2,True,False,Paid,False,False
1328,13611,2024-10-07,Device Issues,Device not supported on network,,42,1822.82,0,False,False,Paid,False,True
1329,13616,2024-09-14,Contract End,"Contract ended, chose not to renew",,34,1164.64,0,False,False,Paid,False,True
1330,13625,2022-05-30,Price,Found cheaper alternative with competitor,O2,9,389.17,1,True,False,Paid,True,True
1331,13629,2024-06-07,Bundle Deal,Switched to competitor bundle offer,O2,32,1325.32,0,False,False,Paid,True,True
1332,13649,2024-03-15,Price,Found cheaper alternative with competitor,giffgaff,4,126.19,0,False,False,Paid,True,False
1333,13653,2025-06-03,Network Coverage,Poor signal in home/work area,,28,782.81,0,False,False,Paid,True,True
1334,13655,2023-04-30,Price,Found cheaper alternative with competitor,Three,11,307.48,1,True,False,Paid,True,True
1335,13672,2024-09-09,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,44,1132.94,1,True,False,Paid,True,True
1336,13674,2023-08-19,Price,Found cheaper alternative with competitor,Vodafone,33,952.77,0,False,False,Paid,True,True
1337,13682,2021-11-02,Contract End,"Contract ended, chose not to renew",,10,284.73,1,True,False,Paid,False,True
1338,13694,2024-05-02,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,18,407.47,1,True,False,Paid,True,True
1339,13719,2024-08-12,Price,Found cheaper alternative with competitor,EE,23,659.58,2,True,False,Paid,True,True
1340,13731,2024-01-29,Network Quality,Slow speeds or poor performance,,33,879.15,1,True,False,Paid,False,True
1341,13767,2024-10-08,Network Coverage,Poor signal in home/work area,,13,445.05,0,False,False,Paid,True,True
1342,13768,2026-01-22,Price,Found cheaper alternative with competitor,VOXI,14,360.43,0,False,False,Paid,True,True
1343,13775,2025-06-06,Network Coverage,Poor signal in home/work area,,29,469.14,1,True,False,Paid,True,True
1344,13783,2025-07-20,Price,Found cheaper alternative with competitor,Tesco Mobile,14,292.0,1,True,False,Paid,True,True
1345,13790,2025-12-01,Bundle Deal,Switched to competitor bundle offer,Vodafone,33,1382.01,0,False,False,Paid,True,True
1346,13793,2021-04-16,Customer Service,Dissatisfied with support experience,,7,113.37,1,True,False,Paid,False,True
1347,13795,2024-03-11,Network Coverage,Poor signal in home/work area,,26,815.4,1,True,False,Paid,True,True
1348,13818,2022-11-01,Price,Found cheaper alternative with competitor,Vodafone,9,353.35,1,True,False,Paid,True,True
1349,13821,2023-03-24,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,19,683.13,1,True,False,Outstanding,True,False
1350,13829,2026-01-06,Customer Service,Dissatisfied with support experience,,14,212.92,0,False,False,Paid,False,True
1351,13842,2024-06-11,Price,Found cheaper alternative with competitor,Three,31,868.91,0,False,False,Paid,True,True
1352,13852,2026-02-23,Customer Service,Dissatisfied with support experience,,45,1691.47,3,True,False,Paid,False,True
1353,13857,2021-03-13,Customer Service,Dissatisfied with support experience,,8,125.16,2,True,False,Paid,False,True
1354,13862,2023-03-13,Customer Service,Dissatisfied with support experience,,9,393.99,0,False,False,Paid,False,True
1355,13869,2021-07-15,No Longer Needed,No longer requires mobile service,,11,414.31,1,True,False,Paid,False,True
1356,13887,2025-01-07,Network Coverage,Poor signal in home/work area,,36,1179.49,0,False,False,Paid,True,True
1357,13889,2025-05-28,Network Coverage,Poor signal in home/work area,,12,360.1,2,True,False,Paid,True,True
1358,13896,2024-03-12,Network Coverage,Poor signal in home/work area,,30,602.48,1,True,False,Paid,True,True
1359,13917,2024-11-24,Price,Found cheaper alternative with competitor,EE,12,220.6,0,False,False,Paid,True,True
1360,13918,2025-07-11,Network Coverage,Poor signal in home/work area,,38,1159.26,0,False,False,Paid,True,True
1361,13919,2023-11-06,Relocation,Moving abroad or to area without coverage,,41,852.11,1,True,False,Paid,False,True
1362,13929,2026-01-10,Customer Service,Dissatisfied with support experience,,37,1451.56,1,True,False,Paid,False,True
1363,13948,2020-07-25,Competitor Promotion,Attracted by competitor offer,EE,6,159.01,0,False,False,Paid,True,True
1364,13959,2023-04-24,Contract End,"Contract ended, chose not to renew",,10,390.16,1,True,False,Paid,False,True
1365,13966,2025-10-21,Competitor Promotion,Attracted by competitor offer,Sky Mobile,29,1162.59,1,True,False,Paid,True,True
1366,13967,2023-05-14,Device Issues,Device not supported on network,,19,808.65,0,False,False,Paid,False,True
1367,13970,2025-04-23,Network Quality,Slow speeds or poor performance,,19,493.88,3,True,False,Paid,False,True
1368,13971,2023-05-27,Billing Issues,Disputes over charges,,18,609.56,1,True,False,Paid,False,True
1369,13972,2023-12-17,Customer Service,Dissatisfied with support experience,,13,511.46,3,True,False,Paid,False,True
1370,13975,2023-07-18,No Longer Needed,No longer requires mobile service,,33,532.39,3,True,False,Paid,False,True
1371,13976,2022-11-10,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,22,532.15,1,True,False,Paid,True,True
1372,13977,2025-11-07,Relocation,Moving abroad or to area without coverage,,30,600.3,1,True,False,Paid,False,True
1373,13997,2026-01-23,Network Coverage,Poor signal in home/work area,,28,1107.52,2,True,False,Outstanding,True,False
1374,14000,2024-10-05,Network Coverage,Poor signal in home/work area,,7,131.22,1,True,False,Paid,True,True
1375,14001,2023-08-29,Price,Found cheaper alternative with competitor,Sky Mobile,36,1167.36,3,True,False,Paid,True,True
1376,14021,2024-04-03,Contract End,"Contract ended, chose not to renew",,36,1334.36,0,False,False,Paid,False,True
1377,14024,2024-10-21,Customer Service,Dissatisfied with support experience,,20,531.78,3,True,False,Paid,False,True
1378,14046,2025-12-26,Billing Issues,Disputes over charges,,40,1712.07,2,True,False,Paid,False,True
1379,14052,2023-05-19,Network Coverage,Poor signal in home/work area,,35,741.49,3,True,False,Paid,True,True
1380,14061,2022-09-11,Price,Found cheaper alternative with competitor,giffgaff,31,585.84,1,True,False,Paid,True,True
1381,14070,2024-02-25,Customer Service,Dissatisfied with support experience,,44,1077.24,2,True,False,Paid,False,True
1382,14089,2025-09-12,Network Coverage,Poor signal in home/work area,,38,1484.45,1,True,False,Paid,True,True
1383,14098,2025-03-05,Price,Found cheaper alternative with competitor,Tesco Mobile,17,379.87,0,False,False,Paid,True,True
1384,14121,2022-12-08,Price,Found cheaper alternative with competitor,O2,10,268.18,0,False,False,Paid,True,True
1385,14124,2023-10-28,Price,Found cheaper alternative with competitor,Vodafone,45,1376.82,2,True,False,Paid,True,True
1386,14156,2022-01-24,Contract End,"Contract ended, chose not to renew",,17,392.88,1,True,False,Paid,False,True
1387,14199,2026-01-29,Bundle Deal,Switched to competitor bundle offer,EE,20,793.51,2,True,False,Paid,True,True
1388,14200,2023-07-07,Price,Found cheaper alternative with competitor,giffgaff,36,1404.22,1,True,False,Paid,True,True
1389,14244,2025-07-24,Customer Service,Dissatisfied with support experience,,22,500.89,1,True,False,Paid,False,True
1390,14253,2025-01-22,Contract End,"Contract ended, chose not to renew",,20,821.86,0,False,False,Paid,False,True
1391,14270,2024-03-17,Contract End,"Contract ended, chose not to renew",,37,1157.08,1,True,False,Paid,False,True
1392,14273,2025-12-09,Billing Issues,Disputes over charges,,37,1235.15,0,False,False,Written Off,False,False
1393,14276,2023-02-11,Price,Found cheaper alternative with competitor,Sky Mobile,16,610.19,1,True,False,Paid,True,True
1394,14281,2021-10-20,Billing Issues,Disputes over charges,,18,741.91,0,False,False,Paid,False,True
1395,14283,2024-10-11,Network Coverage,Poor signal in home/work area,,32,641.68,1,True,False,Paid,True,True
1396,14286,2023-09-03,Bundle Deal,Switched to competitor bundle offer,EE,27,535.94,0,False,False,Paid,True,True
1397,14295,2025-01-22,Network Coverage,Poor signal in home/work area,,40,1522.46,2,True,False,Paid,True,True
1398,14305,2025-08-11,Price,Found cheaper alternative with competitor,Vodafone,35,1542.93,2,True,False,Paid,True,True
1399,14315,2025-04-03,Competitor Promotion,Attracted by competitor offer,giffgaff,7,240.86,0,False,False,Paid,True,True
1400,14323,2025-04-08,Customer Service,Dissatisfied with support experience,,21,700.41,1,True,False,Paid,False,True
1401,14329,2024-06-21,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,10,180.65,1,True,False,Paid,True,True
1402,14333,2023-11-25,Customer Service,Dissatisfied with support experience,,27,568.84,0,False,False,Paid,False,True
1403,14344,2021-05-07,Competitor Promotion,Attracted by competitor offer,Sky Mobile,11,288.62,0,False,False,Paid,True,True
1404,14345,2022-08-01,Competitor Promotion,Attracted by competitor offer,Sky Mobile,23,863.02,2,True,False,Paid,True,True
1405,14355,2024-09-23,Price,Found cheaper alternative with competitor,Sky Mobile,34,659.29,3,True,False,Paid,True,True
1406,14366,2022-03-22,Competitor Promotion,Attracted by competitor offer,VOXI,21,413.99,0,False,False,Outstanding,True,False
1407,14369,2024-03-22,Device Issues,Device not supported on network,,42,1076.94,1,True,False,Paid,False,True
1408,14380,2025-07-05,Price,Found cheaper alternative with competitor,Vodafone,15,413.67,0,False,False,Paid,True,True
1409,14391,2023-01-28,Customer Service,Dissatisfied with support experience,,30,527.25,3,True,False,Paid,False,True
1410,14392,2024-08-04,Network Coverage,Poor signal in home/work area,,48,1484.3,0,False,False,Paid,True,True
1411,14395,2024-01-09,Contract End,"Contract ended, chose not to renew",,17,713.32,2,True,False,Paid,False,True
1412,14407,2022-11-11,Network Coverage,Poor signal in home/work area,,29,1292.8,2,True,False,Paid,True,True
1413,14412,2023-01-18,Relocation,Moving abroad or to area without coverage,,8,256.03,1,True,False,Paid,False,True
1414,14439,2022-10-22,Bundle Deal,Switched to competitor bundle offer,Vodafone,9,198.2,2,True,False,Paid,True,True
1415,14440,2025-06-17,Network Coverage,Poor signal in home/work area,,29,949.86,0,False,False,Paid,True,True
1416,14442,2024-12-11,Bundle Deal,Switched to competitor bundle offer,O2,48,859.16,1,True,False,Paid,True,True
1417,14454,2025-08-08,Price,Found cheaper alternative with competitor,Vodafone,19,569.46,0,False,False,Paid,True,True
1418,14463,2024-06-07,Relocation,Moving abroad or to area without coverage,,45,1201.49,0,False,False,Paid,False,True
1419,14469,2024-02-10,Network Coverage,Poor signal in home/work area,,7,289.17,0,False,False,Paid,True,True
1420,14471,2025-09-28,Price,Found cheaper alternative with competitor,Three,49,812.36,3,True,False,Paid,True,True
1421,14473,2025-01-21,Network Coverage,Poor signal in home/work area,,33,714.76,2,True,False,Paid,True,True
1422,14475,2023-02-16,Price,Found cheaper alternative with competitor,Sky Mobile,24,951.67,2,True,False,Paid,True,True
1423,14490,2023-01-06,Billing Issues,Disputes over charges,,27,1008.76,1,True,False,Paid,False,True
1424,14497,2022-04-04,Contract End,"Contract ended, chose not to renew",,18,393.68,3,True,False,Outstanding,False,False
1425,14505,2021-12-20,Customer Service,Dissatisfied with support experience,,9,244.11,1,True,False,Paid,False,True
1426,14509,2023-11-01,Price,Found cheaper alternative with competitor,VOXI,13,475.17,3,True,False,Paid,True,True
1427,14515,2022-05-15,Contract End,"Contract ended, chose not to renew",,25,1079.73,3,True,False,Paid,False,True
1428,14526,2021-12-18,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,6,150.24,1,True,False,Paid,True,True
1429,14529,2021-05-24,Network Coverage,Poor signal in home/work area,,14,378.99,0,False,False,Paid,True,True
1430,14543,2024-03-17,Bundle Deal,Switched to competitor bundle offer,EE,21,873.5,3,True,False,Paid,True,True
1431,14553,2023-02-04,Contract End,"Contract ended, chose not to renew",,18,275.98,2,True,False,Paid,False,True
1432,14556,2024-11-10,Price,Found cheaper alternative with competitor,VOXI,25,1005.62,1,True,False,Paid,True,True
1433,14558,2025-04-05,Price,Found cheaper alternative with competitor,VOXI,14,379.94,0,False,False,Paid,True,True
1434,14578,2022-12-28,Price,Found cheaper alternative with competitor,O2,4,66.43,0,False,False,Paid,True,False
1435,14582,2023-01-24,Network Coverage,Poor signal in home/work area,,8,154.79,2,True,False,Paid,True,True
1436,14587,2022-09-15,Customer Service,Dissatisfied with support experience,,10,213.39,1,True,False,Paid,False,True
1437,14591,2021-11-03,Price,Found cheaper alternative with competitor,VOXI,15,658.62,2,True,False,Paid,True,True
1438,14593,2023-09-23,Price,Found cheaper alternative with competitor,Sky Mobile,37,1354.06,1,True,False,Outstanding,True,False
1439,14597,2023-05-29,Contract End,"Contract ended, chose not to renew",,27,829.12,0,False,False,Paid,False,True
1440,14608,2024-11-18,Price,Found cheaper alternative with competitor,Vodafone,3,118.07,1,True,False,Paid,True,False
1441,14620,2025-04-16,No Longer Needed,No longer requires mobile service,,33,821.27,0,False,False,Paid,False,True
1442,14641,2022-06-09,Price,Found cheaper alternative with competitor,Sky Mobile,6,225.58,0,False,False,Paid,True,True
1443,14646,2025-12-11,Price,Found cheaper alternative with competitor,Three,13,545.6,0,False,False,Paid,True,True
1444,14649,2023-04-11,Bundle Deal,Switched to competitor bundle offer,O2,19,789.34,1,True,False,Paid,True,True
1445,14652,2025-10-28,Relocation,Moving abroad or to area without coverage,,5,221.46,0,False,False,Paid,False,False
1446,14664,2023-03-11,Network Coverage,Poor signal in home/work area,,3,61.26,2,True,False,Paid,True,False
1447,14681,2022-03-18,Price,Found cheaper alternative with competitor,Tesco Mobile,14,629.34,2,True,False,Paid,True,True
1448,14698,2024-04-04,Bundle Deal,Switched to competitor bundle offer,EE,33,1269.92,1,True,False,Paid,True,True
1449,14702,2025-11-12,Billing Issues,Disputes over charges,,29,1099.03,1,True,False,Paid,False,True
1450,14704,2024-04-20,Network Coverage,Poor signal in home/work area,,29,1037.2,1,True,False,Paid,True,True
1451,14712,2023-10-18,Contract End,"Contract ended, chose not to renew",,21,833.75,0,False,False,Paid,False,True
1452,14722,2024-11-04,Bundle Deal,Switched to competitor bundle offer,giffgaff,24,446.23,1,True,False,Paid,True,True
1453,14723,2024-12-27,Network Quality,Slow speeds or poor performance,,15,453.72,1,True,False,Outstanding,False,False
1454,14725,2022-07-23,Contract End,"Contract ended, chose not to renew",,11,338.5,0,False,False,Paid,False,True
1455,14728,2022-06-28,Contract End,"Contract ended, chose not to renew",,25,901.94,1,True,False,Paid,False,True
1456,14735,2021-06-12,Bundle Deal,Switched to competitor bundle offer,EE,4,126.13,0,False,False,Paid,True,False
1457,14745,2025-12-18,Network Coverage,Poor signal in home/work area,,42,1025.58,0,False,False,Paid,True,True
1458,14761,2024-09-12,Competitor Promotion,Attracted by competitor offer,O2,39,1256.82,1,True,False,Paid,True,True
1459,14800,2025-08-25,Network Coverage,Poor signal in home/work area,,22,599.59,0,False,False,Paid,True,True
1460,14813,2025-09-09,Price,Found cheaper alternative with competitor,EE,28,1124.23,0,False,False,Paid,True,True
1461,14822,2021-11-25,Price,Found cheaper alternative with competitor,Virgin Mobile,12,229.93,1,True,False,Paid,True,True
1462,14830,2024-02-29,Bundle Deal,Switched to competitor bundle offer,Vodafone,15,427.19,1,True,False,Paid,True,True
1463,14846,2025-06-23,Network Coverage,Poor signal in home/work area,,20,768.37,1,True,False,Paid,True,True
1464,14854,2021-08-06,No Longer Needed,No longer requires mobile service,,18,771.94,0,False,False,Paid,False,True
1465,14880,2025-06-27,Network Coverage,Poor signal in home/work area,,24,836.68,1,True,False,Paid,True,True
1466,14889,2025-11-28,Price,Found cheaper alternative with competitor,giffgaff,18,699.59,0,False,False,Paid,True,True
1467,14896,2025-01-13,Customer Service,Dissatisfied with support experience,,21,536.86,3,True,False,Paid,False,True
1468,14900,2022-03-10,Customer Service,Dissatisfied with support experience,,17,537.14,0,False,False,Paid,False,True
1469,14903,2025-06-20,Network Coverage,Poor signal in home/work area,,8,270.09,0,False,False,Paid,True,True
1470,14906,2025-01-01,Device Issues,Device not supported on network,,30,1246.17,2,True,False,Paid,False,True
1471,14907,2025-12-20,Contract End,"Contract ended, chose not to renew",,47,1621.06,1,True,False,Outstanding,False,False
1472,14909,2023-12-04,Price,Found cheaper alternative with competitor,Virgin Mobile,10,151.38,3,True,False,Paid,True,True
1473,14931,2022-10-07,Network Coverage,Poor signal in home/work area,,27,1015.72,1,True,False,Paid,True,True
1474,14957,2023-12-03,Competitor Promotion,Attracted by competitor offer,Vodafone,47,1706.17,0,False,False,Paid,True,True
1475,14961,2023-01-12,No Longer Needed,No longer requires mobile service,,4,110.57,1,True,False,Paid,False,False
1476,14963,2025-11-29,Network Coverage,Poor signal in home/work area,,3,112.33,2,True,False,Paid,True,False
1477,14975,2024-09-15,Network Coverage,Poor signal in home/work area,,3,72.77,1,True,False,Paid,True,False
1478,14985,2022-07-16,Competitor Promotion,Attracted by competitor offer,VOXI,18,781.41,2,True,False,Paid,True,True
1479,14997,2025-12-06,Bundle Deal,Switched to competitor bundle offer,EE,9,193.6,1,True,False,Paid,True,True
1480,14999,2022-07-02,Price,Found cheaper alternative with competitor,Three,15,529.79,2,True,False,Outstanding,True,False
1481,15016,2021-07-30,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,9,218.23,2,True,False,Paid,True,True
1482,15017,2024-09-19,Price,Found cheaper alternative with competitor,Three,4,76.76,1,True,False,Paid,True,False
1483,15024,2024-12-01,Billing Issues,Disputes over charges,,24,405.71,1,True,False,Paid,False,True
1484,15072,2024-01-19,Contract End,"Contract ended, chose not to renew",,4,150.66,2,True,False,Paid,False,False
1485,15078,2022-10-01,Price,Found cheaper alternative with competitor,EE,4,102.2,1,True,False,Paid,True,False
1486,15082,2023-08-01,Bundle Deal,Switched to competitor bundle offer,Sky Mobile,13,439.13,0,False,False,Paid,True,True
1487,15091,2022-11-13,Relocation,Moving abroad or to area without coverage,,3,72.48,0,False,False,Paid,False,False
1488,15109,2024-01-15,Network Coverage,Poor signal in home/work area,,39,1159.24,0,False,False,Paid,True,True
1489,15120,2025-10-16,Price,Found cheaper alternative with competitor,Vodafone,9,169.81,2,True,False,Paid,True,True
1490,15124,2023-09-24,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,15,351.01,2,True,False,Paid,True,True
1491,15130,2024-08-01,Contract End,"Contract ended, chose not to renew",,38,1362.01,1,True,False,Paid,False,True
1492,15131,2025-06-08,Relocation,Moving abroad or to area without coverage,,40,1029.23,0,False,False,Paid,False,True
1493,15134,2021-12-21,Customer Service,Dissatisfied with support experience,,20,787.58,1,True,False,Paid,False,True
1494,15143,2021-04-27,Bundle Deal,Switched to competitor bundle offer,Vodafone,8,298.55,2,True,False,Paid,True,True
1495,15144,2023-10-07,Price,Found cheaper alternative with competitor,Three,37,1059.73,2,True,False,Paid,True,True
1496,15152,2024-11-21,Relocation,Moving abroad or to area without coverage,,18,465.2,1,True,False,Paid,False,True
1497,15163,2023-03-26,Network Coverage,Poor signal in home/work area,,18,503.82,1,True,False,Paid,True,True
1498,15177,2025-10-04,Price,Found cheaper alternative with competitor,VOXI,33,1377.34,0,False,False,Paid,True,True
1499,15179,2025-12-28,Price,Found cheaper alternative with competitor,Sky Mobile,25,662.96,3,True,False,Paid,True,True
1500,15182,2021-05-13,Customer Service,Dissatisfied with support experience,,12,505.12,2,True,False,Paid,False,True
1501,15225,2024-11-29,Bundle Deal,Switched to competitor bundle offer,EE,14,528.12,0,False,False,Paid,True,True
1502,15250,2022-06-16,Price,Found cheaper alternative with competitor,giffgaff,7,258.04,0,False,False,Paid,True,True
1503,15257,2024-08-22,Price,Found cheaper alternative with competitor,Three,10,220.45,0,False,False,Paid,True,True
1504,15273,2025-10-02,Network Quality,Slow speeds or poor performance,,9,354.35,1,True,False,Paid,False,True
1505,15284,2024-04-22,Price,Found cheaper alternative with competitor,Three,46,1706.57,3,True,False,Paid,True,True
1506,15288,2023-07-07,No Longer Needed,No longer requires mobile service,,30,673.73,2,True,False,Paid,False,True
1507,15291,2022-08-31,Price,Found cheaper alternative with competitor,Vodafone,28,448.01,2,True,False,Paid,True,True
1508,15299,2025-04-20,Customer Service,Dissatisfied with support experience,,46,1546.55,2,True,False,Paid,False,True
1509,15300,2024-03-17,Price,Found cheaper alternative with competitor,O2,9,234.46,2,True,False,Paid,True,True
1510,15305,2025-02-28,Customer Service,Dissatisfied with support experience,,10,201.48,1,True,False,Paid,False,True
1511,15314,2024-08-17,Contract End,"Contract ended, chose not to renew",,40,1683.76,0,False,False,Paid,False,True
1512,15337,2023-12-23,Device Issues,Device not supported on network,,14,559.97,3,True,False,Paid,False,True
1513,15371,2023-02-13,Relocation,Moving abroad or to area without coverage,,11,213.86,2,True,False,Paid,False,True
1514,15389,2025-08-16,Bundle Deal,Switched to competitor bundle offer,O2,8,266.22,0,False,False,Paid,True,True
1515,15392,2022-07-19,Customer Service,Dissatisfied with support experience,,12,303.02,1,True,False,Paid,False,True
1516,15406,2024-01-29,Network Coverage,Poor signal in home/work area,,24,576.52,0,False,False,Paid,True,True
1517,15432,2025-09-14,No Longer Needed,No longer requires mobile service,,6,262.41,1,True,False,Paid,False,True
1518,15440,2024-10-04,Network Coverage,Poor signal in home/work area,,35,1258.89,1,True,False,Paid,True,True
1519,15461,2022-11-07,Network Coverage,Poor signal in home/work area,,22,883.89,0,False,False,Paid,True,True
1520,15464,2023-09-23,Price,Found cheaper alternative with competitor,Three,41,766.72,0,False,False,Paid,True,True
1521,15485,2023-05-16,Competitor Promotion,Attracted by competitor offer,Three,8,228.99,3,True,False,Paid,True,True
1522,15495,2022-11-26,Price,Found cheaper alternative with competitor,Tesco Mobile,27,1144.13,0,False,False,Paid,True,True
1523,15498,2025-05-09,Relocation,Moving abroad or to area without coverage,,41,1182.34,2,True,False,Paid,False,True
1524,15505,2022-06-17,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,12,493.16,0,False,False,Paid,True,True
1525,15534,2022-10-05,Bundle Deal,Switched to competitor bundle offer,giffgaff,15,327.62,1,True,False,Paid,True,True
1526,15552,2024-02-28,Network Quality,Slow speeds or poor performance,,36,1325.82,2,True,False,Paid,False,True
1527,15569,2025-01-14,Price,Found cheaper alternative with competitor,Sky Mobile,40,1410.4,0,False,False,Paid,True,True
1528,15588,2022-12-27,Customer Service,Dissatisfied with support experience,,11,359.62,1,True,False,Paid,False,True
1529,15608,2023-04-09,Network Coverage,Poor signal in home/work area,,37,848.24,1,True,False,Paid,True,True
1530,15625,2024-10-06,Relocation,Moving abroad or to area without coverage,,17,711.96,1,True,False,Paid,False,True
1531,15639,2025-05-02,Customer Service,Dissatisfied with support experience,,27,838.98,0,False,False,Paid,False,True
1532,15646,2022-05-10,Customer Service,Dissatisfied with support experience,,16,321.64,2,True,False,Paid,False,True
1533,15669,2023-08-13,Network Quality,Slow speeds or poor performance,,29,651.59,0,False,False,Paid,False,True
1534,15671,2025-01-30,Bundle Deal,Switched to competitor bundle offer,Virgin Mobile,37,695.5,1,True,False,Paid,True,True
1535,15673,2024-06-15,Competitor Promotion,Attracted by competitor offer,Virgin Mobile,3,81.96,1,True,False,Paid,True,False
1536,15676,2023-03-26,Price,Found cheaper alternative with competitor,VOXI,36,1055.49,3,True,False,Paid,True,True
