hr_fact_id,date,employee_key,department_key,job_key,location_key,salary,attrition_flag
101,2019-06-08,33,33,816,920,69740,False
1583,2019-06-10,524,17,805,925,101879,False
2831,2019-06-10,937,32,819,917,85717,False
725,2019-06-10,246,34,803,925,42115,False
489,2019-06-12,164,26,801,921,67169,False
1220,2019-06-13,410,40,811,904,111958,True
2847,2019-06-13,942,30,810,919,107723,False
1013,2019-06-14,343,15,808,911,96043,False
551,2019-06-14,186,30,803,921,32005,False
2165,2019-06-14,720,27,812,920,84192,False
1038,2019-06-14,350,30,809,924,59236,False
2387,2019-06-14,793,30,801,912,69052,False
60,2019-06-16,21,40,800,919,65348,False
1536,2019-06-16,510,29,805,921,87923,False
241,2019-06-18,82,16,802,909,98917,False
2261,2019-06-18,751,27,811,916,86801,False
1808,2019-06-20,600,38,800,921,77424,False
395,2019-06-20,133,40,810,909,119089,False
1980,2019-06-21,658,30,803,910,94508,True
1734,2019-06-21,573,26,805,921,134613,True
1725,2019-06-21,571,34,802,919,55886,False
114,2019-06-22,38,15,801,920,95146,False
284,2019-06-22,97,14,811,916,101616,False
188,2019-06-22,65,23,803,910,83936,False
234,2019-06-24,79,40,815,926,56101,False
810,2019-06-24,273,18,802,912,93774,False
926,2019-06-25,309,24,815,902,101426,False
1782,2019-06-26,592,13,819,906,82846,False
957,2019-06-29,321,11,820,920,39883,False
1589,2019-06-30,526,30,802,902,51234,False
2887,2019-06-30,956,15,807,902,37255,False
1224,2019-06-30,412,28,814,926,75892,False
2737,2019-07-04,908,34,819,923,81009,False
276,2019-07-05,94,39,807,911,100812,False
2000,2019-07-05,665,39,810,915,74574,False
410,2019-07-05,136,21,800,915,47958,False
1104,2019-07-07,375,36,818,923,83066,False
2596,2019-07-09,864,34,819,922,103076,False
2512,2019-07-10,837,13,802,916,109618,False
3007,2019-07-11,993,22,806,900,129155,False
1941,2019-07-11,645,20,811,926,90558,False
41,2019-07-12,15,13,818,907,103880,False
1313,2019-07-13,439,40,812,926,104015,False
2256,2019-07-13,748,20,801,926,68264,False
265,2019-07-16,90,29,808,921,104366,False
130,2019-07-17,43,23,810,910,121626,False
963,2019-07-19,323,13,806,925,113701,False
33,2019-07-23,12,13,803,923,92947,False
2466,2019-07-25,822,10,800,909,70959,False
2506,2019-07-26,835,23,804,900,136164,True
27,2019-07-29,10,14,815,917,57089,False
1417,2019-07-29,470,20,803,912,93627,False
970,2019-07-31,325,13,818,917,48300,False
2769,2019-08-01,918,24,803,907,35062,False
696,2019-08-02,239,21,803,904,83846,False
2949,2019-08-02,977,20,807,922,44760,False
2718,2019-08-02,902,38,817,902,117528,False
1554,2019-08-02,515,34,820,903,53318,False
423,2019-08-03,142,31,815,913,86176,False
1181,2019-08-03,399,25,809,923,91040,False
2148,2019-08-04,715,32,800,913,82216,False
2740,2019-08-07,909,24,804,901,43095,False
1534,2019-08-08,509,39,803,921,47006,False
1029,2019-08-10,348,39,813,912,56869,False
2192,2019-08-11,730,13,808,919,80539,True
1331,2019-08-13,444,28,800,916,123650,False
451,2019-08-14,151,29,814,925,56474,False
732,2019-08-20,248,21,805,915,87745,False
2317,2019-08-20,773,13,817,901,58441,False
1671,2019-08-21,551,11,803,916,123761,False
615,2019-08-25,210,11,820,926,116098,False
348,2019-08-26,117,36,818,910,114059,False
2777,2019-08-27,921,23,803,909,71297,False
1259,2019-08-28,423,10,818,926,122849,False
1184,2019-08-29,400,17,806,902,37582,False
2060,2019-08-29,688,14,807,917,34719,False
1563,2019-08-29,517,29,803,908,43927,True
2447,2019-08-30,815,15,813,906,49483,False
360,2019-08-30,122,39,807,917,72465,False
81,2019-08-31,27,11,806,926,83069,False
682,2019-08-31,233,17,805,905,83024,False
2414,2019-09-01,802,27,805,902,53751,False
1740,2019-09-01,577,29,819,902,100276,False
1883,2019-09-02,625,36,801,902,53289,False
2965,2019-09-03,982,22,807,901,82967,False
3017,2019-09-04,998,21,800,909,112832,False
1004,2019-09-05,339,21,802,916,123015,False
1167,2019-09-06,396,17,820,904,32799,False
1348,2019-09-08,449,24,801,926,122323,False
2170,2019-09-08,723,24,814,914,78913,False
2501,2019-09-08,834,15,808,923,74967,False
1789,2019-09-09,595,18,813,907,112886,False
1086,2019-09-09,368,35,809,925,136334,False
744,2019-09-09,250,34,809,911,81201,False
1953,2019-09-10,649,23,806,920,31806,False
2398,2019-09-10,796,28,806,913,47876,False
1287,2019-09-11,430,20,805,903,87546,False
1642,2019-09-11,542,26,820,903,111677,False
2122,2019-09-12,708,10,810,926,111125,False
1389,2019-09-15,461,36,818,908,136482,True
539,2019-09-15,182,13,813,904,47424,False
1918,2019-09-15,637,19,813,921,133985,False
1713,2019-09-15,567,23,815,920,35463,False
2970,2019-09-15,983,12,809,912,98406,False
1862,2019-09-16,617,16,811,920,116482,False
568,2019-09-19,192,35,810,911,62152,False
1115,2019-09-20,378,29,817,923,70830,False
2937,2019-09-20,974,26,801,912,63783,False
65,2019-09-21,22,31,803,923,70731,False
2601,2019-09-25,865,38,810,909,54083,False
215,2019-09-25,73,37,814,910,50175,False
937,2019-09-26,312,35,814,925,37187,False
2588,2019-09-27,861,30,813,916,105133,False
1694,2019-09-27,561,22,803,926,62243,False
950,2019-09-28,317,38,802,912,59973,False
268,2019-10-01,92,37,811,922,125767,False
1106,2019-10-02,376,25,807,908,46993,False
557,2019-10-02,188,38,812,925,73706,False
1418,2019-10-02,471,20,811,925,117037,False
20,2019-10-03,8,34,820,910,46883,False
2062,2019-10-03,689,37,806,908,34411,False
1058,2019-10-04,359,16,816,907,81422,False
1380,2019-10-05,459,39,818,902,89738,False
2196,2019-10-05,732,23,810,904,73382,False
1203,2019-10-05,404,18,816,909,99550,False
470,2019-10-07,157,11,815,925,107417,False
311,2019-10-07,104,39,804,909,35188,False
2557,2019-10-08,849,33,816,925,58833,True
920,2019-10-10,308,29,805,914,94770,False
2231,2019-10-11,741,30,815,925,68007,False
1429,2019-10-11,474,32,810,922,109810,False
2683,2019-10-12,892,24,810,901,30104,False
76,2019-10-14,26,36,817,914,48861,False
900,2019-10-14,302,38,807,918,54328,False
95,2019-10-15,31,13,818,900,72332,False
1062,2019-10-19,360,16,802,926,90347,False
662,2019-10-21,228,15,800,910,60266,False
2859,2019-10-21,947,18,817,905,72031,False
445,2019-10-25,149,30,802,922,40475,False
1610,2019-10-28,534,17,817,912,53252,False
2771,2019-10-28,919,26,808,915,70719,False
2007,2019-10-28,668,34,809,903,94337,False
2560,2019-10-29,850,37,800,905,88943,False
2128,2019-10-29,709,11,814,922,58953,False
1802,2019-10-30,599,26,808,918,108671,False
2917,2019-10-30,964,18,802,919,126747,True
3015,2019-10-31,997,32,812,904,42926,False
905,2019-11-01,304,35,813,918,72852,False
890,2019-11-02,300,16,806,909,67474,True
1741,2019-11-03,578,25,809,925,57852,False
1295,2019-11-03,433,24,816,911,80644,False
2155,2019-11-03,717,17,802,912,62666,False
74,2019-11-05,25,17,820,922,31598,False
753,2019-11-05,253,31,809,926,90961,False
2498,2019-11-05,833,35,807,900,127175,False
2332,2019-11-06,777,32,804,924,134482,False
2535,2019-11-07,843,10,805,924,32462,False
798,2019-11-07,269,22,807,923,70498,False
1985,2019-11-08,660,38,806,908,115400,False
992,2019-11-12,334,17,810,915,114346,False
2615,2019-11-14,871,29,812,926,79024,False
2003,2019-11-16,666,23,811,906,126253,False
912,2019-11-16,306,32,811,902,104379,False
2354,2019-11-18,785,28,819,925,78685,False
2224,2019-11-18,739,40,805,915,115266,False
704,2019-11-19,241,12,802,908,57067,False
838,2019-11-20,281,20,804,917,112534,False
1637,2019-11-20,541,28,810,909,117867,False
2897,2019-11-21,959,23,812,913,63215,True
85,2019-11-21,28,25,800,912,72057,False
1968,2019-11-23,653,15,810,926,71766,False
1503,2019-11-25,498,13,818,923,86672,False
2788,2019-11-25,924,15,806,923,118293,False
237,2019-11-27,81,12,807,926,87130,False
1307,2019-11-27,436,27,802,904,42914,False
2977,2019-11-28,985,33,813,907,123674,False
2882,2019-11-29,954,12,806,915,124633,False
1317,2019-11-30,440,35,802,910,55252,False
2863,2019-12-01,950,38,812,924,55037,False
1271,2019-12-02,426,34,803,920,86517,False
476,2019-12-02,158,36,802,914,84550,False
1239,2019-12-02,416,11,803,901,60003,False
775,2019-12-02,263,33,806,900,118341,False
2723,2019-12-03,904,10,805,918,50849,False
2845,2019-12-03,941,40,804,906,99095,False
344,2019-12-07,116,11,802,906,47069,False
2091,2019-12-09,698,36,809,903,41845,False
1249,2019-12-09,420,29,810,925,76692,False
2544,2019-12-09,846,28,803,907,86235,False
2160,2019-12-10,719,12,807,919,97278,False
2871,2019-12-10,952,25,816,909,95395,False
281,2019-12-11,96,38,806,924,113290,False
1393,2019-12-11,464,30,819,903,111418,False
1308,2019-12-15,437,17,808,920,37946,False
1478,2019-12-16,490,16,809,920,100349,False
2869,2019-12-19,951,36,812,908,78227,False
2104,2019-12-20,702,32,811,925,68798,False
1720,2019-12-20,570,40,815,919,120090,False
2807,2019-12-20,929,11,812,926,133232,False
801,2019-12-20,270,22,818,907,61465,False
546,2019-12-20,184,34,810,908,82627,False
1002,2019-12-21,338,35,810,911,86400,False
1530,2019-12-22,508,25,804,907,37089,False
1768,2019-12-23,587,24,800,914,29162,False
877,2019-12-24,297,24,810,918,37109,False
2418,2019-12-25,804,13,801,918,42672,False
1280,2019-12-27,428,15,807,904,33776,False
2167,2019-12-31,721,30,814,915,50475,False
2011,2020-01-01,669,33,806,905,70109,False
2901,2020-01-02,961,34,819,915,36848,False
728,2020-01-04,247,22,813,924,113942,False
2763,2020-01-04,916,35,803,926,53137,False
1624,2020-01-04,537,31,815,902,74808,False
830,2020-01-05,279,35,810,917,67951,False
2708,2020-01-06,899,15,808,902,126695,False
2382,2020-01-07,792,38,801,905,103343,False
2265,2020-01-07,752,15,803,901,90601,True
2657,2020-01-09,883,24,820,920,99249,False
106,2020-01-10,35,35,800,902,66566,False
2408,2020-01-10,801,23,807,913,107374,False
1370,2020-01-11,457,40,820,906,63633,False
338,2020-01-12,115,37,812,912,38518,False
2193,2020-01-13,731,23,810,901,63761,False
2028,2020-01-14,676,11,812,914,84337,False
1667,2020-01-15,550,18,800,915,131967,True
414,2020-01-16,138,28,813,912,28583,False
824,2020-01-17,277,19,814,920,32001,False
2754,2020-01-17,913,27,815,923,75054,False
2472,2020-01-18,824,39,810,902,73698,False
2888,2020-01-19,956,15,807,902,38949,False
1969,2020-01-19,654,32,808,918,64083,False
2326,2020-01-20,776,24,819,926,60326,False
1392,2020-01-20,463,28,806,905,54337,True
1737,2020-01-23,574,22,818,922,53560,False
1904,2020-01-24,631,11,807,924,103892,False
1242,2020-01-25,419,11,800,926,88902,False
1005,2020-01-26,340,29,811,925,116251,False
266,2020-01-26,91,15,814,902,117381,False
2578,2020-01-27,855,29,819,903,76989,False
2244,2020-01-31,746,19,805,918,44847,False
2052,2020-01-31,685,29,808,917,85653,False
2953,2020-01-31,979,37,801,910,51131,False
1375,2020-02-01,458,19,812,917,107432,False
1145,2020-02-03,390,30,808,919,114246,False
2627,2020-02-05,874,33,814,923,131965,False
2668,2020-02-05,887,24,818,912,56389,False
1584,2020-02-05,525,11,817,904,89599,False
2841,2020-02-05,940,15,801,909,85059,False
1017,2020-02-05,345,24,800,905,102842,True
853,2020-02-06,286,12,808,910,118664,False
329,2020-02-07,111,33,819,911,82505,False
2634,2020-02-07,876,19,801,908,37890,False
1675,2020-02-08,553,14,800,921,90206,False
1523,2020-02-08,504,15,807,920,74076,False
285,2020-02-11,97,14,811,916,106696,False
300,2020-02-12,100,38,801,904,85982,False
430,2020-02-13,144,21,818,914,47724,False
2520,2020-02-14,839,17,813,905,56176,False
43,2020-02-16,16,20,802,900,88068,False
2055,2020-02-17,687,36,803,903,100150,False
335,2020-02-17,113,14,806,925,110632,False
416,2020-02-18,139,13,808,921,92157,False
1601,2020-02-23,530,23,811,905,100450,False
3008,2020-02-25,993,22,806,900,135026,False
2169,2020-02-27,722,23,817,925,57751,False
2734,2020-02-29,907,12,811,926,49365,False
1930,2020-02-29,641,21,819,919,101454,False
363,2020-03-02,123,15,811,905,46344,False
1113,2020-03-02,377,37,805,924,64748,False
228,2020-03-03,76,29,813,909,116447,False
901,2020-03-04,303,37,805,909,73693,False
1225,2020-03-06,412,28,814,926,79506,False
133,2020-03-07,44,23,801,906,95952,False
2877,2020-03-10,953,30,819,903,52005,False
1925,2020-03-13,639,29,816,925,119400,False
2306,2020-03-13,770,35,817,920,36104,False
1068,2020-03-14,362,18,814,912,96083,False
938,2020-03-15,313,22,815,909,90425,False
2042,2020-03-17,682,23,817,914,45616,False
2530,2020-03-18,841,26,815,905,135781,False
2018,2020-03-22,672,24,804,920,71310,False
1353,2020-03-22,451,40,810,903,61385,False
1872,2020-03-24,621,34,811,923,83584,False
452,2020-03-25,151,13,814,925,59297,False
2350,2020-03-26,784,36,807,904,32558,False
1764,2020-03-29,586,33,807,904,29990,False
1349,2020-03-30,449,24,801,926,127883,False
1288,2020-03-30,430,20,805,903,91923,False
2376,2020-03-31,791,28,803,914,63226,False
1399,2020-04-02,465,39,815,915,79392,False
2936,2020-04-02,973,38,809,906,75178,False
166,2020-04-02,55,40,802,904,57571,False
630,2020-04-03,216,22,816,925,125204,False
2401,2020-04-04,798,40,808,918,101212,False
436,2020-04-06,146,24,802,920,42212,False
2218,2020-04-06,737,21,805,910,109509,False
1136,2020-04-07,385,20,803,916,106486,False
3009,2020-04-07,994,19,812,925,107707,True
967,2020-04-08,324,29,820,901,53541,False
102,2020-04-08,33,38,816,920,72910,False
1841,2020-04-11,610,18,813,925,95118,False
1482,2020-04-11,491,22,811,909,75775,False
552,2020-04-12,186,30,803,921,33605,False
400,2020-04-13,134,19,813,919,101780,False
2925,2020-04-14,968,21,802,918,100424,False
1403,2020-04-16,466,24,819,920,120078,False
337,2020-04-17,114,11,809,913,51590,False
490,2020-04-20,164,26,801,921,70527,False
1105,2020-04-21,375,36,818,923,87022,False
1843,2020-04-21,611,34,800,922,44304,False
2801,2020-04-22,928,31,802,926,51570,False
446,2020-04-22,149,17,802,922,42498,False
769,2020-04-23,258,36,800,903,63662,False
2467,2020-04-24,822,10,800,909,74506,False
2502,2020-04-24,834,15,808,923,78374,False
841,2020-04-24,283,14,805,906,57658,False
1154,2020-04-25,392,23,820,910,87587,False
575,2020-04-25,195,10,801,917,56843,False
1188,2020-04-26,401,11,804,925,130302,False
887,2020-04-26,299,37,809,912,111126,False
2950,2020-04-28,977,20,800,922,46706,False
2750,2020-05-02,912,33,806,926,38485,False
1080,2020-05-03,367,32,807,909,61689,False
374,2020-05-04,126,37,805,909,135306,False
2272,2020-05-05,757,15,800,903,39284,False
2772,2020-05-07,919,26,813,915,74087,False
1537,2020-05-07,510,39,805,921,92110,False
1758,2020-05-08,583,36,811,908,53598,False
1046,2020-05-11,352,14,811,903,107851,False
1742,2020-05-11,578,35,809,925,60744,False
255,2020-05-12,87,13,811,913,88474,False
2548,2020-05-13,847,35,800,924,115333,False
2832,2020-05-14,937,32,819,917,90002,False
2722,2020-05-14,903,19,808,900,107989,False
913,2020-05-18,306,32,811,902,109597,False
2061,2020-05-20,688,15,807,917,36229,False
212,2020-05-21,71,26,810,924,55040,True
1260,2020-05-23,423,10,804,926,128433,False
21,2020-05-24,8,34,820,910,49014,False
560,2020-05-27,189,12,810,908,111964,False
189,2020-05-27,65,23,803,910,88132,False
1059,2020-05-28,359,16,816,907,85493,False
892,2020-05-28,301,27,810,908,48881,False
2318,2020-05-29,773,13,804,901,61363,False
523,2020-05-31,177,32,800,913,113673,False
1815,2020-06-01,602,16,817,921,121067,False
2429,2020-06-01,808,15,815,914,120002,False
2101,2020-06-01,701,36,807,907,66240,False
1419,2020-06-02,471,20,811,925,122888,False
868,2020-06-04,293,33,819,925,65642,False
2068,2020-06-05,690,35,805,920,87066,False
131,2020-06-08,43,23,810,910,127418,False
1342,2020-06-08,448,24,802,902,99883,False
1169,2020-06-09,397,25,800,925,86918,False
1125,2020-06-10,381,32,805,911,92648,False
1198,2020-06-10,403,20,813,913,93895,False
1688,2020-06-12,557,19,806,901,114353,False
2616,2020-06-13,871,34,812,926,82975,False
2568,2020-06-14,852,32,803,912,62790,False
2225,2020-06-15,739,40,805,915,121029,False
960,2020-06-15,322,12,820,914,52833,False
2129,2020-06-16,709,11,814,922,61516,False
973,2020-06-17,326,12,800,900,51516,False
2394,2020-06-19,795,23,816,901,115335,False
1577,2020-06-20,522,25,809,924,94532,False
598,2020-06-22,205,13,813,914,34025,False
1434,2020-06-24,477,19,819,905,113563,False
916,2020-06-24,307,30,810,922,82081,False
1863,2020-06-25,617,16,804,920,121546,False
1600,2020-06-26,529,29,812,906,88348,False
163,2020-06-26,54,39,804,920,44808,False
2487,2020-06-29,830,25,808,913,34413,False
958,2020-06-30,321,11,820,914,41877,False
1820,2020-06-30,604,35,820,912,106360,False
381,2020-07-02,129,17,811,917,77207,False
2513,2020-07-02,837,13,802,916,114838,False
1304,2020-07-03,435,15,807,912,135060,False
1945,2020-07-03,647,17,812,917,45261,False
75,2020-07-04,25,17,820,922,33034,False
866,2020-07-06,292,32,815,924,88210,False
1390,2020-07-07,462,10,803,902,119267,False
713,2020-07-07,243,26,800,923,42541,False
763,2020-07-08,257,16,810,900,47942,False
269,2020-07-09,92,37,811,922,131756,False
1071,2020-07-09,363,35,814,906,66477,False
2297,2020-07-09,767,16,809,913,114625,False
34,2020-07-10,12,16,803,923,97172,False
2008,2020-07-11,668,34,809,903,98829,False
839,2020-07-11,281,20,800,917,117427,False
643,2020-07-11,221,26,803,912,64712,False
2872,2020-07-11,952,25,816,909,100164,False
1531,2020-07-11,508,38,809,907,38855,True
519,2020-07-12,176,38,812,911,99568,False
1479,2020-07-12,490,16,809,920,105128,False
1809,2020-07-13,601,18,802,925,45933,False
2310,2020-07-13,771,17,814,925,119852,False
1363,2020-07-18,454,16,820,901,62163,True
439,2020-07-19,147,18,810,926,65171,False
2343,2020-07-20,781,24,817,918,64318,False
1672,2020-07-21,552,16,805,925,54683,False
145,2020-07-21,48,40,801,904,93836,False
61,2020-07-22,21,40,800,919,68460,False
1281,2020-07-24,428,15,818,904,35464,False
2689,2020-07-28,893,32,816,911,107978,True
811,2020-07-30,273,14,802,912,98462,False
1146,2020-08-03,390,29,808,919,119958,False
663,2020-08-09,228,15,800,910,63279,False
2679,2020-08-09,890,17,803,906,75007,False
2149,2020-08-11,715,32,806,913,86326,False
2483,2020-08-12,827,30,801,915,32418,True
312,2020-08-13,104,39,804,909,36864,False
2197,2020-08-13,732,23,810,904,77051,False
1185,2020-08-15,400,17,806,902,39290,False
2540,2020-08-15,845,29,801,910,77734,False
831,2020-08-16,279,35,810,917,71040,False
66,2020-08-17,22,31,803,923,74099,False
1643,2020-08-18,542,26,820,915,116753,False
1950,2020-08-19,648,27,817,912,57504,False
2939,2020-08-23,975,16,817,909,51183,False
2796,2020-08-24,927,30,818,909,114702,False
1032,2020-08-24,349,12,820,924,84978,False
846,2020-08-24,284,29,818,903,103188,False
1360,2020-08-24,453,28,800,907,30780,False
1695,2020-08-26,561,22,803,926,65355,False
1790,2020-08-28,595,23,813,907,118017,False
1504,2020-08-28,498,13,814,917,90440,False
2448,2020-08-29,815,15,809,906,51957,False
2561,2020-08-31,851,39,800,924,57604,False
1277,2020-08-31,427,24,820,926,114756,False
1332,2020-08-31,444,28,800,916,129538,False
1394,2020-09-01,464,30,802,903,116988,False
654,2020-09-02,224,36,812,915,50913,False
2473,2020-09-02,824,39,810,902,77048,False
1191,2020-09-03,402,25,803,904,112815,False
1685,2020-09-05,556,30,803,908,115675,False
501,2020-09-06,169,25,808,900,73284,False
733,2020-09-08,248,21,805,915,91923,False
1018,2020-09-09,346,20,820,922,66739,False
2902,2020-09-10,961,34,819,915,38523,False
951,2020-09-12,317,38,802,912,62581,False
274,2020-09-12,93,36,809,912,108886,False
82,2020-09-13,27,11,806,926,87222,False
138,2020-09-15,45,32,808,913,91242,False
1797,2020-09-17,598,12,804,926,29020,False
2731,2020-09-19,905,15,801,926,38902,False
754,2020-09-19,253,40,809,926,94916,False
1638,2020-09-20,541,28,811,909,123224,False
2971,2020-09-20,983,22,809,912,102685,False
2954,2020-09-23,979,37,801,910,53566,False
69,2020-09-24,23,25,805,921,39114,False
2966,2020-09-25,982,22,807,901,86575,False
303,2020-09-26,102,14,800,901,108199,False
2053,2020-09-27,685,29,808,917,89935,False
1381,2020-09-27,459,39,818,902,93817,False
3016,2020-09-28,997,32,812,904,44877,False
2014,2020-09-29,670,21,800,918,85305,False
2864,2020-09-30,950,38,812,924,57788,False
1107,2020-10-01,376,25,807,908,49342,False
354,2020-10-02,119,17,814,923,74852,False
1803,2020-10-04,599,26,809,918,114104,False
2979,2020-10-04,986,24,807,925,48127,False
802,2020-10-06,270,22,818,907,64392,False
424,2020-10-06,142,34,818,913,90484,False
1659,2020-10-06,549,37,810,924,68871,False
745,2020-10-08,250,34,809,911,84732,True
2446,2020-10-09,814,30,813,905,104414,False
2846,2020-10-10,941,40,804,906,103814,False
2399,2020-10-12,796,28,806,913,50269,True
412,2020-10-14,137,15,817,905,71383,False
28,2020-10-15,10,14,815,900,59571,False
1118,2020-10-16,379,32,820,924,45051,False
1585,2020-10-16,525,11,817,919,94078,False
2333,2020-10-18,778,29,820,902,60976,False
1893,2020-10-19,629,14,817,918,58391,False
2738,2020-10-21,908,34,819,923,84691,False
2063,2020-10-22,689,37,816,908,36131,False
2019,2020-10-25,672,24,818,920,74875,False
2589,2020-10-28,861,30,813,916,110139,False
1961,2020-10-29,652,25,812,902,82668,False
107,2020-10-29,35,35,800,902,69894,False
2171,2020-10-29,723,24,814,914,82858,False
1010,2020-10-29,342,30,810,913,103851,False
2047,2020-10-30,684,26,818,926,62960,False
2870,2020-10-30,951,36,812,908,81783,False
1008,2020-11-02,341,40,820,900,66426,False
2388,2020-11-02,793,30,801,914,72055,False
396,2020-11-05,133,40,810,909,125043,False
1116,2020-11-05,378,29,817,923,74371,False
842,2020-11-06,283,14,805,906,60540,False
770,2020-11-06,258,36,803,903,66694,False
42,2020-11-07,15,13,802,907,109074,False
921,2020-11-10,308,29,805,914,99508,False
1884,2020-11-11,625,24,808,919,55953,False
755,2020-11-14,254,30,820,917,68587,False
2357,2020-11-16,786,20,810,900,93409,False
549,2020-11-17,185,38,818,900,50772,False
320,2020-11-17,108,25,804,925,94088,False
238,2020-11-19,81,12,807,926,91486,False
2597,2020-11-19,864,34,819,922,108229,False
558,2020-11-20,188,38,814,925,77391,False
331,2020-11-22,112,24,816,922,75419,True
705,2020-11-22,241,12,801,908,59920,False
431,2020-11-24,144,21,818,914,49893,False
1143,2020-11-24,388,34,818,905,82580,False
971,2020-11-25,325,14,802,917,50600,False
202,2020-11-28,69,31,809,901,56903,False
927,2020-11-28,309,24,820,902,106256,False
1783,2020-12-01,593,35,801,919,89909,False
115,2020-12-04,38,15,804,920,99677,False
2591,2020-12-05,863,14,813,901,55782,False
1087,2020-12-06,368,28,808,925,142262,False
2904,2020-12-07,962,31,820,915,108526,False
1943,2020-12-09,646,21,809,909,69331,False
2741,2020-12-09,909,24,804,901,45249,False
776,2020-12-09,263,38,806,922,124258,False
2228,2020-12-09,740,19,810,923,76936,False
1314,2020-12-09,439,40,820,926,109215,False
2674,2020-12-09,889,29,811,903,57301,False
77,2020-12-10,26,36,817,914,51304,False
2156,2020-12-11,717,17,802,912,65391,False
1309,2020-12-12,437,17,808,920,39843,False
1995,2020-12-12,664,25,803,921,67329,False
2545,2020-12-12,846,28,803,907,90341,False
286,2020-12-13,97,14,801,916,111777,False
1189,2020-12-16,401,11,804,925,136225,False
1928,2020-12-16,640,33,812,907,50968,True
361,2020-12-21,122,39,807,917,75916,False
2816,2020-12-21,932,32,816,907,108488,False
1544,2020-12-21,512,27,807,912,38959,False
1905,2020-12-22,631,11,807,924,108615,False
411,2020-12-22,136,11,800,915,50043,True
2938,2020-12-22,974,26,801,912,66972,False
132,2020-12-23,43,23,810,910,133210,False
2672,2020-12-23,888,34,810,923,91347,False
645,2020-12-24,222,10,820,902,55627,False
2123,2020-12-25,708,10,810,926,116176,False
2833,2020-12-26,937,32,819,917,94288,False
3022,2020-12-26,999,33,815,919,118078,False
793,2020-12-26,268,29,814,911,69307,False
1081,2020-12-27,367,20,807,921,64627,False
697,2020-12-27,239,21,803,904,88038,False
736,2020-12-27,249,33,810,925,91782,False
2719,2020-12-28,902,38,817,902,123125,False
540,2020-12-28,182,13,813,904,49795,False
2635,2020-12-28,876,19,801,908,39612,False
1942,2020-12-29,645,20,812,925,94870,False
2355,2020-12-30,785,28,803,925,82619,False
533,2021-01-02,180,31,815,918,58886,False
368,2021-01-03,125,19,800,916,119469,False
2569,2021-01-04,852,32,803,912,65644,False
3018,2021-01-05,998,21,800,909,118473,False
714,2021-01-05,243,26,813,923,44391,False
462,2021-01-06,155,20,812,918,111138,False
1328,2021-01-06,443,23,815,923,37012,False
1069,2021-01-06,362,13,814,912,100658,False
1873,2021-01-07,621,34,811,923,87763,False
2778,2021-01-08,921,23,803,909,74861,False
569,2021-01-10,192,35,803,911,65259,False
2245,2021-01-10,746,37,805,918,47089,False
2724,2021-01-11,904,10,801,918,53391,False
2549,2021-01-12,847,35,808,924,120825,False
2056,2021-01-13,687,36,811,903,105157,False
2383,2021-01-13,792,38,800,905,108041,True
1318,2021-01-13,440,14,802,910,57883,False
1926,2021-01-16,639,29,816,925,124827,False
2690,2021-01-16,894,24,808,909,49966,False
2755,2021-01-16,913,27,815,923,78465,False
2536,2021-01-16,844,30,811,901,110686,False
2842,2021-01-17,940,15,801,925,88926,False
1954,2021-01-18,649,23,819,920,33396,False
1168,2021-01-18,396,17,820,924,34290,False
216,2021-01-19,73,24,816,910,52564,False
336,2021-01-19,113,14,806,925,115442,False
124,2021-01-20,42,25,814,902,106385,False
599,2021-01-20,205,37,810,914,35726,False
956,2021-01-21,320,17,800,912,118342,False
471,2021-01-22,157,33,815,925,112532,False
993,2021-01-23,334,17,816,915,119543,False
2280,2021-01-23,761,14,810,923,111796,False
2802,2021-01-23,928,29,802,926,54148,False
2071,2021-01-25,692,33,819,914,48142,True
149,2021-01-25,50,11,819,902,58771,False
2709,2021-01-26,899,24,808,902,132204,False
2651,2021-01-28,882,19,817,925,30118,False
764,2021-01-29,257,13,810,900,50339,False
1986,2021-01-30,661,28,806,919,91862,False
906,2021-02-01,304,35,813,918,76494,False
376,2021-02-02,127,28,801,905,69220,False
1689,2021-02-03,557,19,806,901,119551,False
2609,2021-02-08,869,31,804,913,114627,False
2764,2021-02-09,916,35,801,926,55667,False
2789,2021-02-10,924,15,806,923,124207,False
2327,2021-02-11,776,24,819,926,63199,False
256,2021-02-12,88,19,810,903,38494,False
1769,2021-02-13,587,24,811,914,30620,False
1765,2021-02-15,586,33,807,907,31489,False
2826,2021-02-16,936,30,801,917,98915,False
2658,2021-02-17,883,24,805,920,103975,False
524,2021-02-19,177,32,800,910,119356,False
2684,2021-02-20,892,24,804,901,31609,True
729,2021-02-21,247,22,813,924,119121,False
961,2021-02-21,322,12,800,914,55474,False
612,2021-02-21,209,26,811,922,41935,False
2012,2021-02-23,669,33,811,905,73614,False
759,2021-02-23,255,21,806,913,101472,False
1354,2021-02-26,451,40,806,926,64308,False
607,2021-02-27,208,10,802,925,107194,False
1744,2021-02-28,579,14,803,914,43465,False
771,2021-03-01,259,26,803,908,91075,False
35,2021-03-04,13,13,801,920,98855,False
1714,2021-03-05,567,23,815,920,37005,True
1611,2021-03-06,534,17,817,912,55914,False
134,2021-03-07,44,23,801,906,100749,False
51,2021-03-09,18,32,813,917,29267,False
2311,2021-03-09,771,40,804,925,125844,False
2389,2021-03-09,794,25,801,925,90843,False
