activation_id,order_id,subscriber_key,sim_iccid,order_timestamp,activation_timestamp,activation_channel,time_to_activate_hours,activation_status,activation_type
b0173a9d-8ea8-4aa5-bd2e-fd9e71858406,ORD103084,16667,8944077861143151,2026-02-24 18:00:00,2026-02-25 15:02:55,Online,21.05,Completed,New Activation
1b1ecb3f-824f-4b89-a7f7-ff7349bbe41f,ORD103085,26946,8944099657352273,2026-01-16 18:00:00,2026-01-18 20:48:41,Telesales,50.81,Completed,SIM Swap
4482ee0b-d7c8-459d-bf8b-b67488bacb6a,ORD103086,25004,8944070857208458,2026-01-23 17:00:00,2026-01-23 19:01:44,Retail Store,2.03,Pending,Replacement
e12b658e-c074-464a-ba73-eebc20566f48,ORD103087,9398,8944070026804153,2026-02-08 11:00:00,2026-02-10 08:41:52,Online,45.7,Completed,New Activation
ebc23a44-0ddd-4d56-83ee-120485e282cd,ORD103088,8816,8944018333509966,2026-02-02 15:00:00,2026-02-04 16:07:12,Telesales,49.12,Completed,SIM Swap
da10d9af-10ce-48f3-bc7c-585eb36d77b2,ORD103089,13775,8944061750454458,2026-02-25 08:00:00,2026-02-25 21:38:43,Online,13.65,Completed,Replacement
623f8772-db61-4b73-a983-f91717a2225d,ORD103090,21618,8944016762481010,2026-01-09 18:00:00,2026-01-10 19:33:13,Online,25.55,Completed,Replacement
46d4c717-5b48-44f7-aaf6-1bbc6c49c60d,ORD103091,19903,8944046425727688,2026-01-27 18:00:00,2026-01-27 21:07:35,Retail Store,3.13,Completed,Replacement
89628a00-7da1-4406-ac21-184139d681a2,ORD103092,9375,8944069212313895,2026-02-11 08:00:00,2026-02-12 04:36:42,Online,20.61,Completed,New Activation
8dee6a5c-fec2-48c8-89b9-8052f59e45cb,ORD103093,18503,8944037615907698,2026-01-11 17:00:00,2026-01-13 03:45:01,Telesales,34.75,Completed,Replacement
81324029-e5ba-4e04-b060-62cd229d80f6,ORD103094,1468,8944077196672290,2026-02-04 15:00:00,2026-02-04 17:38:18,Retail Store,2.64,Completed,Replacement
5f20b328-ac32-48f8-a073-1faf166db6bc,ORD103095,11273,8944023869768365,2026-02-08 15:00:00,2026-02-09 12:30:42,Online,21.51,Completed,SIM Swap
ffbf2e45-2512-4ab9-9c9b-d9e92521971c,ORD103096,22144,8944015891575374,2026-02-27 08:00:00,2026-02-27 08:39:26,Retail Store,0.66,Completed,New Activation
4c662950-a4f9-4bb8-a7a8-a4c12c90631e,ORD103097,10658,8944058727353776,2026-01-17 16:00:00,2026-01-17 18:08:09,Retail Store,2.14,Completed,New Activation
f28504a6-aa7d-445b-bef1-ad3d7373f4a9,ORD103098,13533,8944097507909076,2026-01-08 18:00:00,2026-01-09 17:18:34,Online,23.31,Completed,New Activation
2d490a58-d548-47b6-af33-a4823760dd34,ORD103099,495,8944022761930213,2026-01-19 11:00:00,2026-01-19 13:11:42,Retail Store,2.2,Completed,New Activation
37dde519-e2a4-4dc0-9283-4cd05c2814cb,ORD103100,21493,8944034466511064,2026-01-05 11:00:00,2026-01-06 11:24:50,Online,24.41,Completed,SIM Swap
62ca5484-a637-47c5-9bc6-8b8213e85350,ORD103101,17324,8944012011707216,2026-02-25 15:00:00,2026-02-26 17:51:11,Online,26.85,Completed,New Activation
ae55ed8a-853c-4561-acb0-1fc7518b658f,ORD103102,25648,8944013393874053,2026-01-08 17:00:00,2026-01-08 18:41:51,Retail Store,1.7,Pending,New Activation
c7065233-626f-4366-9906-0063eff37e19,ORD103103,16126,8944016796915961,2026-01-30 09:00:00,2026-01-30 11:58:09,Retail Store,2.97,Completed,New Activation
800639b1-fbeb-42cd-9b1c-0d8127b330c7,ORD103104,7296,8944059865240903,2026-02-07 10:00:00,2026-02-07 12:57:49,Retail Store,2.96,Pending,Replacement
3177279d-6cb3-4e71-813f-eeef665a79e6,ORD103105,21551,8944035197912867,2026-02-26 13:00:00,2026-02-26 16:48:27,Retail Store,3.81,Completed,New Activation
2d5c462b-84e5-4a10-bab5-f1f61e36557d,ORD103106,9903,8944035539980035,2026-01-01 17:00:00,2026-01-01 17:41:41,Retail Store,0.69,Completed,SIM Swap
d55a094c-a6c5-4702-891a-724367e373df,ORD103107,17119,8944027636073991,2026-01-31 16:00:00,2026-01-31 18:23:12,Retail Store,2.39,Completed,New Activation
c7cd7d02-9476-407a-ac72-e96ff8288314,ORD103108,14243,8944063866710603,2026-02-25 16:00:00,2026-02-25 18:27:56,Retail Store,2.47,Completed,New Activation
369e3a18-47f8-4459-a6a3-b725c14a7b93,ORD103109,27693,8944099573700369,2026-02-26 13:00:00,2026-02-27 06:58:38,Online,17.98,Completed,New Activation
858a5c15-3c6d-44b6-a03a-a2e055331ec9,ORD103110,29542,8944027772263306,2026-02-17 10:00:00,2026-02-18 14:45:00,Online,28.75,Completed,New Activation
a7f20536-7a75-47fb-87d6-ab04ea1cb79c,ORD103111,29838,8944082840686800,2026-02-23 14:00:00,2026-02-24 04:43:50,Online,14.73,Completed,Replacement
defd2cd0-2466-48e0-acb5-5b85633643a4,ORD103112,3536,8944015869461649,2026-01-06 13:00:00,2026-01-06 19:12:39,Partner,6.21,Completed,New Activation
025493fe-1959-4b18-9173-b3df559dd739,ORD103113,12282,8944070532335977,2026-01-06 09:00:00,2026-01-08 04:44:04,Telesales,43.73,Completed,Replacement
4c5123db-08f3-497e-acbc-3be09aab02b9,ORD103114,22073,8944063764993591,2026-02-13 11:00:00,2026-02-15 07:15:32,Online,44.26,Completed,Replacement
40e44d7a-dd88-4d44-810e-755e1fa913d3,ORD103115,11030,8944047663563358,2026-01-28 13:00:00,2026-01-29 07:31:03,Online,18.52,Completed,New Activation
de2847e1-94f7-4e0d-bd09-3f8983f53d45,ORD103116,4986,8944078786014573,2026-02-08 08:00:00,2026-02-09 17:16:20,Online,33.27,Completed,SIM Swap
594ef324-b605-4358-b2d4-3f228155093e,ORD103117,19166,8944071739708539,2026-02-24 14:00:00,2026-02-24 15:49:53,Retail Store,1.83,Completed,Replacement
cdde4f94-693b-4db6-825b-d46cbd3f114e,ORD103118,2737,8944011080226644,2026-01-15 16:00:00,2026-01-16 13:58:58,Online,21.98,Pending,New Activation
ea5c0687-63a0-432d-98ba-ca56ceb793f7,ORD103119,8587,8944021589588080,2026-02-14 17:00:00,2026-02-16 03:16:04,Online,34.27,Completed,Replacement
f4034cc2-580d-4318-852f-df4f3932a51b,ORD103120,7268,8944046323727861,2026-01-23 15:00:00,2026-01-24 20:39:23,Telesales,29.66,Completed,Replacement
4d5d2838-c8de-4c08-b7c0-9efa7e24eaec,ORD103121,6742,8944086435476679,2026-01-11 11:00:00,2026-01-12 06:20:57,Online,19.35,Completed,New Activation
98c84852-863a-464a-8697-a0f4a9ab989f,ORD103122,6076,8944095267811098,2026-01-05 17:00:00,2026-01-05 20:57:25,Retail Store,3.96,Completed,New Activation
0c987e24-6e78-4444-9391-bc55fb0e760d,ORD103123,14110,8944066325021176,2026-02-08 09:00:00,2026-02-08 09:32:11,Retail Store,0.54,Completed,Replacement
077c6a01-4eeb-4aa8-9f41-799cdd26aeba,ORD103124,11713,8944099142064767,2026-02-05 18:00:00,2026-02-06 10:34:26,Online,16.57,Completed,Replacement
0590d3d0-7f33-4c96-97dc-2b7d2ea433fb,ORD103125,18637,8944059431816086,2026-01-28 09:00:00,2026-01-30 06:05:06,Online,45.09,Completed,New Activation
0e613956-f411-4469-9323-7d92dec25637,ORD103126,28669,8944042636016169,2026-01-27 12:00:00,2026-01-28 23:32:03,Online,35.53,Completed,SIM Swap
208afe70-a235-4563-ba72-bf3a61365ff2,ORD103127,21171,8944057580263852,2026-02-20 11:00:00,2026-02-23 08:27:45,Telesales,69.46,Completed,Replacement
21f67b0b-4356-42a0-9d55-71893ca3f6f3,ORD103128,4577,8944020523160136,2026-01-16 16:00:00,2026-01-16 22:11:30,Partner,6.19,Completed,Replacement
4d88df26-d359-4f84-8a2a-e51f145249cc,ORD103129,21898,8944065780748919,2026-01-08 15:00:00,2026-01-10 05:30:25,Online,38.51,Completed,SIM Swap
8a5c490e-9e56-43ec-aeec-ecd4629a3f05,ORD103130,29802,8944015018528073,2026-01-09 09:00:00,2026-01-09 10:50:33,Retail Store,1.84,Completed,New Activation
9ae68d65-0790-4075-b44e-5a67352b0e0b,ORD103131,18369,8944089572762350,2026-02-16 13:00:00,2026-02-18 09:13:53,Telesales,44.23,Completed,SIM Swap
8d491b65-42d5-47ee-9c8b-519e8522f0e1,ORD103132,15798,8944065336578285,2026-01-20 13:00:00,2026-01-22 05:50:42,Online,40.85,Completed,Replacement
ea028f05-6d86-49bf-b609-150e859f8e71,ORD103133,15526,8944017369067424,2026-01-14 13:00:00,2026-01-17 01:04:10,Telesales,60.07,Pending,SIM Swap
5b7dd928-7a84-46d3-8ab1-dfcf5d3ffec4,ORD103134,16296,8944052935048935,2026-01-26 15:00:00,2026-01-27 11:57:54,Online,20.97,Completed,Replacement
b2e0bb75-6fac-488c-be5d-6783783f1aad,ORD103135,3511,8944093745319548,2026-01-15 16:00:00,2026-01-18 02:25:50,Telesales,58.43,Completed,New Activation
3c2401af-8d24-4abc-aac1-ab09c912d337,ORD103136,8111,8944041887767474,2026-02-07 16:00:00,2026-02-08 12:32:03,Online,20.53,Completed,SIM Swap
5ce4f275-6511-4012-8bab-28a8dc151903,ORD103137,7820,8944070484757177,2026-01-20 08:00:00,2026-01-21 12:23:55,Online,28.4,Pending,New Activation
40af0732-f21a-42ee-accf-07e4338f3d79,ORD103138,20459,8944066491998168,2026-01-26 12:00:00,2026-01-28 10:06:26,Telesales,46.11,Completed,New Activation
4a85873a-f2c1-4cc0-8463-aac50682258f,ORD103139,10473,8944076957605906,2026-01-13 11:00:00,2026-01-13 12:55:18,Retail Store,1.92,Completed,SIM Swap
4ec67114-67b6-4c80-9e85-5c74e9ff133a,ORD103140,14490,8944099261980352,2026-02-27 15:00:00,2026-02-28 09:41:42,Partner,18.7,Completed,New Activation
fd2ce743-7cf3-4333-980b-9c076e5b3d23,ORD103141,24490,8944051952936149,2026-01-18 11:00:00,2026-01-19 11:09:57,Online,24.17,Completed,New Activation
5b2b4bb5-4bb1-4dd1-9b4a-7ae15474b651,ORD103142,5015,8944060862037117,2026-02-23 14:00:00,2026-02-26 00:51:57,Telesales,58.87,Completed,Replacement
685cfe34-78ad-4353-acc4-3407a75b07f8,ORD103143,10286,8944031784568273,2026-01-24 08:00:00,2026-01-25 08:00:46,Online,24.01,Completed,Replacement
26b2a9ac-cce7-4a1d-8ab5-bb3ce1f7f4b8,ORD103144,18638,8944020779443893,2026-01-18 13:00:00,2026-01-18 13:52:22,Retail Store,0.87,Completed,Replacement
b63e43a2-f288-404a-a152-7c890852256e,ORD103145,29841,8944084933711557,2026-01-15 15:00:00,2026-01-16 22:46:56,Online,31.78,Completed,SIM Swap
c362e6a1-96bb-4fe9-ac07-7dc5f1c692d5,ORD103146,28887,8944010049287876,2026-02-02 12:00:00,2026-02-02 14:16:53,Retail Store,2.28,Completed,New Activation
dd56fa30-aba2-4bbc-8367-031a021f33a9,ORD103147,18383,8944073657420617,2026-01-05 17:00:00,2026-01-06 15:38:16,Online,22.64,Completed,Replacement
05e14e9a-2300-4960-afea-21c96335a38e,ORD103148,3242,8944013949067712,2026-01-26 10:00:00,2026-01-28 00:14:41,Online,38.24,Completed,New Activation
301e5dec-1b7e-4669-a54e-4360ff125b32,ORD103149,1303,8944041364173356,2026-02-03 14:00:00,2026-02-04 19:13:13,Telesales,29.22,Completed,SIM Swap
af679ecc-b9e3-4d25-a15e-9a0ff6c4788f,ORD103150,6834,8944070018558727,2026-01-06 17:00:00,2026-01-07 22:17:04,Online,29.28,Completed,New Activation
96789566-085e-4e2a-8a02-f0336e51f2de,ORD103151,3284,8944056168859876,2026-01-14 18:00:00,2026-01-14 20:20:30,Retail Store,2.34,Completed,SIM Swap
722ed065-9cbe-4fa6-ae9e-52542f400a2f,ORD103152,14851,8944097267870140,2026-02-20 18:00:00,2026-02-20 19:10:19,Retail Store,1.17,Completed,SIM Swap
ce8ed925-cfbb-4ef0-ac80-98bbd04d746e,ORD103153,22390,8944089756865749,2026-02-19 10:00:00,2026-02-19 10:59:56,Retail Store,1.0,Completed,SIM Swap
f38bf07b-1188-4e86-8281-e0de1be6c98d,ORD103154,28384,8944084479796990,2026-02-09 17:00:00,2026-02-09 23:30:26,Partner,6.51,Completed,Replacement
c6718001-a9e5-403e-ad7f-c5353462c953,ORD103155,638,8944052301705445,2026-01-31 13:00:00,2026-02-01 06:52:21,Partner,17.87,Completed,SIM Swap
f534aac5-ea24-4dc3-a9c8-c54bf35d999a,ORD103156,20248,8944018095948223,2026-02-01 17:00:00,2026-02-01 17:31:49,Retail Store,0.53,Completed,SIM Swap
67c42fe4-b37f-4d22-878d-f1bb4b9c41a7,ORD103157,26520,8944090393579619,2026-02-04 09:00:00,2026-02-07 03:22:46,Telesales,66.38,Completed,Replacement
b2bde9b9-be8c-4953-a0b6-f55ea55dad99,ORD103158,4892,8944065395568025,2026-02-20 16:00:00,2026-02-22 07:04:09,Telesales,39.07,Completed,Replacement
aa41a6a1-6b62-4b72-b7ed-6b7b1ce49bf0,ORD103159,3724,8944062713030856,2026-02-19 11:00:00,2026-02-19 12:23:25,Retail Store,1.39,Completed,New Activation
e7b51a06-d263-4c8b-86dc-db5934d634cf,ORD103160,17051,8944010893328125,2026-01-29 13:00:00,2026-01-31 23:07:34,Telesales,58.13,Completed,Replacement
5159e1f1-91be-4233-93ef-5a2026be0293,ORD103161,1331,8944045212636042,2026-02-09 14:00:00,2026-02-10 09:12:45,Online,19.21,Completed,Replacement
394250f2-b16e-498b-8a70-2f18e08205de,ORD103162,27737,8944052311951066,2026-02-28 15:00:00,2026-03-02 11:02:00,Online,44.03,Completed,Replacement
50d21a9c-3b2f-4b39-a2de-087cd36175c1,ORD103163,27281,8944012594371123,2026-02-19 12:00:00,2026-02-22 04:25:04,Telesales,64.42,Completed,New Activation
88acc97b-ef6a-4fc7-84bc-4ccbcc9aa60f,ORD103164,14780,8944082785379264,2026-01-09 11:00:00,2026-01-11 13:43:26,Telesales,50.72,Completed,SIM Swap
d69822a0-7979-4f2c-b6eb-297459b620a8,ORD103165,19014,8944039111459114,2026-02-20 11:00:00,2026-02-21 07:33:26,Online,20.56,Completed,SIM Swap
90ccf0ad-86ee-4182-81e0-71ff75f9a2a9,ORD103166,48,8944022018687046,2026-01-18 09:00:00,2026-01-19 10:58:01,Online,25.97,Completed,Replacement
5ae13e39-2744-45ee-9ef9-39f50ce9f02a,ORD103167,2489,8944076718954418,2026-01-26 18:00:00,2026-01-28 03:33:45,Online,33.56,Completed,New Activation
6b0fec93-d5ea-4bca-b847-3a9b05d49d2a,ORD103168,1075,8944042245697547,2026-02-25 13:00:00,2026-02-25 13:39:14,Retail Store,0.65,Completed,Replacement
1a888a14-eae2-4046-a5f2-161c5bf81146,ORD103169,28092,8944087651256531,2026-01-18 10:00:00,2026-01-18 11:11:28,Retail Store,1.19,Completed,SIM Swap
491c6c6f-06a1-4f86-8375-505f73a0c48d,ORD103170,11546,8944022069353167,2026-01-31 13:00:00,2026-02-02 00:35:13,Telesales,35.59,Pending,SIM Swap
2ebfc08f-443b-41f9-b68b-72955fc4c85c,ORD103171,22124,8944076310471182,2026-02-04 09:00:00,2026-02-06 06:26:11,Online,45.44,Completed,SIM Swap
806bdef8-0f16-45a6-aabd-892c860526e2,ORD103172,10686,8944085624503362,2026-01-04 14:00:00,2026-01-04 16:12:22,Retail Store,2.21,Completed,SIM Swap
064e1a63-fd88-409c-aa0e-a0d88e4b4ea0,ORD103173,23757,8944061629205071,2026-01-06 18:00:00,2026-01-07 05:03:45,Partner,11.06,Completed,SIM Swap
74e9b837-8fcd-4fd1-a755-2ce50e95bbfd,ORD103174,22894,8944048557619340,2026-01-16 13:00:00,2026-01-17 01:50:14,Online,12.84,Completed,SIM Swap
5399d565-354f-4597-a0b5-a8b67a3c4308,ORD103175,8901,8944059957242426,2026-02-15 16:00:00,2026-02-18 03:05:36,Telesales,59.09,Completed,SIM Swap
f22d654e-9fdd-4ffe-9441-5ed895e6cc1d,ORD103176,8963,8944048282015529,2026-02-19 09:00:00,2026-02-20 16:33:58,Online,31.57,Completed,SIM Swap
b6d778dc-6148-4bf0-87e5-cc3902ec467c,ORD103177,17104,8944027683167179,2026-01-17 11:00:00,2026-01-17 22:56:19,Partner,11.94,Pending,Replacement
c52759f0-d665-490d-96aa-71b2a104a582,ORD103178,17373,8944085268019734,2026-02-14 13:00:00,2026-02-14 14:13:05,Retail Store,1.22,Completed,Replacement
37538cc7-10ac-4c68-b396-405024d1dfdc,ORD103179,1702,8944039571650377,2026-01-24 09:00:00,2026-01-24 10:49:13,Retail Store,1.82,Completed,New Activation
50d0bb12-f910-4a19-a1b4-f68dadb4dea1,ORD103180,4271,8944089551163984,2026-02-24 12:00:00,2026-02-25 09:02:13,Partner,21.04,Completed,New Activation
ed8531f2-3506-4768-8884-652a8f0d2489,ORD103181,29554,8944038493821750,2026-01-14 14:00:00,2026-01-14 16:38:39,Retail Store,2.64,Completed,New Activation
c4b3b7b3-6432-4382-8d2b-af595adfbf4d,ORD103182,12656,8944091088862625,2026-01-20 17:00:00,2026-01-22 14:50:44,Online,45.85,Completed,Replacement
8da9beb9-9d34-4077-be8c-3ddec8423cda,ORD103183,5004,8944016931201706,2026-02-24 17:00:00,2026-02-25 17:43:36,Online,24.73,Completed,SIM Swap
4ba6078e-9df6-4af9-ad57-81ee16003f9a,ORD103184,221,8944022859328479,2026-02-28 11:00:00,2026-02-28 12:47:13,Retail Store,1.79,Completed,Replacement
350f2884-da34-47de-8e47-efade882d20e,ORD103185,23299,8944091524661578,2026-01-09 13:00:00,2026-01-11 04:08:34,Online,39.14,Completed,New Activation
df72899a-42fb-4380-b621-c178d2dbdef4,ORD103186,15873,8944050633938289,2026-02-26 09:00:00,2026-02-26 22:19:30,Partner,13.33,Completed,SIM Swap
1236056f-d7fb-496c-8a81-9c6182355f59,ORD103187,9570,8944016135144323,2026-01-03 08:00:00,2026-01-03 10:50:29,Retail Store,2.84,Completed,SIM Swap
ad4a724b-d6c1-4c43-8553-58bdc2489b2b,ORD103188,1850,8944044139625924,2026-02-01 18:00:00,2026-02-02 09:14:06,Partner,15.24,Completed,New Activation
401ea79b-0dc5-45c5-9928-2d180f803818,ORD103189,3007,8944075112653968,2026-02-15 08:00:00,2026-02-15 17:28:30,Partner,9.48,Completed,New Activation
6cf574cc-1b19-4c65-a392-83f324ddb04a,ORD103190,7174,8944018575341338,2026-01-11 12:00:00,2026-01-12 13:57:14,Telesales,25.95,Completed,SIM Swap
c3d2439f-b00f-41d1-bc3e-c3c8f5ec4779,ORD103191,22769,8944018228701905,2026-01-30 09:00:00,2026-01-31 07:52:47,Partner,22.88,Completed,Replacement
ba8604dd-c889-484d-9466-b7ab7e83843b,ORD103192,16692,8944085974247344,2026-01-08 09:00:00,2026-01-08 11:35:46,Retail Store,2.6,Completed,New Activation
fb7a8bcc-5f74-4a46-bd9b-d1afa57688d9,ORD103193,3370,8944086547029064,2026-01-26 16:00:00,2026-01-27 19:27:29,Online,27.46,Completed,New Activation
259ff238-5acd-44a6-8870-c414f6f59c28,ORD103194,21240,8944044335946396,2026-02-15 13:00:00,2026-02-16 08:24:21,Partner,19.41,Completed,SIM Swap
2ff60380-03be-41ed-9551-7bd624217536,ORD103195,9231,8944011838840881,2026-01-11 13:00:00,2026-01-13 11:05:21,Online,46.09,Completed,New Activation
e7c78ec7-d131-487d-a871-485571687abc,ORD103196,11471,8944027592193727,2026-02-24 12:00:00,2026-02-25 19:53:38,Online,31.89,Completed,Replacement
0810d149-f450-43d2-a71d-c5a68f1473e1,ORD103197,29639,8944019307800865,2026-01-18 15:00:00,2026-01-21 07:36:32,Telesales,64.61,Completed,Replacement
1b7ce467-f847-4e43-91b1-e9c6e022722a,ORD103198,2216,8944083627370414,2026-01-04 18:00:00,2026-01-05 15:48:48,Partner,21.81,Completed,Replacement
eb196f34-2e47-4198-8802-5ad2a01c9a72,ORD103199,27679,8944027170816278,2026-02-15 12:00:00,2026-02-15 18:13:48,Partner,6.23,Pending,New Activation
b3bd4a0f-fd89-49e8-ba4a-0b98b13ec9a9,ORD103200,16514,8944018522489876,2026-02-22 18:00:00,2026-02-23 09:37:08,Partner,15.62,Completed,SIM Swap
f2a96150-0160-43ef-9ddc-4a7042ad56ee,ORD103201,29535,8944075476486393,2026-02-26 08:00:00,2026-02-27 01:27:39,Online,17.46,Completed,Replacement
22ba6f79-e988-4ed3-96b2-171b66dc3f64,ORD103202,12346,8944028583393171,2026-02-20 09:00:00,2026-02-21 14:55:01,Online,29.92,Completed,SIM Swap
8828f861-3fa5-45d0-aeba-78e08047301d,ORD103203,23275,8944043594260488,2026-02-17 16:00:00,2026-02-17 18:24:44,Retail Store,2.41,Completed,Replacement
ad09c934-6356-4a10-a2d6-2c91e17b18e8,ORD103204,10740,8944028316840789,2026-01-29 09:00:00,2026-01-30 07:39:18,Online,22.66,Completed,Replacement
21863be2-55f4-446f-a1ba-a497f7b81a6e,ORD103205,15550,8944054022940919,2026-01-10 12:00:00,2026-01-11 03:38:06,Online,15.64,Completed,SIM Swap
4c0ea6b0-edd1-46ae-afc0-d251cda67fbb,ORD103206,12448,8944010145320002,2026-02-10 10:00:00,2026-02-10 16:02:44,Partner,6.05,Completed,New Activation
723325bc-9dfb-4ba0-bcad-02cf6c9bd810,ORD103207,7142,8944034573243205,2026-02-13 08:00:00,2026-02-13 10:05:21,Retail Store,2.09,Completed,Replacement
3f1adc55-2be8-4fc2-adf4-1d7d772b2264,ORD103208,21752,8944050947330456,2026-01-20 17:00:00,2026-01-22 06:00:26,Online,37.01,Completed,SIM Swap
2824c6bc-bc33-48c4-980b-0d3daf87c150,ORD103209,11773,8944014552566790,2026-01-30 16:00:00,2026-01-30 16:37:35,Retail Store,0.63,Completed,Replacement
e6dad770-6538-4e22-9f65-b17a515611ee,ORD103210,4025,8944044617213144,2026-01-08 17:00:00,2026-01-08 18:23:21,Retail Store,1.39,Pending,Replacement
f913e26c-3bf1-4fa0-b96b-fae7f0e8d00f,ORD103211,11259,8944017060695616,2026-01-19 11:00:00,2026-01-20 02:02:56,Partner,15.05,Completed,New Activation
77fa6027-970e-42ce-820c-9c855743eafb,ORD103212,24800,8944051279398539,2026-02-02 14:00:00,2026-02-03 03:11:22,Online,13.19,Completed,SIM Swap
46ff07e1-65c9-476c-81cb-c2a2fb9ed5fe,ORD103213,14961,8944033377371223,2026-01-03 08:00:00,2026-01-03 21:38:23,Partner,13.64,Completed,Replacement
21b504da-2ab4-427f-8a0d-dc8cfd298c52,ORD103214,6464,8944093536822549,2026-02-05 11:00:00,2026-02-05 11:50:38,Retail Store,0.84,Completed,SIM Swap
be372903-a5db-44a6-9274-6f1f53a5bb58,ORD103215,4755,8944065789586847,2026-01-17 14:00:00,2026-01-17 16:32:49,Retail Store,2.55,Completed,New Activation
dcaeb006-1f41-4c2a-83a2-050b8ca8ed27,ORD103216,26053,8944074910709747,2026-01-22 16:00:00,2026-01-22 18:32:12,Retail Store,2.54,Completed,New Activation
6a86de93-6be1-419b-871c-64856c6346d0,ORD103217,21241,8944012107304630,2026-01-07 08:00:00,2026-01-07 10:21:59,Retail Store,2.37,Completed,SIM Swap
58b0852c-5f6c-48ec-b7ce-0e6563fc5391,ORD103218,22319,8944094987495848,2026-01-28 16:00:00,2026-01-29 09:06:25,Online,17.11,Completed,Replacement
adf82af9-36a1-410f-839f-44e01665473c,ORD103219,19923,8944016235554604,2026-02-22 11:00:00,2026-02-24 02:10:58,Online,39.18,Completed,SIM Swap
5d221c2a-7c14-489f-ab34-a97e9331fd9c,ORD103220,7746,8944094802617220,2026-02-04 18:00:00,2026-02-06 07:59:00,Telesales,37.98,Completed,Replacement
0244082a-83be-4902-942c-66446dad7e19,ORD103221,6660,8944038769369782,2026-01-30 11:00:00,2026-01-31 06:10:50,Online,19.18,Completed,SIM Swap
9972bb44-5883-4318-ac83-a056e6f0db55,ORD103222,8655,8944069768021201,2026-02-13 13:00:00,2026-02-15 04:34:41,Telesales,39.58,Completed,SIM Swap
eccefc89-bdb1-4056-b91f-b7e5adfef559,ORD103223,26250,8944035084636209,2026-02-10 17:00:00,2026-02-10 18:53:43,Retail Store,1.9,Completed,New Activation
d2ca7b19-0dc5-4b48-b57d-260e6c863756,ORD103224,6728,8944081073400559,2026-02-04 08:00:00,2026-02-05 12:54:06,Online,28.9,Completed,Replacement
e5ad3964-041f-449b-b268-911ba937bece,ORD103225,15365,8944046417683409,2026-01-26 09:00:00,2026-01-27 01:04:56,Partner,16.08,Completed,SIM Swap
2e8cca75-9aa1-4fbf-8fba-bebd3e349cbd,ORD103226,26824,8944029623705769,2026-01-12 12:00:00,2026-01-12 13:32:45,Retail Store,1.55,Completed,SIM Swap
f91ad389-c15d-4cc9-8d26-a415a406cad6,ORD103227,6114,8944019615779110,2026-01-07 11:00:00,2026-01-07 23:08:21,Online,12.14,Completed,Replacement
4a09b998-8160-4f52-a972-7f9bc7e67475,ORD103228,25251,8944051631283921,2026-02-12 11:00:00,2026-02-13 07:26:17,Partner,20.44,Completed,SIM Swap
a68bb791-5043-4af3-9179-3b130619a138,ORD103229,10291,8944047316143275,2026-02-13 17:00:00,2026-02-15 09:40:25,Telesales,40.67,Completed,SIM Swap
8750b97a-d5b4-4529-ae3f-08b1af9a7786,ORD103230,12473,8944091134503542,2026-01-22 12:00:00,2026-01-23 08:08:46,Partner,20.15,Completed,Replacement
d6ef0e9d-6660-4a1a-88a3-7ed9db166829,ORD103231,3555,8944066435010659,2026-02-10 12:00:00,2026-02-11 01:53:43,Online,13.9,Completed,New Activation
b00d4baa-04ce-4dde-ac83-6d1d01f6eeac,ORD103232,15906,8944077499127732,2026-02-14 08:00:00,2026-02-17 01:14:52,Telesales,65.25,Completed,New Activation
fdc2c55f-2e7d-46c4-9d37-d680fa34d4fc,ORD103233,28004,8944085345519453,2026-01-08 14:00:00,2026-01-08 22:45:54,Partner,8.77,Pending,New Activation
21800f3e-5e38-4a12-81c9-1db02c5024d4,ORD103234,27450,8944011352323149,2026-02-23 08:00:00,2026-02-25 06:29:55,Telesales,46.5,Completed,New Activation
b43fa38e-b133-4a30-a728-a86ae0fe8601,ORD103235,8636,8944037992604822,2026-01-09 13:00:00,2026-01-11 13:55:18,Telesales,48.92,Completed,SIM Swap
abcc3c1a-852b-49f5-af28-4dda3fbe8a65,ORD103236,18866,8944023473431640,2026-01-21 14:00:00,2026-01-23 05:07:16,Online,39.12,Completed,SIM Swap
83033db4-f2c1-41e7-bca2-dae4663bb46b,ORD103237,6636,8944099743929437,2026-02-20 12:00:00,2026-02-22 04:15:28,Online,40.26,Completed,New Activation
a20186cb-d082-4c1c-8cf9-b8bb12d8e0de,ORD103238,9052,8944031855402407,2026-02-02 14:00:00,2026-02-02 16:23:14,Retail Store,2.39,Completed,SIM Swap
c8bb43fc-4dde-4892-81f8-c4d5ac3a4871,ORD103239,28849,8944067763402527,2026-01-27 10:00:00,2026-01-28 14:08:17,Telesales,28.14,Completed,New Activation
35eed750-7f49-4c7c-8a2a-87281d07f1a3,ORD103240,123,8944048041714557,2026-02-04 16:00:00,2026-02-05 00:51:33,Partner,8.86,Completed,Replacement
aadc7b10-0ef3-48df-9f40-6e234f276c5c,ORD103241,1463,8944084081542995,2026-01-21 08:00:00,2026-01-21 09:04:14,Retail Store,1.07,Completed,SIM Swap
4b11a1d3-b56c-4896-85f4-35ed183b2253,ORD103242,13138,8944097670135044,2026-01-12 12:00:00,2026-01-15 08:26:27,Telesales,68.44,Completed,New Activation
