opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP50003486,,ACC000819,Williams Thomas Holdings - UCaaS Project,Needs Analysis,203194.27,40,2026-03-01,2026-01-26,Partner Referral,New Customer,
OPP50003487,,ACC000096,University of Coventry - Cloud Communications,Id. Decision Makers,111240.1,80,2026-06-03,2026-01-10,Other,Existing Customer - Upgrade,
OPP50003488,,ACC000415,Thomas Harris Holdings - Secure Communications,Prospecting,134316.43,10,2026-03-16,2026-01-10,Partner Referral,Existing Customer - Replacement,
OPP50003489,,ACC000374,Martin Roberts International - Mobile Enterprise,Qualification,161491.45,20,2026-05-19,2026-01-19,Web,New Customer,190.0
OPP50003490,,ACC000332,Clark Clark LLP - Contact Centre Solution,Proposal/Price Quote,116593.41,60,2026-06-29,2026-01-22,Campaign,New Customer,
OPP50003491,,ACC000007,Hill Patel Group - SD-WAN Deployment,Needs Analysis,47400.06,40,2026-06-18,2026-02-01,Phone Inquiry,Existing Customer - Downgrade,71.0
OPP50003492,,ACC000500,Walker Patel UK - Cloud Communications,Qualification,55622.24,20,2026-06-28,2026-01-13,Web,Existing Customer - Downgrade,267.0
OPP50003493,,ACC000183,Morris Morris Associates - 5G Business Solution,Value Proposition,33021.52,50,2026-04-04,2026-02-22,Purchased List,Renewal,
OPP50003494,,ACC000971,Smith Wood and Co - SD-WAN Deployment,Id. Decision Makers,6216.04,80,2026-06-25,2026-02-26,Web,New Customer,
OPP50003495,,ACC000972,Patel Williams PLC - Hybrid Cloud,Qualification,12292.84,20,2026-05-14,2026-01-02,Web,Existing Customer - Replacement,
OPP50003496,,ACC000025,Brown Lee Ltd - Contact Centre Solution,Negotiation/Review,185643.05,75,2026-04-29,2026-01-05,Web,New Customer,
OPP50003497,,ACC000259,Hughes Morris LLP - IoT Platform,Qualification,35549.66,20,2026-05-29,2026-01-03,Other,Renewal,
OPP50003498,,ACC000746,Smith Johnson Partners - SD-WAN Deployment,Prospecting,187173.42,10,2026-03-22,2026-02-11,Other,Existing Customer - Replacement,
OPP50003499,,ACC000860,College of Reading - 5G Business Solution,Prospecting,165598.29,10,2026-03-13,2026-02-08,Purchased List,Existing Customer - Replacement,436.0
OPP50003500,,ACC000346,Academy of Leeds - 5G Business Solution,Prospecting,81923.08,10,2026-02-22,2026-01-31,Web,New Customer,
OPP50003501,,ACC000906,Taylor Harrison Group - Workforce Management,Prospecting,36113.0,10,2026-05-30,2026-01-15,Web,Existing Customer - Downgrade,
OPP50003502,,ACC000636,Wilson Clark and Co - IoT Platform,Needs Analysis,42481.35,40,2026-06-19,2026-02-01,Purchased List,Renewal,
OPP50003503,,ACC000064,Clarke Thompson and Co - Secure Communications,Qualification,188593.91,20,2026-03-13,2026-01-10,Other,Existing Customer - Replacement,41.0
OPP50003504,,ACC000172,Lewis Wilson LLP - Workforce Management,Qualification,60603.18,20,2026-06-22,2026-02-06,Web,Existing Customer - Replacement,
OPP50003505,,ACC000594,Thompson Johnson Associates - Cloud Communications,Qualification,39374.87,20,2026-04-11,2026-02-17,Other,Existing Customer - Upgrade,
OPP50003506,,ACC000020,Harrison Thompson Ltd - SIP Trunks,Value Proposition,137992.14,50,2026-04-09,2026-02-26,Partner Referral,Renewal,
OPP50003507,,ACC000182,Brown Harris Partners - SIP Trunks,Qualification,160022.46,20,2026-05-27,2026-01-14,Web,Existing Customer - Upgrade,
OPP50003508,,ACC000268,Baker Ward Partners - IoT Platform,Prospecting,34160.19,10,2026-04-11,2026-01-01,Phone Inquiry,Existing Customer - Downgrade,223.0
OPP50003509,,ACC000089,Morris Cooper PLC - IoT Platform,Prospecting,150024.63,10,2026-06-12,2026-02-09,Campaign,New Customer,
OPP50003510,,ACC000409,Turner Baker Holdings - Contact Centre Solution,Needs Analysis,40885.47,40,2026-03-07,2026-02-20,Other,Existing Customer - Replacement,330.0
OPP50003511,,ACC000775,Harris Lee UK - Mobile Enterprise,Qualification,55369.16,20,2026-05-24,2026-01-08,Web,Existing Customer - Upgrade,
OPP50003512,,ACC000965,Edwards Johnson Holdings - 5G Business Solution,Qualification,56004.51,20,2026-05-11,2026-01-22,Partner Referral,New Customer,354.0
OPP50003513,,ACC000860,College of Reading - IoT Platform,Id. Decision Makers,111122.88,80,2026-05-08,2026-01-26,Campaign,Existing Customer - Replacement,
OPP50003514,,ACC000066,Roberts Tech Group - UCaaS Project,Prospecting,18363.57,10,2026-06-15,2026-02-07,Other,Existing Customer - Downgrade,
OPP50003515,,ACC000137,Baker Moore Solutions - SD-WAN Deployment,Needs Analysis,246596.32,40,2026-04-02,2026-01-24,Partner Referral,New Customer,
OPP50003516,,ACC000019,Patel Networks Group - Secure Communications,Prospecting,73397.29,10,2026-02-22,2026-02-08,Partner Referral,Existing Customer - Replacement,
OPP50003517,,ACC000003,Lee Turner Solutions - Secure Communications,Id. Decision Makers,50234.94,80,2026-06-01,2026-01-08,Purchased List,Existing Customer - Replacement,
OPP50003518,,ACC000920,Harrison Lee Group - SD-WAN Deployment,Prospecting,38567.69,10,2026-02-11,2026-01-11,Web,Renewal,
OPP50003519,,ACC000293,Clark Walker UK - Secure Communications,Prospecting,34725.42,10,2026-03-30,2026-01-15,Partner Referral,Existing Customer - Replacement,
OPP50003520,,ACC000464,Turner Jackson Holdings - SD-WAN Deployment,Value Proposition,132456.77,50,2026-04-17,2026-02-11,Web,Renewal,475.0
OPP50003521,,ACC000849,Ward Clarke Holdings - Cloud Communications,Needs Analysis,185257.12,40,2026-02-14,2026-01-01,Other,Existing Customer - Upgrade,
OPP50003522,,ACC000029,Walker Taylor International - Mobile Enterprise,Proposal/Price Quote,8364.57,60,2026-05-07,2026-01-01,Partner Referral,Existing Customer - Replacement,391.0
OPP50003523,,ACC000953,Academy of Reading - Cloud Communications,Value Proposition,56554.42,50,2026-03-17,2026-02-15,Campaign,New Customer,
OPP50003524,,ACC000482,Patel Jackson Holdings - IoT Platform,Qualification,23832.13,20,2026-06-02,2026-02-09,Partner Referral,Existing Customer - Replacement,
OPP50003525,,ACC000342,Hall Communications Ltd - SIP Trunks,Value Proposition,27490.38,50,2026-05-20,2026-02-25,Campaign,Existing Customer - Replacement,390.0
OPP50003526,,ACC000172,Lewis Wilson LLP - Contact Centre Solution,Qualification,183789.81,20,2026-04-08,2026-01-25,Web,New Customer,179.0
OPP50003527,,ACC000798,Martin Robinson Group - SD-WAN Deployment,Proposal/Price Quote,7754.46,60,2026-04-16,2026-01-29,Other,New Customer,
OPP50003528,,ACC000193,Moore Telecom Ltd - 5G Business Solution,Prospecting,65787.88,10,2026-03-31,2026-02-19,Purchased List,Existing Customer - Upgrade,
OPP50003529,,ACC000803,Cooper Lewis and Co - SIP Trunks,Value Proposition,156714.64,50,2026-05-09,2026-01-29,Partner Referral,Existing Customer - Upgrade,
OPP50003530,,ACC000858,Cooper Turner Ltd - IoT Platform,Needs Analysis,203364.35,40,2026-06-08,2026-01-22,Phone Inquiry,Existing Customer - Replacement,
OPP50003531,,ACC000534,Wilson Communications Ltd - UCaaS Project,Qualification,41134.78,20,2026-05-12,2026-02-16,Web,Existing Customer - Replacement,30.0
OPP50003532,,ACC000217,Baker Evans Solutions - Contact Centre Solution,Id. Decision Makers,40232.1,80,2026-04-28,2026-02-21,Web,New Customer,
OPP50003533,,ACC000262,Brown Tech Group - Secure Communications,Qualification,48204.19,20,2026-06-25,2026-01-02,Phone Inquiry,New Customer,
OPP50003534,,ACC000250,Jackson Walker UK - UCaaS Project,Qualification,11801.98,20,2026-02-28,2026-01-29,Web,Renewal,
OPP50003535,,ACC000531,Roberts Harris Solutions - Workforce Management,Qualification,72351.19,20,2026-02-19,2026-02-14,Phone Inquiry,Existing Customer - Upgrade,
OPP50003536,,ACC000568,Moore IT Solutions Group - Contact Centre Solution,Value Proposition,46751.8,50,2026-04-24,2026-02-16,Web,Existing Customer - Upgrade,
OPP50003537,,ACC000121,Thomas Jackson Holdings - IoT Platform,Needs Analysis,213746.85,40,2026-02-14,2026-01-14,Purchased List,New Customer,480.0
OPP50003538,,ACC000872,Birmingham Council - Contact Centre Solution,Needs Analysis,136169.97,40,2026-02-11,2026-02-26,Partner Referral,Existing Customer - Upgrade,316.0
OPP50003539,,ACC000992,Morgan Harrison and Co - Mobile Enterprise,Id. Decision Makers,5605.63,80,2026-03-07,2026-02-12,Web,Existing Customer - Downgrade,
OPP50003540,,ACC000530,Hill Johnson Group - SIP Trunks,Negotiation/Review,222892.62,75,2026-06-21,2026-01-31,Partner Referral,Renewal,
OPP50003541,,ACC000824,Edwards Baker and Co - Secure Communications,Qualification,171770.05,20,2026-04-07,2026-02-13,Web,Existing Customer - Upgrade,90.0
OPP50003542,,ACC000598,Lewis Johnson LLP - Secure Communications,Prospecting,38724.53,10,2026-02-27,2026-01-30,Campaign,Existing Customer - Replacement,
OPP50003543,,ACC000901,Davies Taylor UK - Contact Centre Solution,Prospecting,65704.53,10,2026-05-22,2026-01-17,Phone Inquiry,Existing Customer - Upgrade,
OPP50003544,,ACC000353,Morris Communications Partners - 5G Business Solution,Proposal/Price Quote,34667.63,60,2026-03-19,2026-02-09,Partner Referral,Existing Customer - Upgrade,
OPP50003545,,ACC000466,Hall Morgan PLC - IoT Platform,Value Proposition,142204.84,50,2026-06-15,2026-02-04,Phone Inquiry,New Customer,
OPP50003546,,ACC000905,Wright Wood PLC - Cloud Communications,Needs Analysis,21492.01,40,2026-02-18,2026-01-19,Web,Existing Customer - Replacement,
OPP50003547,,ACC000740,Patel Wood Group - Cloud Communications,Id. Decision Makers,133189.77,80,2026-03-27,2026-02-14,Partner Referral,Renewal,
OPP50003548,,ACC000713,White White Associates - Hybrid Cloud,Needs Analysis,148544.54,40,2026-02-17,2026-02-12,Web,Existing Customer - Upgrade,309.0
OPP50003549,,ACC000028,Brown Brown International - Secure Communications,Prospecting,218297.82,10,2026-04-13,2026-02-23,Web,New Customer,
OPP50003550,,ACC000433,Brown Moore Solutions - UCaaS Project,Proposal/Price Quote,33498.65,60,2026-05-01,2026-02-12,Campaign,Existing Customer - Upgrade,
OPP50003551,,ACC000140,Walker Johnson International - Cloud Communications,Proposal/Price Quote,65746.8,60,2026-04-03,2026-02-14,Campaign,Existing Customer - Downgrade,215.0
OPP50003552,,ACC000344,Thomas Wood PLC - Digital Transformation,Value Proposition,223277.8,50,2026-02-08,2026-02-03,Web,New Customer,
OPP50003553,,ACC000461,Wilson Roberts UK - Digital Transformation,Value Proposition,22365.3,50,2026-04-03,2026-01-20,Other,Renewal,454.0
OPP50003554,,ACC000936,Wright Cooper Solutions - 5G Business Solution,Value Proposition,63481.16,50,2026-06-06,2026-02-18,Partner Referral,New Customer,447.0
OPP50003555,,ACC000896,Robinson Harrison UK - UCaaS Project,Qualification,209960.15,20,2026-02-17,2026-01-13,Web,New Customer,
OPP50003556,,ACC000015,Wilson Hall and Co - IoT Platform,Needs Analysis,161520.13,40,2026-03-20,2026-02-24,Partner Referral,Existing Customer - Downgrade,
OPP50003557,,ACC000427,Edinburgh Council - Secure Communications,Prospecting,71606.02,10,2026-04-18,2026-02-14,Phone Inquiry,Existing Customer - Upgrade,222.0
OPP50003558,,ACC000334,Moore Patel Ltd - Cloud Communications,Proposal/Price Quote,41601.97,60,2026-02-21,2026-01-19,Web,Renewal,
OPP50003559,,ACC000181,Hall Moore Services - Secure Communications,Qualification,232974.04,20,2026-03-16,2026-01-05,Purchased List,Existing Customer - Upgrade,
OPP50003560,,ACC000934,Morris Tech Partners - SIP Trunks,Id. Decision Makers,32307.93,80,2026-04-11,2026-02-23,Partner Referral,Existing Customer - Downgrade,257.0
OPP50003561,,ACC000912,White Wilson Holdings - IoT Platform,Prospecting,248029.69,10,2026-06-17,2026-02-14,Other,Existing Customer - Upgrade,41.0
OPP50003562,,ACC000686,Taylor Tech Ltd - Secure Communications,Prospecting,62014.39,10,2026-03-15,2026-02-13,Partner Referral,Renewal,376.0
OPP50003563,,ACC000773,Morris Jones Group - Digital Transformation,Negotiation/Review,140155.7,75,2026-03-13,2026-01-14,Other,Renewal,
OPP50003564,,ACC000301,Clarke Smith Holdings - Contact Centre Solution,Prospecting,159028.01,10,2026-06-04,2026-01-29,Phone Inquiry,Existing Customer - Upgrade,
OPP50003565,,ACC000347,Academy of Cardiff - 5G Business Solution,Prospecting,85532.21,10,2026-06-16,2026-01-10,Campaign,Existing Customer - Replacement,259.0
OPP50003566,,ACC000935,Ward Edwards International - IoT Platform,Needs Analysis,216232.37,40,2026-03-30,2026-02-05,Campaign,Renewal,94.0
OPP50003567,,ACC000682,Morris Wilson Group - SD-WAN Deployment,Needs Analysis,23617.19,40,2026-03-29,2026-02-22,Phone Inquiry,Renewal,
OPP50003568,,ACC000979,Harris Harris Solutions - 5G Business Solution,Value Proposition,98543.57,50,2026-06-03,2026-01-24,Web,Renewal,412.0
OPP50003569,,ACC000872,Birmingham Council - Mobile Enterprise,Negotiation/Review,36712.16,75,2026-02-10,2026-02-01,Web,Existing Customer - Upgrade,
OPP50003570,,ACC000482,Patel Jackson Holdings - SD-WAN Deployment,Prospecting,20443.85,10,2026-05-30,2026-01-09,Partner Referral,New Customer,
OPP50003571,,ACC000836,Turner Wilson Holdings - Contact Centre Solution,Id. Decision Makers,67460.7,80,2026-02-06,2026-01-29,Purchased List,New Customer,
OPP50003572,,ACC000157,Morgan Ward UK - Secure Communications,Qualification,231648.36,20,2026-04-16,2026-01-22,Partner Referral,Existing Customer - Downgrade,
OPP50003573,,ACC000593,Hall White UK - Workforce Management,Proposal/Price Quote,179847.8,60,2026-05-29,2026-02-27,Web,Existing Customer - Upgrade,
OPP50003574,,ACC000551,Patel Brown and Co - 5G Business Solution,Negotiation/Review,207742.99,75,2026-05-04,2026-01-05,Partner Referral,Renewal,
OPP50003575,,ACC000661,Williams Baker Holdings - Mobile Enterprise,Needs Analysis,63898.62,40,2026-05-12,2026-02-03,Phone Inquiry,New Customer,
OPP50003576,,ACC000286,Moore Turner UK - 5G Business Solution,Needs Analysis,199225.58,40,2026-04-09,2026-02-27,Phone Inquiry,New Customer,92.0
OPP50003577,,ACC000639,Clarke King Associates - Hybrid Cloud,Negotiation/Review,106684.7,75,2026-03-14,2026-02-14,Phone Inquiry,Existing Customer - Upgrade,
OPP50003578,,ACC000449,Williams Clarke Holdings - Digital Transformation,Prospecting,228233.53,10,2026-05-20,2026-02-12,Partner Referral,New Customer,
OPP50003579,,ACC000861,City Hospital NHS Trust - 5G Business Solution,Value Proposition,145066.44,50,2026-04-13,2026-02-23,Web,Existing Customer - Upgrade,285.0
OPP50003580,,ACC000609,Royal Hospital NHS Trust - SIP Trunks,Qualification,45452.82,20,2026-02-22,2026-01-04,Web,Renewal,262.0
OPP50003581,,ACC000030,Davies Turner and Co - 5G Business Solution,Value Proposition,39915.93,50,2026-06-10,2026-01-16,Web,New Customer,
OPP50003582,,ACC000563,Harrison Hughes Ltd - UCaaS Project,Value Proposition,59254.25,50,2026-06-21,2026-01-21,Web,Existing Customer - Replacement,
OPP50003583,,ACC000375,Southampton City Council - Digital Transformation,Proposal/Price Quote,63624.42,60,2026-05-29,2026-01-14,Phone Inquiry,Existing Customer - Upgrade,336.0
OPP50003584,,ACC000461,Wilson Roberts UK - Mobile Enterprise,Needs Analysis,9961.44,40,2026-05-29,2026-02-02,Campaign,Existing Customer - Upgrade,
OPP50003585,,ACC000636,Wilson Clark and Co - Workforce Management,Qualification,51745.01,20,2026-06-29,2026-02-14,Phone Inquiry,Existing Customer - Upgrade,
OPP50003586,,ACC000627,Wright Harris Associates - Mobile Enterprise,Needs Analysis,67372.26,40,2026-02-07,2026-01-24,Other,New Customer,
OPP50003587,,ACC000138,Evans IT Solutions Group - Workforce Management,Needs Analysis,36017.73,40,2026-02-22,2026-02-10,Partner Referral,Renewal,
OPP50003588,,ACC000294,Walker Martin Services - Contact Centre Solution,Negotiation/Review,48698.59,75,2026-03-30,2026-02-05,Partner Referral,New Customer,
OPP50003589,,ACC000919,White Thomas Ltd - SD-WAN Deployment,Qualification,70968.29,20,2026-02-16,2026-02-21,Purchased List,Existing Customer - Replacement,
OPP50003590,,ACC000794,University of Sheffield - UCaaS Project,Proposal/Price Quote,69256.14,60,2026-04-22,2026-01-26,Partner Referral,Existing Customer - Replacement,427.0
OPP50003591,,ACC000930,Martin Taylor PLC - Cloud Communications,Qualification,27376.86,20,2026-04-17,2026-01-19,Other,New Customer,
OPP50003592,,ACC000139,Morgan Edwards Ltd - Cloud Communications,Needs Analysis,142645.88,40,2026-04-09,2026-01-25,Partner Referral,Existing Customer - Downgrade,487.0
OPP50003593,,ACC000059,Baker Jackson Holdings - Digital Transformation,Prospecting,186640.4,10,2026-05-04,2026-02-16,Web,Renewal,
OPP50003594,,ACC000756,Patel Thomas Holdings - SIP Trunks,Perception Analysis,5672.48,85,2026-04-15,2026-02-26,Web,New Customer,
OPP50003595,,ACC000240,Clarke Taylor UK - UCaaS Project,Qualification,99104.94,20,2026-02-06,2026-02-23,Web,Existing Customer - Replacement,
OPP50003596,,ACC000923,Harrison Baker Associates - Hybrid Cloud,Prospecting,29750.73,10,2026-03-15,2026-02-15,Phone Inquiry,Existing Customer - Replacement,
OPP50003597,,ACC000290,Clarke Jones Holdings - SD-WAN Deployment,Id. Decision Makers,11197.84,80,2026-04-06,2026-01-31,Web,New Customer,
OPP50003598,,ACC000009,Brown Thompson Ltd - UCaaS Project,Prospecting,240962.37,10,2026-02-23,2026-02-27,Web,Existing Customer - Upgrade,
OPP50003599,,ACC000239,Hall Jones Services - Digital Transformation,Qualification,38109.41,20,2026-05-05,2026-02-02,Web,Existing Customer - Downgrade,
OPP50003600,,ACC000709,Jackson Patel Group - UCaaS Project,Prospecting,43280.53,10,2026-05-21,2026-01-30,Web,New Customer,
OPP50003601,,ACC000119,Jones King Associates - Hybrid Cloud,Proposal/Price Quote,59129.05,60,2026-02-07,2026-01-10,Web,Existing Customer - Replacement,43.0
OPP50003602,,ACC000230,Hughes Walker Ltd - Contact Centre Solution,Prospecting,44233.84,10,2026-04-20,2026-01-19,Partner Referral,Renewal,280.0
OPP50003603,,ACC000661,Williams Baker Holdings - 5G Business Solution,Needs Analysis,31589.23,40,2026-06-29,2026-01-05,Phone Inquiry,Existing Customer - Upgrade,423.0
OPP50003604,,ACC000587,Clark Hughes UK - UCaaS Project,Prospecting,152627.39,10,2026-02-10,2026-02-06,Partner Referral,New Customer,
OPP50003605,,ACC000576,Clarke Martin Services - Contact Centre Solution,Proposal/Price Quote,11587.01,60,2026-03-25,2026-02-14,Web,Existing Customer - Upgrade,
OPP50003606,,ACC000409,Turner Baker Holdings - UCaaS Project,Needs Analysis,68789.86,40,2026-02-18,2026-01-20,Web,Existing Customer - Replacement,
OPP50003607,,ACC000924,Morris Thompson Ltd - IoT Platform,Needs Analysis,67149.96,40,2026-03-02,2026-02-09,Web,Existing Customer - Upgrade,
OPP50003608,,ACC000115,University of Newcastle - Digital Transformation,Prospecting,54585.25,10,2026-03-13,2026-01-14,Web,Existing Customer - Downgrade,
OPP50003609,,ACC000441,College of London - Secure Communications,Prospecting,101220.36,10,2026-02-20,2026-02-01,Phone Inquiry,Existing Customer - Upgrade,367.0
OPP50003610,,ACC000508,Taylor Davies UK - SD-WAN Deployment,Needs Analysis,30067.42,40,2026-03-12,2026-02-18,Phone Inquiry,New Customer,
OPP50003611,,ACC000775,Harris Lee UK - Digital Transformation,Proposal/Price Quote,55219.5,60,2026-05-12,2026-01-08,Partner Referral,Renewal,
OPP50003612,,ACC000079,Williams Brown UK - SIP Trunks,Prospecting,27082.01,10,2026-02-15,2026-02-24,Purchased List,Renewal,
OPP50003613,,ACC000978,Thomas Edwards Associates - Digital Transformation,Prospecting,47843.61,10,2026-06-27,2026-02-24,Web,Existing Customer - Upgrade,
OPP50003614,,ACC000014,Evans Green Services - Hybrid Cloud,Qualification,33181.56,20,2026-04-13,2026-02-08,Other,Renewal,
OPP50003615,,ACC000620,University of Sheffield - Digital Transformation,Prospecting,247362.98,10,2026-03-08,2026-02-15,Web,Existing Customer - Upgrade,56.0
OPP50003616,,ACC000761,Davies Johnson LLP - Hybrid Cloud,Value Proposition,206270.18,50,2026-02-03,2026-02-03,Phone Inquiry,Renewal,25.0
OPP50003617,,ACC000573,Clarke Johnson Group - Digital Transformation,Qualification,20134.18,20,2026-03-19,2026-01-16,Other,Existing Customer - Downgrade,
OPP50003618,,ACC000911,Hall Taylor and Co - SIP Trunks,Needs Analysis,24971.99,40,2026-04-17,2026-02-01,Partner Referral,Existing Customer - Upgrade,449.0
OPP50003619,,ACC000667,Hughes Smith LLP - Cloud Communications,Prospecting,46984.51,10,2026-04-27,2026-01-30,Other,Existing Customer - Upgrade,436.0
OPP50003620,,ACC000911,Hall Taylor and Co - Secure Communications,Qualification,53012.77,20,2026-03-09,2026-02-04,Campaign,Existing Customer - Replacement,
OPP50003621,,ACC000892,Ward Jones Services - 5G Business Solution,Prospecting,137299.85,10,2026-03-02,2026-02-09,Purchased List,Renewal,
OPP50003622,,ACC000532,Cooper Patel LLP - Secure Communications,Negotiation/Review,34985.59,75,2026-04-02,2026-02-19,Partner Referral,New Customer,
OPP50003623,,ACC000201,Lee Green and Co - Digital Transformation,Qualification,79074.03,20,2026-03-22,2026-02-06,Partner Referral,New Customer,
OPP50003624,,ACC000422,Harris White Ltd - 5G Business Solution,Qualification,26784.07,20,2026-06-13,2026-01-24,Other,New Customer,
OPP50003625,,ACC000492,Thomas Communications Ltd - IoT Platform,Id. Decision Makers,32502.64,80,2026-02-26,2026-01-18,Purchased List,New Customer,
OPP50003626,,ACC000109,Jackson White Holdings - IoT Platform,Needs Analysis,45256.12,40,2026-03-16,2026-01-23,Phone Inquiry,New Customer,
OPP50003627,,ACC000310,Wood Morris Group - Workforce Management,Prospecting,57450.77,10,2026-03-01,2026-01-07,Web,New Customer,
OPP50003628,,ACC000558,Johnson Cooper Partners - UCaaS Project,Prospecting,54213.33,10,2026-03-27,2026-01-20,Web,Existing Customer - Upgrade,158.0
OPP50003629,,ACC000396,Davies Green Ltd - UCaaS Project,Negotiation/Review,225490.13,75,2026-03-23,2026-02-25,Web,Existing Customer - Replacement,
OPP50003630,,ACC000767,King Turner Partners - SD-WAN Deployment,Prospecting,117957.04,10,2026-04-29,2026-01-22,Web,Renewal,
OPP50003631,,ACC000180,Walker Thomas PLC - Workforce Management,Proposal/Price Quote,31584.24,60,2026-04-05,2026-02-02,Campaign,Renewal,
OPP50003632,,ACC000238,Davies Moore Holdings - Digital Transformation,Needs Analysis,211390.96,40,2026-04-10,2026-01-06,Web,Existing Customer - Downgrade,352.0
OPP50003633,,ACC000323,University of Sheffield - 5G Business Solution,Qualification,120834.46,20,2026-06-26,2026-01-22,Purchased List,New Customer,4.0
OPP50003634,,ACC000872,Birmingham Council - Contact Centre Solution,Prospecting,107223.46,10,2026-05-17,2026-02-08,Web,Existing Customer - Downgrade,
OPP50003635,,ACC000992,Morgan Harrison and Co - SD-WAN Deployment,Needs Analysis,68496.8,40,2026-06-01,2026-02-21,Web,New Customer,
OPP50003636,,ACC000990,Morris Patel LLP - Secure Communications,Proposal/Price Quote,128115.77,60,2026-03-26,2026-02-17,Web,Existing Customer - Upgrade,
OPP50003637,,ACC000057,Lee Davies Group - Hybrid Cloud,Id. Decision Makers,54295.21,80,2026-05-27,2026-01-21,Web,New Customer,
OPP50003638,,ACC000588,Harrison Connect Group - UCaaS Project,Prospecting,7320.24,10,2026-05-04,2026-02-13,Web,Existing Customer - Upgrade,
OPP50003639,,ACC000266,Davies Williams PLC - Secure Communications,Negotiation/Review,21838.37,75,2026-02-05,2026-02-18,Partner Referral,Existing Customer - Replacement,382.0
OPP50003640,,ACC000985,Jackson Martin PLC - 5G Business Solution,Needs Analysis,53119.15,40,2026-02-09,2026-01-30,Web,Existing Customer - Upgrade,
OPP50003641,,ACC000730,Thompson Ward Associates - Contact Centre Solution,Value Proposition,110976.19,50,2026-03-04,2026-01-22,Partner Referral,Existing Customer - Upgrade,384.0
OPP50003642,,ACC000397,Edwards Turner UK - UCaaS Project,Qualification,14673.17,20,2026-04-17,2026-01-22,Campaign,Existing Customer - Downgrade,
OPP50003643,,ACC000713,White White Associates - Mobile Enterprise,Value Proposition,45651.67,50,2026-05-23,2026-01-23,Web,New Customer,213.0
OPP50003644,,ACC000991,Patel Jones LLP - IoT Platform,Id. Decision Makers,50385.27,80,2026-02-18,2026-02-26,Web,Existing Customer - Upgrade,
OPP50003645,,ACC000802,Cooper Jackson Ltd - Digital Transformation,Qualification,45955.29,20,2026-04-23,2026-02-18,Phone Inquiry,New Customer,
OPP50003646,,ACC000218,Brighton County Council - SIP Trunks,Needs Analysis,80707.51,40,2026-03-14,2026-02-22,Partner Referral,Existing Customer - Upgrade,490.0
OPP50003647,,ACC000700,Oxford Borough Council - IoT Platform,Negotiation/Review,83394.72,75,2026-02-24,2026-01-04,Partner Referral,Renewal,365.0
OPP50003648,,ACC000638,Johnson Roberts Partners - UCaaS Project,Qualification,36393.01,20,2026-04-28,2026-02-11,Purchased List,New Customer,
OPP50003649,,ACC000895,Green Roberts Ltd - UCaaS Project,Perception Analysis,44160.61,85,2026-04-19,2026-02-06,Partner Referral,Renewal,362.0
OPP50003650,,ACC000913,Morgan Cooper PLC - Mobile Enterprise,Value Proposition,67605.51,50,2026-04-04,2026-02-26,Purchased List,Existing Customer - Downgrade,
OPP50003651,,ACC000914,Taylor Thomas Ltd - SD-WAN Deployment,Needs Analysis,146678.65,40,2026-03-27,2026-02-10,Partner Referral,Existing Customer - Upgrade,
OPP50003652,,ACC000416,Thomas Robinson LLP - Digital Transformation,Value Proposition,74938.87,50,2026-06-23,2026-02-06,Web,New Customer,
OPP50003653,,ACC000388,Walker Edwards Services - UCaaS Project,Qualification,11709.94,20,2026-06-01,2026-01-30,Phone Inquiry,Existing Customer - Replacement,
OPP50003654,,ACC000747,Edinburgh County Council - IoT Platform,Perception Analysis,133836.56,85,2026-06-15,2026-02-23,Campaign,Existing Customer - Replacement,
OPP50003655,,ACC000609,Royal Hospital NHS Trust - Hybrid Cloud,Qualification,88516.95,20,2026-02-01,2026-02-16,Web,Renewal,154.0
OPP50003656,,ACC000956,Baker Morris Holdings - UCaaS Project,Qualification,54879.48,20,2026-05-09,2026-01-17,Campaign,Renewal,
OPP50003657,,ACC000247,Thompson Baker Associates - Workforce Management,Prospecting,122648.17,10,2026-05-29,2026-02-06,Web,Existing Customer - Downgrade,
OPP50003658,,ACC000502,Wood Harris UK - SD-WAN Deployment,Prospecting,233449.25,10,2026-06-13,2026-02-16,Purchased List,Renewal,255.0
OPP50003659,,ACC000739,Lee Cooper and Co - SIP Trunks,Value Proposition,52228.34,50,2026-06-24,2026-01-19,Phone Inquiry,New Customer,
OPP50003660,,ACC000574,Davies Baker Services - Contact Centre Solution,Negotiation/Review,28844.59,75,2026-03-10,2026-02-10,Phone Inquiry,New Customer,333.0
OPP50003661,,ACC000745,King Morris Ltd - Contact Centre Solution,Proposal/Price Quote,160120.28,60,2026-02-08,2026-02-23,Purchased List,Existing Customer - Upgrade,
OPP50003662,,ACC000600,Morgan Thompson Solutions - Cloud Communications,Prospecting,132386.95,10,2026-05-15,2026-01-27,Web,Existing Customer - Upgrade,
OPP50003663,,ACC000864,Edwards Clark International - Mobile Enterprise,Prospecting,50261.11,10,2026-06-27,2026-01-14,Phone Inquiry,Existing Customer - Upgrade,
OPP50003664,,ACC000846,Williams Morris Services - Cloud Communications,Value Proposition,203707.19,50,2026-02-28,2026-01-09,Other,New Customer,
OPP50003665,,ACC000484,Hughes Jackson Solutions - Digital Transformation,Prospecting,36291.26,10,2026-02-06,2026-02-18,Phone Inquiry,Existing Customer - Downgrade,
