sale_id,date,customer_key,product_key,sales_rep_key,region_key,vendor_key,amount,units
10022659,2025-07-05,671,2,29,409,10,1623.17,11
10022660,2025-07-01,255,8,43,411,41,1145.08,14
10022661,2025-07-06,569,35,28,403,4,810.9,5
10022662,2025-07-31,286,26,46,406,41,281.78,9
10022663,2025-07-15,874,3,16,400,46,1848.88,8
10022664,2025-07-01,324,1,14,408,1,134.74,2
10022665,2025-07-10,374,60,121,408,39,151.85,8
10022666,2025-07-09,916,12,30,411,39,1548.65,9
10022667,2025-07-24,421,44,118,408,23,237.69,2
10022668,2025-07-24,41,15,187,402,18,332.07,6
10022669,2025-07-02,629,8,126,403,36,1801.59,5
10022670,2025-07-23,234,54,120,402,50,1131.05,1
10022671,2025-07-13,882,22,107,403,31,415.84,4
10022672,2025-07-14,176,17,86,406,8,1868.74,19
10022673,2025-07-24,157,19,97,401,8,1820.05,17
10022674,2025-07-27,508,47,78,409,11,1407.69,17
10022675,2025-07-09,744,54,84,404,31,287.84,4
10022676,2025-07-21,329,2,18,400,40,699.9,20
10022677,2025-07-08,81,53,152,407,1,1179.31,11
10022678,2025-07-23,287,26,174,401,19,1664.41,13
10022679,2025-07-12,457,40,118,401,42,1350.91,11
10022680,2025-07-11,500,19,74,409,47,308.23,6
10022681,2025-07-17,850,56,141,409,27,317.19,4
10022682,2025-07-02,138,26,152,403,7,567.23,11
10022683,2025-07-31,220,41,85,408,4,1328.14,9
10022684,2025-07-18,311,58,148,409,20,1607.24,12
10022685,2025-07-17,179,27,141,408,44,437.54,12
10022686,2025-07-20,520,3,87,401,25,1057.41,13
10022687,2025-07-27,446,5,17,404,43,1268.6,13
10022688,2025-07-24,989,50,9,408,44,837.4,1
10022689,2025-07-11,237,34,142,408,36,545.94,10
10022690,2025-07-27,431,38,42,411,13,1664.22,7
10022691,2025-07-08,516,45,178,400,29,786.97,18
10022692,2025-07-03,886,28,73,410,42,433.98,1
10022693,2025-07-28,276,41,99,410,26,1634.49,20
10022694,2025-07-13,223,46,124,408,34,1350.41,17
10022695,2025-07-04,554,13,35,408,34,903.25,20
10022696,2025-07-29,362,63,185,405,49,889.7,4
10022697,2025-07-20,90,29,29,409,29,1773.15,19
10022698,2025-07-09,95,61,147,403,26,612.86,20
10022699,2025-07-30,860,31,88,400,18,386.7,17
10022700,2025-07-22,506,6,28,401,41,306.14,9
10022701,2025-07-13,498,61,95,404,10,776.49,1
10022702,2025-07-02,961,55,182,409,16,161.68,19
10022703,2025-07-27,636,34,172,403,28,1736.29,17
10022704,2025-07-12,866,41,96,402,36,1751.25,5
10022705,2025-07-18,699,33,174,401,40,1657.85,12
10022706,2025-07-19,192,7,111,405,32,664.39,3
10022707,2025-07-26,650,36,122,409,9,231.01,5
10022708,2025-07-17,154,26,43,406,46,1674.07,13
10022709,2025-07-13,516,60,142,405,12,1021.56,17
10022710,2025-07-16,339,37,148,403,16,713.71,2
10022711,2025-07-13,785,25,82,403,46,1517.54,11
10022712,2025-07-24,469,37,158,403,31,276.95,12
10022713,2025-07-20,745,1,94,400,14,1784.14,19
10022714,2025-07-28,835,16,7,408,48,854.11,8
10022715,2025-07-20,585,40,136,401,24,823.68,13
10022716,2025-07-25,496,61,55,406,45,1280.2,4
10022717,2025-07-30,692,52,92,407,18,1733.7,4
10022718,2025-07-27,196,31,138,407,25,1453.23,18
10022719,2025-07-21,856,45,72,400,46,711.75,5
10022720,2025-07-29,826,19,31,411,20,96.95,10
10022721,2025-07-24,424,63,5,402,24,1812.59,7
10022722,2025-07-04,218,60,72,409,1,100.86,20
10022723,2025-07-03,950,55,19,406,28,1146.18,12
10022724,2025-07-31,447,14,37,411,37,661.7,16
10022725,2025-07-21,693,57,185,407,12,803.93,6
10022726,2025-07-16,828,24,74,411,5,995.92,2
10022727,2025-07-20,906,45,123,410,12,1860.54,8
10022728,2025-07-04,238,10,144,409,13,311.32,18
10022729,2025-07-12,599,14,148,409,32,405.54,18
10022730,2025-07-29,443,64,39,406,43,814.78,12
10022731,2025-07-26,641,57,27,405,19,1396.98,7
10022732,2025-07-17,166,54,181,407,25,471.26,4
10022733,2025-07-07,583,28,125,411,14,1811.02,8
10022734,2025-07-08,42,40,131,400,6,704.82,13
10022735,2025-07-13,606,38,17,411,37,150.9,5
10022736,2025-07-19,383,64,113,406,46,1283.67,3
10022737,2025-07-18,498,50,131,405,5,504.11,7
10022738,2025-07-02,497,14,59,400,5,862.49,12
10022739,2025-07-02,235,27,39,406,25,1212.1,3
10022740,2025-07-15,841,23,8,410,30,1649.88,1
10022741,2025-07-17,315,15,119,401,15,1502.33,18
10022742,2025-07-17,88,58,94,410,43,875.55,8
10022743,2025-07-28,787,39,5,406,32,909.05,1
10022744,2025-07-29,278,29,58,400,21,1831.27,20
10022745,2025-07-04,864,56,191,406,8,529.55,12
10022746,2025-07-22,637,17,145,406,23,1572.09,6
10022747,2025-07-29,505,42,184,402,36,716.23,13
10022748,2025-07-30,503,35,8,406,2,1752.59,7
10022749,2025-07-31,700,50,32,408,16,367.75,3
10022750,2025-07-22,645,15,195,404,37,1522.13,4
10022751,2025-07-27,975,7,139,401,16,690.8,2
10022752,2025-07-19,72,13,199,400,50,291.55,6
10022753,2025-07-18,120,29,168,404,44,1354.06,13
10022754,2025-07-09,770,8,60,401,46,1561.2,2
10022755,2025-07-15,371,8,156,409,39,1284.9,4
10022756,2025-07-25,512,57,127,405,10,575.0,11
10022757,2025-07-26,215,18,21,401,7,491.72,1
10022758,2025-07-18,91,35,12,401,25,577.69,1
10022759,2025-07-15,530,40,98,409,33,574.13,19
10022760,2025-07-29,154,27,133,406,24,1268.64,17
10022761,2025-07-22,809,36,145,409,16,672.83,20
10022762,2025-07-23,373,24,22,402,4,419.99,4
10022763,2025-07-24,447,56,77,407,17,539.59,4
10022764,2025-07-08,558,50,133,402,48,1853.49,5
10022765,2025-07-14,930,33,23,401,3,162.0,12
10022766,2025-07-04,440,25,98,405,19,1566.48,1
10022767,2025-07-14,594,26,180,400,5,1481.14,8
10022768,2025-07-24,160,36,50,411,4,85.34,3
10022769,2025-07-04,392,12,41,405,10,1449.82,14
10022770,2025-07-20,936,46,182,404,1,440.87,10
10022771,2025-07-09,90,56,171,409,27,1064.31,3
10022772,2025-07-10,997,52,190,405,44,715.86,15
10022773,2025-07-31,235,58,183,401,2,562.09,12
10022774,2025-07-01,518,15,95,401,43,383.2,8
10022775,2025-07-13,206,31,48,409,28,841.44,13
10022776,2025-07-08,929,50,49,404,21,344.19,1
10022777,2025-07-17,503,28,81,409,8,321.98,19
10022778,2025-07-10,294,25,143,406,46,1112.07,6
10022779,2025-07-04,390,31,60,401,50,1315.79,20
10022780,2025-07-26,46,43,164,410,39,845.49,1
10022781,2025-07-09,980,59,66,408,2,875.49,4
10022782,2025-07-26,365,52,27,410,26,873.21,2
10022783,2025-07-05,571,45,34,407,26,1132.8,9
10022784,2025-07-27,304,33,130,405,45,1465.7,11
10022785,2025-07-17,456,28,165,409,22,185.73,14
10022786,2025-07-17,751,27,120,404,30,303.8,17
10022787,2025-07-28,109,42,40,409,46,894.31,17
10022788,2025-07-10,316,14,97,403,39,1309.29,2
10022789,2025-07-24,902,64,52,411,10,1436.08,8
10022790,2025-07-07,400,43,103,407,37,1429.74,17
10022791,2025-07-16,674,21,66,403,35,751.17,17
10022792,2025-07-15,650,21,55,407,46,1433.54,16
10022793,2025-07-27,338,43,92,400,14,819.68,18
10022794,2025-07-24,601,21,177,411,34,1739.24,4
10022795,2025-07-11,136,51,170,406,32,212.91,6
10022796,2025-07-15,483,38,95,403,20,1497.79,20
10022797,2025-07-23,613,9,130,409,48,1899.85,7
10022798,2025-07-27,426,50,40,402,37,1241.38,12
10022799,2025-07-26,109,18,104,411,3,1729.14,6
10022800,2025-07-16,371,19,115,408,40,685.23,2
10022801,2025-07-21,321,16,121,408,49,1465.83,16
10022802,2025-07-10,860,36,163,405,19,1720.64,18
10022803,2025-07-02,639,56,161,403,36,314.15,15
10022804,2025-07-06,449,17,16,402,46,1314.37,2
10022805,2025-07-24,930,52,156,403,2,1835.2,5
10022806,2025-07-26,197,48,82,402,45,1336.01,16
10022807,2025-07-07,440,49,144,403,21,1415.85,14
10022808,2025-07-06,380,25,21,409,8,1510.67,7
10022809,2025-07-18,574,60,188,404,49,836.22,20
10022810,2025-07-15,403,42,108,403,2,681.11,10
10022811,2025-07-08,381,33,86,405,43,102.58,1
10022812,2025-07-07,793,18,166,401,2,1184.71,3
10022813,2025-07-27,192,60,4,403,21,838.28,16
10022814,2025-07-18,439,34,176,406,3,105.08,1
10022815,2025-07-30,421,31,154,409,21,176.58,13
10022816,2025-07-31,787,46,118,411,22,1647.73,3
10022817,2025-07-13,504,34,158,407,33,288.13,1
10022818,2025-07-22,163,55,16,406,18,1825.95,5
10022819,2025-07-17,759,37,111,411,36,174.95,19
10022820,2025-07-11,171,34,146,407,45,479.98,7
10022821,2025-07-28,290,16,19,402,44,1876.82,19
10022822,2025-07-07,67,29,33,410,17,1452.36,20
10022823,2025-07-17,853,49,192,404,6,1030.52,14
10022824,2025-07-23,799,22,95,405,45,572.03,5
10022825,2025-07-15,657,39,66,406,44,1407.87,7
10022826,2025-07-05,792,15,60,408,50,1496.43,6
10022827,2025-07-31,657,32,48,404,29,1528.39,1
10022828,2025-07-22,269,43,84,401,33,890.23,3
10022829,2025-07-06,729,42,151,411,11,547.69,16
10022830,2025-07-22,267,27,189,408,37,1332.12,10
10022831,2025-07-09,310,18,77,401,46,1712.58,16
10022832,2025-07-02,77,5,68,411,20,555.02,13
10022833,2025-07-30,870,21,166,401,46,1558.0,6
10022834,2025-07-07,77,9,51,408,29,226.59,16
10022835,2025-07-15,717,34,166,406,12,827.55,5
10022836,2025-07-04,966,31,86,409,13,843.45,2
10022837,2025-07-27,475,19,47,402,31,1772.16,8
10022838,2025-07-28,50,7,33,408,6,933.87,1
10022839,2025-07-19,750,15,25,410,50,910.37,19
10022840,2025-07-14,462,58,64,401,37,1048.39,8
10022841,2025-07-25,21,63,134,408,49,717.17,6
10022842,2025-07-09,450,40,72,409,17,668.75,2
10022843,2025-07-28,415,21,67,405,8,1318.38,6
10022844,2025-07-17,494,42,148,407,44,846.42,12
10022845,2025-07-20,215,50,184,403,8,939.06,18
10022846,2025-07-05,777,18,167,407,30,1039.8,14
10022847,2025-07-27,508,29,80,411,6,1574.62,19
10022848,2025-07-02,64,62,23,401,5,693.84,2
10022849,2025-07-18,438,35,21,404,11,190.89,1
10022850,2025-07-24,478,21,101,400,13,632.85,13
10022851,2025-07-05,446,34,167,411,27,403.09,13
10022852,2025-07-11,631,52,113,402,19,825.88,4
10022853,2025-07-30,405,5,88,404,38,636.23,11
10022854,2025-07-03,721,33,73,410,14,1179.08,20
10022855,2025-07-15,51,14,47,406,7,691.46,14
10022856,2025-07-22,631,55,107,406,7,153.12,12
10022857,2025-07-01,874,28,89,408,31,364.12,8
10022858,2025-07-18,678,8,61,406,26,552.94,4
10022859,2025-07-12,20,13,22,400,42,583.65,3
10022860,2025-07-15,637,24,67,408,38,1042.92,15
10022861,2025-07-12,568,33,84,411,13,1650.12,3
10022862,2025-07-20,431,64,140,408,45,1020.95,4
10022863,2025-07-14,413,1,7,408,35,1260.43,9
10022864,2025-07-01,150,14,103,406,4,1017.63,9
10022865,2025-07-03,627,17,147,408,28,754.44,19
10022866,2025-07-31,870,59,110,400,43,361.3,14
10022867,2025-07-17,676,4,176,406,4,366.74,10
10022868,2025-07-16,784,53,100,408,9,1114.0,10
10022869,2025-07-26,19,57,130,407,49,950.57,3
10022870,2025-07-16,544,27,134,407,22,1670.82,19
10022871,2025-07-18,124,57,173,408,46,420.21,19
10022872,2025-07-27,321,47,167,402,33,444.02,19
10022873,2025-07-17,226,54,111,400,17,817.36,7
10022874,2025-07-15,51,15,154,400,40,144.95,7
10022875,2025-07-24,301,6,10,400,38,678.81,3
10022876,2025-07-29,671,46,16,410,38,638.44,10
10022877,2025-07-03,352,56,41,400,45,1726.49,13
10022878,2025-07-11,638,3,73,410,32,566.36,12
10022879,2025-07-26,661,27,42,400,1,742.22,2
10022880,2025-07-20,498,51,87,411,46,942.16,3
10022881,2025-07-05,777,13,194,402,2,694.66,12
10022882,2025-07-21,169,15,49,400,20,715.27,2
10022883,2025-07-06,658,48,191,406,12,1857.83,12
10022884,2025-07-04,179,18,16,407,7,506.08,1
10022885,2025-07-03,52,14,106,411,18,152.86,2
10022886,2025-07-15,757,51,35,408,47,548.87,16
10022887,2025-07-08,943,51,150,403,21,1523.72,19
10022888,2025-07-19,521,1,106,404,44,341.61,3
10022889,2025-07-18,345,63,198,411,6,1413.39,8
10022890,2025-07-02,946,8,196,400,11,1721.37,1
10022891,2025-07-01,75,51,110,411,10,741.67,16
10022892,2025-07-24,590,33,133,407,10,1277.06,16
10022893,2025-07-30,164,58,130,408,19,454.5,3
10022894,2025-07-25,882,24,6,401,34,1639.58,7
10022895,2025-07-18,394,51,95,408,25,77.53,3
10022896,2025-07-03,569,48,50,404,22,1295.64,10
10022897,2025-07-16,1,32,175,411,43,1711.61,17
10022898,2025-07-01,232,52,98,405,26,90.06,16
10022899,2025-07-11,897,19,117,400,10,1035.75,13
10022900,2025-07-22,776,43,6,411,37,1389.71,6
10022901,2025-07-16,520,63,96,411,33,712.57,13
10022902,2025-07-19,841,24,116,401,17,463.99,10
10022903,2025-07-26,827,51,61,403,48,871.98,11
10022904,2025-07-30,902,56,184,400,13,1029.41,17
10022905,2025-07-12,217,45,91,405,33,939.16,7
10022906,2025-07-28,143,28,187,408,3,276.69,8
10022907,2025-07-17,280,41,107,411,7,474.54,19
10022908,2025-07-04,503,31,177,411,16,1825.73,19
10022909,2025-07-11,974,36,90,400,19,223.37,13
10022910,2025-07-25,664,12,177,404,34,1279.69,19
10022911,2025-07-21,30,63,99,401,25,1744.57,18
10022912,2025-07-28,907,42,130,410,29,622.41,2
10022913,2025-07-22,867,64,135,402,12,1409.99,3
10022914,2025-07-20,756,41,174,404,49,1680.59,14
10022915,2025-07-16,550,28,75,405,6,452.7,8
10022916,2025-07-27,164,26,6,401,11,1688.49,11
10022917,2025-07-17,916,1,112,408,49,490.08,20
10022918,2025-07-07,320,8,103,411,7,387.43,15
10022919,2025-07-16,75,58,48,406,39,774.94,15
10022920,2025-07-03,290,51,77,403,9,420.27,12
10022921,2025-07-23,527,50,73,408,32,1642.46,6
10022922,2025-07-28,389,53,152,406,25,1189.0,10
10022923,2025-07-19,119,7,119,407,48,1388.28,7
10022924,2025-07-14,368,51,163,409,22,1877.64,15
10022925,2025-07-15,496,11,24,402,19,1158.38,18
10022926,2025-07-20,642,28,41,410,49,779.95,1
10022927,2025-07-04,492,35,24,406,22,1106.52,19
10022928,2025-07-27,259,26,187,400,46,1312.77,16
10022929,2025-07-21,874,54,22,405,14,1854.05,11
10022930,2025-07-10,309,19,27,403,27,1075.67,8
10022931,2025-07-15,514,37,116,407,20,1418.68,5
10022932,2025-07-27,167,1,158,411,29,1758.41,2
10022933,2025-07-18,263,3,49,401,28,844.51,1
10022934,2025-07-05,42,11,144,404,13,1189.59,9
10022935,2025-07-25,775,18,53,410,4,489.36,3
10022936,2025-07-16,401,23,30,401,40,366.46,14
10022937,2025-07-14,154,38,110,400,44,1584.82,1
10022938,2025-07-05,28,57,86,408,40,220.08,6
10022939,2025-07-26,410,43,18,411,32,546.26,8
10022940,2025-07-22,553,38,96,408,10,117.01,9
10022941,2025-07-24,124,41,53,411,20,1480.85,9
10022942,2025-07-07,139,29,80,410,50,1143.68,12
10022943,2025-07-27,310,21,126,405,48,1307.59,5
10022944,2025-07-22,883,1,103,409,7,341.07,16
10022945,2025-07-10,99,42,82,406,1,1899.07,4
10022946,2025-07-24,418,41,40,401,9,207.11,20
10022947,2025-07-24,978,44,92,400,4,466.52,1
10022948,2025-07-01,868,55,23,400,19,1040.41,7
10022949,2025-07-20,230,63,26,404,25,962.16,17
10022950,2025-07-15,379,45,158,406,7,1213.15,9
10022951,2025-07-29,142,21,66,402,39,81.83,20
10022952,2025-07-01,439,25,87,406,35,1200.1,4
10022953,2025-07-09,235,59,192,403,13,219.91,11
10022954,2025-07-07,419,18,69,400,5,96.09,7
10022955,2025-07-03,779,18,182,405,45,1086.35,11
10022956,2025-07-19,330,43,130,405,3,1293.96,9
10022957,2025-07-10,825,36,162,411,37,52.93,20
10022958,2025-07-28,370,24,29,403,29,554.14,14
10022959,2025-07-28,379,62,77,400,11,81.46,2
10022960,2025-07-24,164,22,72,402,18,1431.76,9
10022961,2025-07-15,415,56,183,410,24,1329.48,10
10022962,2025-07-30,163,23,111,408,22,238.42,1
10022963,2025-07-29,194,23,2,401,1,740.65,7
10022964,2025-07-04,436,15,150,400,43,1846.95,10
10022965,2025-07-02,518,6,23,403,10,1885.56,8
10022966,2025-07-29,486,6,10,411,15,999.52,18
10022967,2025-07-01,154,15,136,401,50,481.86,11
10022968,2025-07-14,548,13,120,409,26,894.58,7
10022969,2025-07-01,728,28,108,410,50,167.86,20
10022970,2025-07-21,950,63,187,404,24,568.95,9
10022971,2025-07-14,195,51,181,408,30,346.1,11
10022972,2025-07-15,43,43,121,407,15,1855.77,3
10022973,2025-07-27,495,33,169,409,48,1559.42,7
10022974,2025-07-21,606,41,103,410,36,1709.06,16
10022975,2025-07-26,346,60,157,403,8,1198.5,5
10022976,2025-07-04,911,28,46,400,34,356.88,18
10022977,2025-07-29,382,1,120,401,9,1577.95,2
10022978,2025-07-11,549,34,14,402,11,674.9,17
10022979,2025-07-28,618,53,46,402,47,484.5,12
10022980,2025-07-08,386,50,41,409,15,1885.1,4
10022981,2025-07-22,87,18,184,401,42,1537.5,1
10022982,2025-07-28,286,22,15,411,8,487.61,13
10022983,2025-07-26,295,21,88,409,48,1845.58,20
10022984,2025-07-11,309,22,194,401,46,1836.13,1
10022985,2025-07-19,143,39,178,410,25,1364.82,6
10022986,2025-07-29,419,37,131,403,30,1751.45,9
10022987,2025-07-07,876,23,196,404,44,1259.8,2
10022988,2025-07-25,129,17,50,409,44,367.25,15
10022989,2025-07-02,525,41,193,406,17,545.39,16
10022990,2025-07-22,82,53,23,405,13,370.33,14
10022991,2025-07-27,804,33,138,400,47,1031.26,16
10022992,2025-07-29,998,46,127,406,44,654.28,7
10022993,2025-07-21,206,27,169,405,49,632.19,13
10022994,2025-07-02,460,31,55,403,2,202.66,10
10022995,2025-07-26,423,38,153,400,31,698.56,6
10022996,2025-07-25,749,33,8,410,41,688.55,19
10022997,2025-07-03,496,44,57,407,22,511.57,19
10022998,2025-07-09,180,52,88,401,7,643.7,14
10022999,2025-07-08,584,53,117,409,2,737.65,15
10023000,2025-07-13,496,4,143,409,6,378.16,8
10023001,2025-07-19,215,16,83,402,1,1440.07,12
10023002,2025-07-15,468,35,52,401,28,1627.44,12
10023003,2025-07-21,429,14,160,403,50,537.9,17
10023004,2025-07-03,289,16,99,407,19,1001.41,12
10023005,2025-07-29,592,58,126,400,37,1812.28,20
10023006,2025-07-11,572,44,78,401,43,1774.36,4
10023007,2025-07-02,245,56,54,407,49,1034.97,3
10023008,2025-07-16,173,15,40,403,3,1237.46,15
10023009,2025-07-01,449,43,64,402,42,1402.08,11
10023010,2025-07-21,876,11,38,410,3,1844.95,6
10023011,2025-07-28,416,40,166,402,36,160.74,2
10023012,2025-07-21,334,29,13,405,40,883.21,20
10023013,2025-07-21,240,35,22,407,42,652.37,20
10023014,2025-07-08,89,52,64,407,8,1141.38,8
10023015,2025-07-13,410,7,143,407,16,695.94,7
10023016,2025-07-11,939,34,10,401,7,1600.44,5
10023017,2025-07-05,300,15,65,402,29,1698.71,17
10023018,2025-07-26,130,6,31,410,39,287.09,5
10023019,2025-07-11,333,21,14,406,20,81.23,16
10023020,2025-07-07,648,33,99,407,33,1890.53,17
10023021,2025-07-27,676,32,17,410,17,1856.23,10
10023022,2025-07-27,968,9,32,406,37,1220.06,9
10023023,2025-07-31,955,50,190,411,9,1275.39,12
10023024,2025-07-16,995,1,170,409,24,1582.05,19
10023025,2025-07-25,240,58,122,402,14,1045.79,20
10023026,2025-07-11,675,18,58,404,33,1743.39,9
10023027,2025-07-28,72,54,25,408,1,590.43,16
10023028,2025-07-26,513,13,29,408,19,1256.93,15
10023029,2025-07-27,33,20,72,408,25,783.71,11
10023030,2025-07-23,753,12,41,408,20,1062.64,16
10023031,2025-07-12,36,19,168,401,28,181.17,7
10023032,2025-07-07,615,10,69,401,11,1646.49,18
10023033,2025-07-14,183,45,69,411,12,1788.99,12
10023034,2025-07-08,871,61,54,406,16,966.71,12
10023035,2025-07-06,343,22,34,402,49,1623.78,5
10023036,2025-07-07,217,27,198,410,6,1430.64,1
10023037,2025-07-14,972,19,75,408,31,613.75,4
10023038,2025-07-08,348,29,55,403,12,1329.77,11
10023039,2025-07-04,987,4,97,410,15,217.24,3
10023040,2025-07-12,56,43,95,402,22,1060.32,1
10023041,2025-07-23,248,34,78,401,31,1865.08,7
10023042,2025-07-14,9,63,87,408,22,285.36,18
10023043,2025-07-09,459,57,183,403,3,1406.41,12
10023044,2025-07-11,426,31,159,405,49,1577.0,18
10023045,2025-07-31,470,62,24,405,1,301.97,1
10023046,2025-07-26,743,61,110,410,17,1335.79,10
10023047,2025-07-28,385,50,22,410,40,1169.37,1
10023048,2025-07-25,728,12,94,409,34,1358.12,16
10023049,2025-07-28,319,15,70,409,36,1591.54,6
10023050,2025-07-24,49,34,184,405,48,241.2,8
10023051,2025-07-18,693,44,118,405,1,699.98,15
10023052,2025-07-14,494,59,80,401,25,173.94,20
10023053,2025-07-12,11,30,16,404,37,549.35,13
10023054,2025-07-04,688,4,26,405,33,944.56,20
10023055,2025-07-05,611,45,177,403,44,452.23,13
10023056,2025-07-06,289,53,125,406,50,1050.62,7
10023057,2025-07-25,950,33,30,403,29,230.6,19
10023058,2025-07-28,160,35,2,400,9,1649.78,16
10023059,2025-07-16,549,1,85,401,18,1181.94,14
10023060,2025-07-16,121,19,71,400,35,1205.57,1
10023061,2025-07-30,432,32,99,401,14,260.95,10
10023062,2025-07-14,553,23,149,404,39,371.32,5
10023063,2025-07-07,501,35,107,405,14,807.98,16
10023064,2025-07-16,182,46,90,401,26,547.39,11
10023065,2025-07-30,664,39,24,411,32,842.37,19
10023066,2025-07-20,960,2,46,406,50,647.42,16
10023067,2025-07-24,489,58,126,404,45,1507.17,16
10023068,2025-07-31,697,43,90,401,12,525.98,18
10023069,2025-07-08,356,12,174,402,29,88.8,12
10023070,2025-07-06,707,44,159,410,35,1398.95,3
10023071,2025-07-27,739,3,166,405,17,251.54,4
10023072,2025-07-03,211,58,64,403,4,222.0,7
10023073,2025-07-21,751,62,140,411,46,1482.15,7
10023074,2025-07-11,775,17,129,404,29,734.56,19
10023075,2025-07-10,399,61,84,402,27,329.79,16
10023076,2025-07-26,75,58,185,411,40,690.2,3
10023077,2025-07-02,921,56,122,404,49,1563.84,3
10023078,2025-07-14,427,58,180,409,21,316.96,9
10023079,2025-07-17,948,42,97,403,6,1568.32,1
10023080,2025-07-25,520,9,197,402,47,1545.17,10
10023081,2025-07-28,385,26,1,404,39,1791.78,2
10023082,2025-07-28,12,20,68,405,8,1022.97,17
10023083,2025-07-21,883,7,169,403,11,160.16,15
10023084,2025-07-14,134,54,166,403,29,123.94,18
10023085,2025-07-28,649,25,7,402,39,847.88,10
10023086,2025-07-18,919,48,200,405,20,1638.98,8
10023087,2025-07-31,401,27,91,400,28,735.32,17
10023088,2025-07-09,269,11,55,405,15,1315.37,5
10023089,2025-07-06,472,12,95,411,45,1857.51,1
10023090,2025-07-09,670,40,81,402,36,942.44,3
10023091,2025-07-26,812,19,115,406,2,1848.07,2
10023092,2025-07-27,247,19,73,409,4,1120.67,10
10023093,2025-07-07,84,11,18,407,17,224.72,10
10023094,2025-07-17,534,11,11,404,45,63.28,1
10023095,2025-07-14,423,7,8,405,27,1832.42,15
10023096,2025-07-07,500,2,172,409,44,1316.51,18
10023097,2025-07-26,903,12,76,407,22,1154.25,10
10023098,2025-07-18,853,35,87,404,36,356.61,6
10023099,2025-07-03,516,22,75,400,15,984.57,19
10023100,2025-07-17,991,5,144,405,43,1775.12,15
10023101,2025-07-10,802,1,175,406,3,465.6,2
10023102,2025-07-14,441,42,9,408,39,1354.06,15
10023103,2025-07-13,455,51,140,407,49,1004.63,18
10023104,2025-07-09,927,6,85,409,14,62.71,13
10023105,2025-07-11,186,11,150,407,6,1550.21,15
10023106,2025-07-11,361,11,28,410,39,793.4,4
10023107,2025-07-22,568,64,128,404,6,1158.4,2
10023108,2025-07-11,366,24,166,405,32,1194.51,19
10023109,2025-07-30,8,56,7,407,7,1813.2,1
10023110,2025-07-05,612,12,194,401,10,366.02,17
10023111,2025-07-27,571,12,133,410,8,766.13,3
10023112,2025-07-14,56,51,192,406,37,1580.01,7
10023113,2025-07-11,403,18,131,411,22,471.06,10
10023114,2025-07-13,596,37,42,402,30,1603.78,4
10023115,2025-07-09,201,3,31,411,24,1617.48,7
10023116,2025-07-11,335,30,66,410,8,216.24,17
10023117,2025-07-15,756,24,151,401,41,1427.59,6
10023118,2025-07-25,936,16,96,411,30,1382.26,2
10023119,2025-07-15,145,34,126,409,14,556.76,19
10023120,2025-07-23,733,6,35,402,1,1865.07,6
10023121,2025-07-31,516,42,157,404,4,1272.03,2
10023122,2025-07-20,264,11,93,404,11,998.02,12
10023123,2025-07-17,768,29,178,407,36,1544.31,13
10023124,2025-07-28,789,28,189,408,41,1022.76,14
10023125,2025-07-18,569,29,83,406,16,1768.44,1
10023126,2025-07-02,963,57,153,409,2,672.56,17
10023127,2025-07-19,152,1,46,404,44,1564.86,18
10023128,2025-07-31,135,38,47,409,30,1876.09,4
10023129,2025-07-16,453,32,135,405,40,1250.01,9
10023130,2025-07-09,324,26,36,406,29,476.08,19
10023131,2025-07-15,179,24,60,404,6,1546.68,9
10023132,2025-07-14,703,19,105,404,26,1494.03,20
10023133,2025-07-02,869,31,146,404,9,185.98,5
10023134,2025-07-26,303,10,6,401,49,1548.5,14
10023135,2025-07-07,840,13,148,409,37,1696.51,1
10023136,2025-07-24,786,12,144,411,17,643.19,13
10023137,2025-07-20,459,33,86,404,45,1578.14,19
10023138,2025-07-05,430,30,13,402,48,1262.27,1
10023139,2025-07-27,784,17,4,405,2,206.3,4
10023140,2025-07-02,715,17,146,400,36,119.88,9
10023141,2025-07-20,380,6,47,402,41,884.78,20
10023142,2025-07-21,322,26,196,409,12,1668.47,12
10023143,2025-07-19,329,11,26,405,13,774.28,11
10023144,2025-07-31,706,6,160,407,34,512.09,9
10023145,2025-07-01,250,56,172,411,9,50.42,13
10023146,2025-07-15,789,36,164,409,50,95.55,16
10023147,2025-07-06,27,13,101,407,50,1799.03,8
10023148,2025-07-31,179,49,63,409,26,488.44,6
10023149,2025-07-10,653,58,127,408,17,636.32,11
10023150,2025-07-07,870,19,106,404,37,821.88,9
10023151,2025-07-11,781,59,162,409,40,1088.94,14
10023152,2025-07-27,319,33,188,405,32,617.9,19
10023153,2025-07-13,804,1,62,403,12,1016.5,10
10023154,2025-07-30,226,57,34,409,2,719.08,4
10023155,2025-07-22,554,33,17,410,45,1548.2,15
10023156,2025-07-03,946,38,96,402,17,142.02,6
10023157,2025-07-28,549,63,26,405,28,1801.41,15
10023158,2025-07-08,718,38,58,400,10,171.51,8
10023159,2025-07-14,612,37,160,400,8,1394.02,6
10023160,2025-07-23,449,24,179,405,20,1494.39,12
10023161,2025-07-06,93,15,137,403,32,966.26,1
10023162,2025-07-16,684,20,4,401,5,1654.08,15
10023163,2025-07-20,419,4,113,407,7,127.35,19
10023164,2025-07-04,840,39,136,410,37,762.88,1
10023165,2025-07-18,603,61,155,410,35,539.45,6
10023166,2025-07-05,961,48,153,400,42,1375.85,10
