opportunity_id,sale_id,account_id,opportunity_name,stage_name,amount,probability,close_date,created_date,lead_source,type,campaign_id
OPP30006843,30006843,ACC000229,Clark Morris Group - Digital Transformation,Closed Won,159195.62,100,2025-08-19,2025-05-12,Campaign,Renewal,
OPP30006844,,ACC000435,Jones Wilson Services - UCaaS Project,Closed Lost,146372.83,0,2025-10-03,2025-06-02,Phone Inquiry,Existing Customer - Upgrade,
OPP30006845,,ACC000590,Green Jackson Solutions - SD-WAN Deployment,Closed Lost,53654.24,0,2025-09-04,2025-06-11,Purchased List,Existing Customer - Upgrade,
OPP30006846,30006846,ACC000411,Davies Thomas International - IoT Platform,Closed Won,104452.87,100,2025-06-12,2025-04-06,Campaign,Existing Customer - Upgrade,
OPP30006847,30006847,ACC000204,Hill Evans Partners - IoT Platform,Closed Won,74713.05,100,2025-07-25,2025-01-28,Phone Inquiry,New Customer,
OPP30006848,,ACC000322,Davies Wilson Group - Hybrid Cloud,Closed Lost,58985.49,0,2025-12-15,2025-10-06,Web,Existing Customer - Upgrade,337
OPP30006849,,ACC000477,Jones Moore and Co - IoT Platform,Closed Lost,129562.96,0,2025-09-21,2025-05-29,Phone Inquiry,New Customer,
OPP30006850,30006850,ACC000821,Wright Johnson Ltd - Secure Communications,Closed Won,132993.54,100,2025-12-31,2025-09-13,Partner Referral,Existing Customer - Upgrade,
OPP30006851,30006851,ACC000886,Lee Morgan Associates - SIP Trunks,Closed Won,15816.58,100,2025-12-31,2025-08-01,Phone Inquiry,New Customer,272
OPP30006852,,ACC000040,Walker Harris Services - SD-WAN Deployment,Closed Lost,181190.35,0,2025-12-31,2025-09-12,Web,Renewal,207
OPP30006853,30006853,ACC000357,Lewis Jackson Partners - Mobile Enterprise,Closed Won,79811.01,100,2025-11-10,2025-07-23,Web,Existing Customer - Replacement,
OPP30006854,,ACC000405,Green Wilson Holdings - UCaaS Project,Closed Lost,42485.08,0,2025-12-14,2025-07-17,Web,Existing Customer - Upgrade,
OPP30006855,,ACC000197,Academy of Glasgow - Digital Transformation,Closed Lost,80607.15,0,2025-07-04,2025-04-26,Partner Referral,Existing Customer - Replacement,
OPP30006856,30006856,ACC000434,University Hospital NHS Trust - Secure Communications,Closed Won,31473.18,100,2025-08-25,2025-07-25,Phone Inquiry,New Customer,
OPP30006857,,ACC000779,Clarke IT Solutions Partners - Secure Communications,Closed Lost,23068.7,0,2025-08-27,2025-04-01,Phone Inquiry,New Customer,
OPP30006858,,ACC000919,White Thomas Ltd - Mobile Enterprise,Closed Lost,12954.85,0,2025-09-14,2025-04-22,Web,New Customer,
OPP30006859,,ACC000809,King Thompson PLC - UCaaS Project,Closed Lost,169740.05,0,2025-08-09,2025-07-08,Phone Inquiry,Renewal,496
OPP30006860,30006860,ACC000476,Walker Morgan PLC - Workforce Management,Closed Won,78207.56,100,2025-11-16,2025-08-21,Partner Referral,Existing Customer - Upgrade,126
OPP30006861,,ACC000364,Patel Wood International - Contact Centre Solution,Closed Lost,89669.31,0,2025-12-31,2025-11-01,Partner Referral,Existing Customer - Replacement,
OPP30006862,,ACC000027,King Morris Group - IoT Platform,Closed Lost,118828.11,0,2025-12-31,2025-07-19,Purchased List,Existing Customer - Replacement,401
OPP30006863,30006863,ACC000508,Taylor Davies UK - Contact Centre Solution,Closed Won,68610.63,100,2025-12-31,2025-10-06,Purchased List,New Customer,
OPP30006864,30006864,ACC000209,Wood Brown International - 5G Business Solution,Closed Won,39482.1,100,2025-12-31,2025-12-18,Phone Inquiry,New Customer,
OPP30006865,30006865,ACC000563,Harrison Hughes Ltd - Hybrid Cloud,Closed Won,72687.24,100,2025-02-28,2025-01-05,Campaign,New Customer,32
OPP30006866,,ACC000623,Morris Morris Group - SIP Trunks,Closed Lost,47169.0,0,2025-12-31,2025-11-20,Phone Inquiry,Renewal,
OPP30006867,,ACC000429,Morris Evans Services - Contact Centre Solution,Closed Lost,5260.99,0,2025-12-23,2025-10-15,Web,Existing Customer - Downgrade,
OPP30006868,,ACC000737,College of London - Mobile Enterprise,Closed Lost,59409.33,0,2025-07-24,2025-03-13,Web,New Customer,451
OPP30006869,30006869,ACC000624,Hill Evans LLP - Cloud Communications,Closed Won,179146.71,100,2025-05-30,2025-01-10,Partner Referral,Existing Customer - Upgrade,
OPP30006870,,ACC000925,Harris Jackson Solutions - Secure Communications,Closed Lost,73807.57,0,2025-10-17,2025-09-11,Other,Existing Customer - Upgrade,
OPP30006871,30006871,ACC000409,Turner Baker Holdings - 5G Business Solution,Closed Won,35464.85,100,2025-11-04,2025-07-29,Phone Inquiry,Renewal,
OPP30006872,30006872,ACC000785,Patel Martin Solutions - Mobile Enterprise,Closed Won,31882.75,100,2025-04-12,2025-01-05,Web,Existing Customer - Replacement,
OPP30006873,30006873,ACC000680,Martin Lewis Partners - UCaaS Project,Closed Won,46973.04,100,2025-12-31,2025-11-15,Web,Existing Customer - Upgrade,59
OPP30006874,,ACC000891,Moore Moore Services - Mobile Enterprise,Closed Lost,112578.67,0,2025-12-31,2025-10-25,Phone Inquiry,Existing Customer - Downgrade,
OPP30006875,,ACC000363,Brown Jones Group - Digital Transformation,Closed Lost,96014.28,0,2025-08-27,2025-07-25,Web,New Customer,
OPP30006876,30006876,ACC000032,Taylor Lee Solutions - 5G Business Solution,Closed Won,135311.93,100,2025-07-20,2025-04-17,Campaign,Existing Customer - Upgrade,386
OPP30006877,,ACC000369,Royal Hospital NHS Trust - Hybrid Cloud,Closed Lost,75469.23,0,2025-06-14,2025-02-17,Phone Inquiry,New Customer,
OPP30006878,30006878,ACC000774,Clark Morris Holdings - Contact Centre Solution,Closed Won,105201.24,100,2025-07-22,2025-05-02,Campaign,Existing Customer - Upgrade,212
OPP30006879,,ACC000604,Lewis Networks Group - SD-WAN Deployment,Closed Lost,72210.6,0,2025-12-31,2025-08-01,Other,New Customer,
OPP30006880,,ACC000511,Cooper Jackson International - Workforce Management,Closed Lost,107768.88,0,2025-07-09,2025-04-09,Campaign,Existing Customer - Upgrade,312
OPP30006881,,ACC000768,Smith Morris and Co - 5G Business Solution,Closed Lost,39284.69,0,2025-11-18,2025-07-20,Partner Referral,New Customer,
OPP30006882,,ACC000160,Harris Wilson UK - Workforce Management,Closed Lost,54283.07,0,2025-08-02,2025-06-28,Web,Existing Customer - Replacement,267
OPP30006883,30006883,ACC000681,Brown Hughes Partners - Mobile Enterprise,Closed Won,36506.97,100,2025-10-11,2025-09-08,Web,New Customer,338
OPP30006884,30006884,ACC000013,Clark Hughes UK - UCaaS Project,Closed Won,34304.86,100,2025-12-31,2025-11-02,Web,New Customer,
OPP30006885,30006885,ACC000136,Evans Turner Associates - SD-WAN Deployment,Closed Won,64081.17,100,2025-06-10,2025-02-08,Campaign,Existing Customer - Upgrade,
OPP30006886,,ACC000724,Evans Ward LLP - 5G Business Solution,Closed Lost,16885.47,0,2025-03-23,2025-01-31,Partner Referral,Existing Customer - Upgrade,
OPP30006887,,ACC000451,King Brown Ltd - Digital Transformation,Closed Lost,188364.1,0,2025-12-31,2025-09-06,Other,New Customer,263
OPP30006888,,ACC000835,Martin Green International - IoT Platform,Closed Lost,54803.35,0,2025-09-08,2025-03-22,Purchased List,Existing Customer - Replacement,373
OPP30006889,,ACC000250,Jackson Walker UK - 5G Business Solution,Closed Lost,34816.75,0,2025-07-07,2025-02-05,Campaign,New Customer,435
OPP30006890,,ACC000868,Martin Moore PLC - Cloud Communications,Closed Lost,52969.93,0,2025-09-09,2025-03-26,Web,Renewal,
OPP30006891,30006891,ACC000162,Academy of Birmingham - 5G Business Solution,Closed Won,132013.81,100,2025-12-31,2025-11-26,Partner Referral,New Customer,
OPP30006892,,ACC000895,Green Roberts Ltd - Hybrid Cloud,Closed Lost,66928.21,0,2025-06-18,2025-05-16,Phone Inquiry,Existing Customer - Replacement,
OPP30006893,,ACC000633,Jones Ward UK - SD-WAN Deployment,Closed Lost,134323.13,0,2025-12-31,2025-11-30,Web,New Customer,
OPP30006894,30006894,ACC000660,Baker Morris LLP - Cloud Communications,Closed Won,27950.04,100,2025-12-31,2025-12-13,Phone Inquiry,New Customer,182
OPP30006895,,ACC000968,Wright Davies Ltd - SD-WAN Deployment,Closed Lost,23270.35,0,2025-04-30,2025-03-17,Partner Referral,Existing Customer - Upgrade,
OPP30006896,30006896,ACC000999,Davies Green PLC - SD-WAN Deployment,Closed Won,144058.49,100,2025-08-16,2025-07-06,Campaign,New Customer,
OPP30006897,30006897,ACC000925,Harris Jackson Solutions - Workforce Management,Closed Won,72839.41,100,2025-07-03,2025-03-15,Web,Renewal,248
OPP30006898,30006898,ACC000172,Lewis Wilson LLP - Secure Communications,Closed Won,220148.78,100,2025-06-29,2025-03-23,Campaign,New Customer,486
OPP30006899,30006899,ACC000930,Martin Taylor PLC - Workforce Management,Closed Won,64419.56,100,2025-10-04,2025-04-17,Partner Referral,Existing Customer - Replacement,
OPP30006900,30006900,ACC000131,Davies Lewis International - Cloud Communications,Closed Won,149633.37,100,2025-06-25,2025-02-23,Phone Inquiry,Renewal,
OPP30006901,30006901,ACC000950,Davies Roberts PLC - Digital Transformation,Closed Won,46207.33,100,2025-06-03,2025-02-04,Phone Inquiry,Existing Customer - Upgrade,281
OPP30006902,30006902,ACC000783,Jones Ward International - Cloud Communications,Closed Won,57319.3,100,2025-12-31,2025-12-20,Phone Inquiry,New Customer,
OPP30006903,,ACC000816,Morgan Morgan LLP - SIP Trunks,Closed Lost,58963.85,0,2025-07-08,2025-04-07,Web,New Customer,
OPP30006904,,ACC000592,Hall Harris Holdings - SIP Trunks,Closed Lost,9380.46,0,2025-10-12,2025-06-30,Web,New Customer,305
OPP30006905,,ACC000297,Morgan Jackson International - Workforce Management,Closed Lost,227661.72,0,2025-12-17,2025-08-13,Campaign,Existing Customer - Replacement,
OPP30006906,,ACC000363,Brown Jones Group - UCaaS Project,Closed Lost,223478.99,0,2025-04-18,2025-03-19,Web,Existing Customer - Upgrade,
OPP30006907,30006907,ACC000312,Davies Hill and Co - Secure Communications,Closed Won,24851.39,100,2025-12-31,2025-08-22,Partner Referral,Existing Customer - Downgrade,
OPP30006908,,ACC000556,Queen Elizabeth Hospital NHS Trust - 5G Business Solution,Closed Lost,70217.77,0,2025-12-31,2025-11-18,Web,New Customer,
OPP30006909,30006909,ACC000505,Morris Cooper Ltd - SIP Trunks,Closed Won,28219.7,100,2025-12-29,2025-09-23,Partner Referral,Existing Customer - Replacement,
OPP30006910,,ACC000905,Wright Wood PLC - 5G Business Solution,Closed Lost,41237.97,0,2025-12-31,2025-11-19,Web,Existing Customer - Upgrade,
OPP30006911,,ACC000021,Taylor Moore Solutions - Digital Transformation,Closed Lost,13427.62,0,2025-12-31,2025-12-23,Web,New Customer,
OPP30006912,30006912,ACC000694,Brown Hall PLC - 5G Business Solution,Closed Won,52532.24,100,2025-06-12,2025-03-11,Other,New Customer,466
OPP30006913,30006913,ACC000581,Morris Wood and Co - Contact Centre Solution,Closed Won,180651.79,100,2025-07-18,2025-06-05,Purchased List,Renewal,
OPP30006914,30006914,ACC000009,Brown Thompson Ltd - Workforce Management,Closed Won,198918.04,100,2025-12-31,2025-12-11,Web,Existing Customer - Upgrade,
OPP30006915,30006915,ACC000397,Edwards Turner UK - Mobile Enterprise,Closed Won,58770.72,100,2025-12-31,2025-11-20,Purchased List,Existing Customer - Upgrade,
OPP30006916,,ACC000361,Hall Walker Holdings - Cloud Communications,Closed Lost,71008.09,0,2025-08-27,2025-05-03,Partner Referral,Existing Customer - Downgrade,
OPP30006917,,ACC000302,Oxford County Council - UCaaS Project,Closed Lost,116424.55,0,2025-07-24,2025-05-12,Other,Existing Customer - Upgrade,
OPP30006918,,ACC000633,Jones Ward UK - Hybrid Cloud,Closed Lost,70224.18,0,2025-05-14,2025-03-19,Other,Existing Customer - Upgrade,
OPP30006919,,ACC000977,Morris IT Solutions Ltd - SIP Trunks,Id. Decision Makers,9362.79,80,2025-08-10,2025-07-01,Partner Referral,Existing Customer - Upgrade,192
OPP30006920,,ACC000461,Wilson Roberts UK - Hybrid Cloud,Closed Lost,30501.34,0,2025-12-31,2025-11-25,Other,Existing Customer - Downgrade,
OPP30006921,30006921,ACC000191,Evans Thomas PLC - SD-WAN Deployment,Closed Won,77937.5,100,2025-12-31,2025-11-11,Purchased List,Existing Customer - Upgrade,356
OPP30006922,30006922,ACC000089,Morris Cooper PLC - SIP Trunks,Closed Won,140871.19,100,2025-03-20,2025-01-27,Purchased List,Existing Customer - Downgrade,
OPP30006923,30006923,ACC000844,Ward Jones Holdings - UCaaS Project,Closed Won,226568.5,100,2025-05-09,2025-01-05,Phone Inquiry,Renewal,121
OPP30006924,30006924,ACC000908,Martin Turner Partners - Contact Centre Solution,Closed Won,203273.55,100,2025-12-31,2025-11-19,Phone Inquiry,Renewal,
OPP30006925,,ACC000514,Harris Communications Group - SD-WAN Deployment,Closed Lost,33961.39,0,2025-12-31,2025-12-26,Phone Inquiry,Existing Customer - Downgrade,
OPP30006926,30006926,ACC000840,Roberts Ward Holdings - IoT Platform,Closed Won,59203.94,100,2025-09-26,2025-07-12,Web,New Customer,
OPP30006927,,ACC001000,Morris Wilson Ltd - UCaaS Project,Closed Lost,37331.92,0,2025-10-27,2025-05-03,Web,Existing Customer - Upgrade,
OPP30006928,30006928,ACC000341,London Borough Council - IoT Platform,Closed Won,142145.65,100,2025-07-03,2025-03-01,Web,Renewal,
OPP30006929,,ACC000206,Hill Morris Partners - 5G Business Solution,Closed Lost,183988.72,0,2025-12-31,2025-10-31,Partner Referral,New Customer,
OPP30006930,,ACC000479,Moore Moore PLC - Contact Centre Solution,Closed Lost,44709.95,0,2025-08-09,2025-02-19,Partner Referral,Existing Customer - Replacement,489
OPP30006931,30006931,ACC000417,Hughes Tech Group - 5G Business Solution,Closed Won,46397.81,100,2025-12-31,2025-10-28,Other,Existing Customer - Replacement,
OPP30006932,30006932,ACC000604,Lewis Networks Group - SD-WAN Deployment,Closed Won,37270.05,100,2025-09-12,2025-05-05,Partner Referral,New Customer,
OPP30006933,30006933,ACC000537,Edwards King Holdings - SD-WAN Deployment,Closed Won,93833.92,100,2025-07-30,2025-05-09,Campaign,New Customer,
OPP30006934,,ACC000196,Clarke Thomas UK - UCaaS Project,Closed Lost,53457.4,0,2025-05-18,2025-02-17,Partner Referral,Existing Customer - Upgrade,
OPP30006935,,ACC000243,Jones Hall Holdings - Mobile Enterprise,Closed Lost,39554.18,0,2025-04-16,2025-01-15,Web,Existing Customer - Downgrade,
OPP30006936,,ACC000241,Thomas Turner Associates - Mobile Enterprise,Closed Lost,58844.1,0,2025-12-20,2025-10-10,Campaign,New Customer,58
OPP30006937,30006937,ACC000879,Evans King Associates - Secure Communications,Closed Won,73554.85,100,2025-10-25,2025-07-20,Other,Existing Customer - Downgrade,
OPP30006938,,ACC000186,Taylor Wood Associates - SIP Trunks,Closed Lost,235153.06,0,2025-09-18,2025-08-12,Phone Inquiry,Existing Customer - Upgrade,
OPP30006939,30006939,ACC000527,Kings Hospital NHS Trust - Contact Centre Solution,Closed Won,91150.54,100,2025-07-15,2025-03-25,Partner Referral,New Customer,
OPP30006940,,ACC000262,Brown Tech Group - SIP Trunks,Closed Lost,16845.06,0,2025-06-20,2025-04-28,Partner Referral,Existing Customer - Upgrade,474
OPP30006941,30006941,ACC000879,Evans King Associates - Mobile Enterprise,Closed Won,60177.88,100,2025-10-31,2025-07-22,Web,Existing Customer - Upgrade,
OPP30006942,,ACC000574,Davies Baker Services - 5G Business Solution,Closed Lost,38124.64,0,2025-12-31,2025-07-06,Phone Inquiry,New Customer,
OPP30006943,,ACC000276,Davies Clarke UK - Hybrid Cloud,Closed Lost,235697.29,0,2025-12-31,2025-11-04,Campaign,Existing Customer - Replacement,
OPP30006944,,ACC000838,Harrison Hill and Co - SD-WAN Deployment,Closed Lost,165316.6,0,2025-09-19,2025-05-25,Purchased List,New Customer,
OPP30006945,30006945,ACC000770,Harris Wright International - UCaaS Project,Closed Won,77812.09,100,2025-12-31,2025-10-31,Partner Referral,Existing Customer - Downgrade,38
OPP30006946,,ACC000217,Baker Evans Solutions - SIP Trunks,Closed Lost,44440.54,0,2025-06-15,2025-04-15,Web,Existing Customer - Downgrade,
OPP30006947,,ACC000631,Lewis Williams Partners - UCaaS Project,Closed Lost,26728.22,0,2025-09-08,2025-04-18,Other,New Customer,
OPP30006948,30006948,ACC000208,Lee Smith PLC - Cloud Communications,Closed Won,228032.99,100,2025-06-08,2025-01-31,Phone Inquiry,Existing Customer - Upgrade,
OPP30006949,,ACC000029,Walker Taylor International - Hybrid Cloud,Closed Lost,39130.3,0,2025-08-23,2025-03-23,Web,Existing Customer - Upgrade,
OPP30006950,,ACC000623,Morris Morris Group - IoT Platform,Closed Lost,21299.0,0,2025-05-21,2025-04-17,Campaign,Existing Customer - Upgrade,
OPP30006951,,ACC000635,University of Newcastle - Digital Transformation,Closed Lost,30669.38,0,2025-12-10,2025-08-15,Partner Referral,New Customer,
OPP30006952,30006952,ACC000249,Brown Clarke and Co - 5G Business Solution,Closed Won,122427.35,100,2025-12-31,2025-12-16,Phone Inquiry,Existing Customer - Upgrade,
OPP30006953,30006953,ACC000474,Lewis Networks Ltd - Hybrid Cloud,Closed Won,27168.41,100,2025-12-30,2025-09-24,Phone Inquiry,New Customer,
OPP30006954,,ACC000870,Clarke Hall Partners - Mobile Enterprise,Closed Lost,84445.96,0,2025-08-06,2025-06-26,Web,Existing Customer - Replacement,
OPP30006955,,ACC000070,Walker Clark and Co - SIP Trunks,Closed Lost,34456.67,0,2025-08-31,2025-07-12,Purchased List,Existing Customer - Upgrade,
OPP30006956,30006956,ACC000226,Turner Ward Holdings - Secure Communications,Closed Won,224940.15,100,2025-11-06,2025-07-04,Partner Referral,Existing Customer - Downgrade,
OPP30006957,30006957,ACC000968,Wright Davies Ltd - IoT Platform,Closed Won,34665.12,100,2025-06-26,2025-03-15,Partner Referral,Existing Customer - Upgrade,
OPP30006958,,ACC000271,Moore Clarke Ltd - UCaaS Project,Closed Lost,66136.22,0,2025-12-22,2025-08-31,Purchased List,Existing Customer - Upgrade,
OPP30006959,,ACC000263,London Council - SIP Trunks,Closed Lost,122039.09,0,2025-12-21,2025-06-26,Purchased List,Renewal,396
OPP30006960,,ACC000619,Lewis Patel Services - Hybrid Cloud,Closed Lost,32806.3,0,2025-05-01,2025-03-13,Partner Referral,Existing Customer - Upgrade,356
OPP30006961,,ACC000570,Jackson King LLP - SD-WAN Deployment,Closed Lost,17893.24,0,2025-02-22,2025-01-02,Phone Inquiry,New Customer,62
OPP30006962,,ACC000459,Lewis Jackson PLC - UCaaS Project,Closed Lost,51838.2,0,2025-07-11,2025-01-12,Web,Existing Customer - Replacement,
OPP30006963,30006963,ACC000650,Lewis King PLC - SD-WAN Deployment,Closed Won,67626.52,100,2025-12-22,2025-09-20,Web,Existing Customer - Replacement,
OPP30006964,30006964,ACC000642,Hall Harris Solutions - SD-WAN Deployment,Closed Won,127978.5,100,2025-11-04,2025-07-18,Phone Inquiry,Renewal,82
OPP30006965,,ACC000182,Brown Harris Partners - UCaaS Project,Closed Lost,193729.77,0,2025-06-11,2025-04-25,Web,Existing Customer - Replacement,
OPP30006966,,ACC000800,Johnson Patel Holdings - Contact Centre Solution,Closed Lost,46305.24,0,2025-12-31,2025-09-30,Campaign,New Customer,127
OPP30006967,,ACC000162,Academy of Birmingham - 5G Business Solution,Closed Lost,123013.81,0,2025-12-31,2025-09-13,Partner Referral,Existing Customer - Upgrade,188
OPP30006968,30006968,ACC000546,Johnson Smith Holdings - Workforce Management,Closed Won,30137.42,100,2025-12-31,2025-11-21,Phone Inquiry,Existing Customer - Upgrade,238
OPP30006969,30006969,ACC000253,Morgan Tech Ltd - IoT Platform,Closed Won,48751.43,100,2025-10-07,2025-06-24,Web,Existing Customer - Replacement,
OPP30006970,,ACC000352,Cooper Thomas PLC - Secure Communications,Closed Lost,204350.08,0,2025-07-08,2025-03-01,Purchased List,Renewal,
OPP30006971,,ACC000931,Lewis Tech Partners - Contact Centre Solution,Closed Lost,20002.21,0,2025-09-29,2025-06-21,Web,Existing Customer - Upgrade,
OPP30006972,,ACC000107,City Hospital NHS Trust - Secure Communications,Closed Lost,108289.44,0,2025-03-02,2025-01-02,Phone Inquiry,New Customer,
OPP30006973,,ACC000912,White Wilson Holdings - SD-WAN Deployment,Closed Lost,249420.03,0,2025-07-10,2025-03-29,Partner Referral,Existing Customer - Upgrade,
OPP30006974,,ACC000960,Wilson Moore Associates - Mobile Enterprise,Closed Lost,46231.75,0,2025-11-14,2025-05-20,Web,New Customer,
OPP30006975,30006975,ACC000076,Edwards Hall Partners - Digital Transformation,Closed Won,17641.81,100,2025-12-19,2025-10-23,Campaign,Existing Customer - Replacement,
OPP30006976,30006976,ACC000277,Belfast Council - UCaaS Project,Closed Won,83530.02,100,2025-09-14,2025-07-21,Purchased List,Existing Customer - Replacement,60
OPP30006977,,ACC000271,Moore Clarke Ltd - Hybrid Cloud,Closed Lost,67849.45,0,2025-12-15,2025-11-02,Other,Existing Customer - Upgrade,
OPP30006978,30006978,ACC000787,Edwards Taylor International - 5G Business Solution,Closed Won,74962.4,100,2025-10-19,2025-07-09,Other,Existing Customer - Downgrade,475
OPP30006979,30006979,ACC000189,Wood IT Solutions Group - Hybrid Cloud,Closed Won,42949.37,100,2025-10-22,2025-07-12,Purchased List,New Customer,
OPP30006980,30006980,ACC000095,Cooper Brown Solutions - Hybrid Cloud,Closed Won,220016.53,100,2025-12-31,2025-10-09,Purchased List,Renewal,
OPP30006981,30006981,ACC000396,Davies Green Ltd - Digital Transformation,Closed Won,119390.04,100,2025-12-31,2025-09-26,Other,Existing Customer - Downgrade,
OPP30006982,,ACC000621,Wilson Baker LLP - UCaaS Project,Closed Lost,223787.71,0,2025-12-31,2025-12-28,Phone Inquiry,Existing Customer - Upgrade,
OPP30006983,30006983,ACC000131,Davies Lewis International - 5G Business Solution,Closed Won,78414.34,100,2025-07-17,2025-05-28,Web,Existing Customer - Upgrade,
OPP30006984,,ACC000220,Ward Wright Solutions - Secure Communications,Closed Lost,116063.27,0,2025-12-31,2025-11-11,Phone Inquiry,Existing Customer - Replacement,
OPP30006985,30006985,ACC000760,Wilson Evans International - Contact Centre Solution,Closed Won,73697.28,100,2025-10-04,2025-07-07,Campaign,New Customer,
OPP30006986,,ACC000095,Cooper Brown Solutions - Digital Transformation,Closed Lost,213237.2,0,2025-12-31,2025-12-31,Web,New Customer,455
OPP30006987,30006987,ACC000199,Davies Moore and Co - Mobile Enterprise,Closed Won,149528.44,100,2025-08-13,2025-03-08,Phone Inquiry,New Customer,331
OPP30006988,,ACC000104,Johnson Turner and Co - Hybrid Cloud,Closed Lost,70854.24,0,2025-07-04,2025-01-14,Phone Inquiry,New Customer,
OPP30006989,,ACC000105,Harris Lee Services - IoT Platform,Closed Lost,72041.27,0,2025-11-08,2025-06-10,Purchased List,Existing Customer - Upgrade,170
OPP30006990,30006990,ACC000084,Robinson Robinson Partners - Workforce Management,Closed Won,241378.02,100,2025-07-14,2025-05-13,Web,New Customer,
OPP30006991,,ACC000562,Wright Wilson Holdings - UCaaS Project,Closed Lost,58538.4,0,2025-03-03,2025-01-27,Phone Inquiry,New Customer,
OPP30006992,,ACC000760,Wilson Evans International - Digital Transformation,Closed Lost,11559.6,0,2025-08-04,2025-04-30,Other,Existing Customer - Replacement,
OPP30006993,,ACC000153,Hill Baker International - Hybrid Cloud,Closed Lost,136967.34,0,2025-12-31,2025-11-07,Purchased List,Existing Customer - Replacement,
OPP30006994,,ACC000498,Turner Patel PLC - Contact Centre Solution,Closed Lost,55005.42,0,2025-12-31,2025-09-01,Campaign,New Customer,
OPP30006995,30006995,ACC000183,Morris Morris Associates - SD-WAN Deployment,Closed Won,25641.82,100,2025-06-24,2025-04-20,Phone Inquiry,New Customer,
OPP30006996,30006996,ACC000167,City Hospital NHS Trust - UCaaS Project,Closed Won,97723.85,100,2025-07-18,2025-04-17,Web,New Customer,
OPP30006997,,ACC000219,Clark Jackson Associates - Mobile Enterprise,Closed Lost,8886.55,0,2025-12-31,2025-08-27,Web,Existing Customer - Downgrade,175
OPP30006998,,ACC000704,Walker Roberts and Co - Hybrid Cloud,Closed Lost,113239.29,0,2025-08-24,2025-07-24,Phone Inquiry,Existing Customer - Upgrade,
OPP30006999,,ACC000714,Manchester Council - Mobile Enterprise,Closed Lost,102956.92,0,2025-06-16,2025-04-10,Partner Referral,Existing Customer - Upgrade,38
OPP30007000,30007000,ACC000490,Robinson Cooper International - Secure Communications,Closed Won,19903.51,100,2025-08-23,2025-04-23,Web,Existing Customer - Upgrade,411
OPP30007001,,ACC000400,Smith Moore and Co - SIP Trunks,Closed Lost,216881.24,0,2025-12-31,2025-09-05,Campaign,Existing Customer - Upgrade,347
OPP30007002,,ACC000607,Martin Green International - Workforce Management,Closed Lost,143942.55,0,2025-07-27,2025-05-06,Campaign,New Customer,
OPP30007003,30007003,ACC000220,Ward Wright Solutions - Contact Centre Solution,Closed Won,121417.74,100,2025-12-31,2025-10-10,Other,Existing Customer - Upgrade,
OPP30007004,30007004,ACC000673,Williams Wilson UK - Workforce Management,Closed Won,24609.42,100,2025-12-31,2025-12-22,Partner Referral,Existing Customer - Replacement,264
OPP30007005,,ACC000816,Morgan Morgan LLP - Contact Centre Solution,Closed Lost,185729.85,0,2025-11-25,2025-07-05,Web,Existing Customer - Upgrade,
OPP30007006,30007006,ACC000307,Thomas Robinson Solutions - Workforce Management,Closed Won,145293.03,100,2025-12-31,2025-08-17,Partner Referral,Renewal,
OPP30007007,30007007,ACC000755,King Evans Services - Hybrid Cloud,Closed Won,105469.59,100,2025-09-28,2025-06-14,Phone Inquiry,Existing Customer - Upgrade,
OPP30007008,30007008,ACC000964,Jones Morgan PLC - Contact Centre Solution,Closed Won,167853.78,100,2025-12-04,2025-08-16,Purchased List,Existing Customer - Downgrade,
OPP30007009,,ACC000337,White Turner LLP - UCaaS Project,Closed Lost,183926.04,0,2025-07-23,2025-02-09,Partner Referral,Existing Customer - Upgrade,
OPP30007010,30007010,ACC000956,Baker Morris Holdings - SD-WAN Deployment,Closed Won,24492.88,100,2025-06-06,2025-03-03,Phone Inquiry,Existing Customer - Downgrade,10
OPP30007011,30007011,ACC000729,Harrison Clark UK - Secure Communications,Closed Won,147527.5,100,2025-09-02,2025-05-07,Purchased List,Existing Customer - Upgrade,
OPP30007012,30007012,ACC000979,Harris Harris Solutions - 5G Business Solution,Closed Won,104986.61,100,2025-09-02,2025-03-14,Partner Referral,Existing Customer - Replacement,
OPP30007013,30007013,ACC000816,Morgan Morgan LLP - Hybrid Cloud,Closed Won,232146.96,100,2025-11-28,2025-09-27,Web,New Customer,458
OPP30007014,30007014,ACC000375,Southampton City Council - IoT Platform,Closed Won,37099.74,100,2025-12-31,2025-08-08,Other,Existing Customer - Replacement,
OPP30007015,,ACC000713,White White Associates - Secure Communications,Closed Lost,138928.53,0,2025-05-05,2025-01-18,Partner Referral,Existing Customer - Replacement,
OPP30007016,30007016,ACC000188,County Hospital NHS Trust - 5G Business Solution,Closed Won,98279.06,100,2025-12-31,2025-11-16,Partner Referral,Existing Customer - Upgrade,
OPP30007017,30007017,ACC000728,Taylor Jones Solutions - SD-WAN Deployment,Closed Won,219026.87,100,2025-06-02,2025-01-14,Web,Existing Customer - Replacement,
OPP30007018,,ACC000823,Academy of Glasgow - Digital Transformation,Closed Lost,51184.92,0,2025-03-07,2025-01-20,Web,Existing Customer - Upgrade,
OPP30007019,30007019,ACC000387,Green Lee Associates - Workforce Management,Closed Won,241317.9,100,2025-11-14,2025-06-04,Purchased List,New Customer,
