record_id,campaign_key,campaign_date,channel,impressions,clicks,conversions,spend,revenue_attributed
10009785,46,2025-05-10,Direct Mail,70337,792,44,850.06,4069.98
10009786,30,2025-05-19,TV,74363,2718,108,2814.55,5991.9
10009787,5,2025-05-31,Display,51326,1976,54,2188.03,7830.7
10009788,54,2025-05-16,TV,23061,553,21,4065.28,1170.3
10009789,30,2025-05-17,Direct Mail,74367,3620,319,949.61,40803.51
10009790,1,2025-05-19,PPC,9976,273,7,4559.82,681.38
10009791,46,2025-05-11,Email,19619,907,24,729.24,1684.69
10009792,60,2025-05-30,PPC,42894,1650,81,998.63,7763.32
10009793,13,2025-05-13,Radio,56226,1038,81,1953.49,12771.03
10009794,59,2025-05-03,Direct Mail,5112,249,19,3758.49,2993.03
10009795,43,2025-05-20,Radio,51673,1648,138,2729.13,25757.07
10009796,1,2025-05-05,Direct Mail,39347,1899,66,3094.1,11858.7
10009797,8,2025-05-29,PPC,97295,1476,80,864.6,11474.59
10009798,7,2025-05-28,Social,65882,1615,143,4341.91,28425.46
10009799,55,2025-05-12,Direct Mail,66750,3089,82,2308.86,9859.75
10009800,44,2025-05-07,Radio,12597,145,6,3498.92,758.3
10009801,54,2025-05-05,Email,84683,1681,152,291.27,30093.36
10009802,57,2025-05-22,Social,83455,4098,134,2643.78,14552.05
10009803,54,2025-05-15,Radio,40549,1872,71,1232.83,9815.42
10009804,21,2025-05-07,TV,14531,555,22,369.47,2852.53
10009805,8,2025-05-27,Display,24086,709,55,1028.91,8366.62
10009806,35,2025-05-31,PPC,37358,1742,59,1561.7,4942.6
10009807,51,2025-05-10,Social,45145,2221,138,3017.66,15635.36
10009808,10,2025-05-19,Direct Mail,3006,76,1,2077.16,199.8
10009809,30,2025-05-04,TV,87348,3597,359,450.59,49657.48
10009810,32,2025-05-16,Social,47228,840,40,120.15,4558.34
10009811,34,2025-05-03,Direct Mail,91807,2981,146,1664.74,18157.98
10009812,5,2025-05-21,TV,98521,4467,182,2069.17,13802.72
10009813,6,2025-05-07,Email,70873,2088,160,2630.88,12023.06
10009814,36,2025-05-29,PPC,63150,1812,114,3928.61,22748.11
10009815,32,2025-05-27,Radio,80166,2879,128,1519.22,23321.59
10009816,10,2025-05-19,Social,66288,2981,167,2474.66,21386.0
10009817,15,2025-05-21,Direct Mail,52008,2542,98,953.44,9446.08
10009818,60,2025-05-14,TV,33210,897,64,420.7,6351.43
10009819,23,2025-05-28,Email,85015,2617,129,1732.84,10650.32
10009820,15,2025-05-26,Display,26342,501,18,3097.71,2855.03
10009821,10,2025-05-24,Direct Mail,41527,1308,86,204.63,14126.71
10009822,51,2025-05-03,Radio,63949,2197,133,948.3,25622.86
10009823,24,2025-05-25,Direct Mail,72087,2360,48,4479.61,9216.68
10009824,35,2025-05-13,Email,68015,784,40,711.88,3578.54
10009825,6,2025-05-05,Display,49075,1622,86,4351.01,9836.39
10009826,30,2025-05-10,TV,57248,2355,178,3310.28,17568.02
10009827,18,2025-05-15,PPC,48306,1424,80,2490.08,5845.74
10009828,27,2025-05-30,Email,38624,1812,43,4327.67,6459.17
10009829,54,2025-05-22,Display,29587,977,35,3938.13,6972.32
10009830,8,2025-05-31,PPC,12389,348,21,3119.4,2705.61
10009831,34,2025-05-18,PPC,35312,1349,131,695.67,18126.82
10009832,4,2025-05-23,PPC,27819,920,28,1061.27,2482.78
10009833,2,2025-05-21,TV,96648,1332,62,3152.95,11650.02
10009834,15,2025-05-18,PPC,28474,905,53,4720.38,3369.41
10009835,40,2025-05-12,Direct Mail,19447,446,24,2784.69,3907.69
10009836,7,2025-05-16,TV,42853,605,22,2476.38,1283.28
10009837,22,2025-05-26,Display,25917,1097,103,4627.45,6768.42
10009838,4,2025-05-09,Email,68495,2566,247,2327.32,39288.92
10009839,23,2025-05-25,Email,18158,839,77,1114.31,14248.2
10009840,47,2025-05-14,Direct Mail,82785,3655,282,1089.37,38229.43
10009841,30,2025-05-26,Direct Mail,60062,1323,122,1370.17,15423.85
10009842,35,2025-05-21,Direct Mail,57506,1909,111,2305.96,19806.67
10009843,17,2025-05-24,Display,94159,3665,353,1686.98,63453.13
10009844,33,2025-05-25,Radio,90022,1922,167,3936.89,20003.58
10009845,46,2025-05-22,Radio,95536,2706,221,2242.52,24944.56
10009846,24,2025-05-01,Display,17347,395,13,3447.38,2180.96
10009847,16,2025-05-17,Social,29723,910,57,4638.48,7422.65
10009848,60,2025-05-03,Social,48679,1715,127,4354.15,18714.76
10009849,50,2025-05-04,Radio,35143,974,51,3704.77,4884.41
10009850,35,2025-05-23,TV,93028,2158,103,2271.1,11875.21
10009851,2,2025-05-11,Display,85488,1560,39,594.72,5569.17
10009852,3,2025-05-25,Social,12771,160,4,3324.86,795.02
10009853,42,2025-05-18,Display,54668,645,32,405.37,1704.93
10009854,19,2025-05-05,TV,74074,1703,82,3843.21,16205.96
10009855,42,2025-05-28,Display,48009,755,40,1876.2,7259.98
10009856,24,2025-05-10,Social,94537,1811,61,3557.32,4268.3
10009857,29,2025-05-20,TV,65446,1834,177,3464.27,21367.69
10009858,33,2025-05-30,Social,56171,2356,216,1449.79,29137.57
10009859,42,2025-05-29,Direct Mail,63496,3117,308,457.84,59557.13
10009860,13,2025-05-16,Social,32361,1431,118,3203.84,15128.17
10009861,5,2025-05-02,Display,27293,1321,95,929.94,7424.84
10009862,9,2025-05-16,Direct Mail,34507,1248,100,3859.81,18194.81
10009863,46,2025-05-26,Email,23847,401,29,1002.8,1460.64
10009864,18,2025-05-20,TV,29313,995,48,1758.67,5730.05
10009865,47,2025-05-13,Email,77435,1011,42,2555.05,3925.45
10009866,33,2025-05-08,PPC,97711,4625,355,2003.38,49776.9
10009867,33,2025-05-22,PPC,5471,72,4,4338.27,682.27
10009868,54,2025-05-07,Direct Mail,9985,290,21,1084.73,2947.09
10009869,48,2025-05-22,Social,95293,3909,158,2361.74,19336.83
10009870,34,2025-05-20,Email,63146,2739,189,1341.23,30062.28
10009871,5,2025-05-28,Display,64813,1927,150,2756.54,18097.08
10009872,11,2025-05-14,Direct Mail,93561,3377,243,2162.15,47656.54
10009873,45,2025-05-08,Radio,96757,3765,247,3111.08,31935.38
10009874,44,2025-05-18,Display,56474,990,97,612.34,9530.24
10009875,50,2025-05-09,Display,89703,1682,149,4450.18,15905.61
10009876,40,2025-05-30,Direct Mail,75568,3420,111,404.33,17733.22
10009877,39,2025-05-14,Display,21098,667,66,313.33,9851.56
10009878,8,2025-05-23,TV,85132,952,91,2678.15,5649.17
10009879,13,2025-05-06,PPC,72897,1567,98,4711.92,5104.03
10009880,26,2025-05-27,Email,33502,1081,26,3567.68,1616.77
10009881,5,2025-05-19,Radio,6210,219,6,3664.13,763.38
10009882,34,2025-05-14,Email,25154,1042,64,1450.15,7111.42
10009883,3,2025-05-25,Radio,6082,136,6,2450.6,682.64
10009884,37,2025-05-26,Social,95157,1602,130,471.57,7224.88
10009885,22,2025-05-24,Radio,45398,1121,105,2351.21,14443.27
10009886,39,2025-05-14,PPC,75877,1339,37,3285.85,5568.87
10009887,16,2025-05-20,Display,70407,1858,100,2930.46,15922.31
10009888,38,2025-05-16,Direct Mail,22294,614,19,265.29,2353.33
10009889,24,2025-05-08,Display,82927,3222,148,3863.07,8541.55
10009890,49,2025-05-27,Direct Mail,36677,1603,88,2649.87,10082.73
10009891,55,2025-05-15,PPC,87150,1935,73,4183.47,4229.41
10009892,47,2025-05-26,PPC,4890,162,15,3460.29,2342.72
10009893,10,2025-05-23,Direct Mail,49860,1491,125,3517.48,9969.32
10009894,45,2025-05-09,Direct Mail,53836,583,35,2467.97,2414.48
10009895,43,2025-05-28,Direct Mail,84332,3839,138,1655.71,16127.48
10009896,17,2025-05-14,Email,63466,3084,201,3163.59,21850.32
10009897,37,2025-05-10,PPC,37907,1358,100,795.95,18009.2
10009898,35,2025-05-25,TV,2839,58,3,3877.58,411.32
10009899,23,2025-05-18,PPC,34564,1359,131,4532.69,22066.33
10009900,20,2025-05-18,Social,93788,3241,142,1811.8,20223.15
10009901,15,2025-05-09,Display,24106,500,46,3624.88,4661.31
10009902,36,2025-05-21,Direct Mail,81450,1167,77,2420.1,9469.45
10009903,57,2025-05-15,Direct Mail,93840,3483,147,4408.24,24108.28
10009904,20,2025-05-17,PPC,64255,2856,66,4553.6,5040.75
10009905,29,2025-05-04,Social,94426,1598,58,635.63,3272.53
10009906,51,2025-05-28,PPC,12684,344,28,2580.8,4377.78
10009907,53,2025-05-19,Email,27600,538,48,4377.42,4768.43
10009908,7,2025-05-20,Radio,67459,1359,60,105.65,5268.08
10009909,45,2025-05-26,Email,63025,2267,201,4722.53,29666.55
10009910,35,2025-05-07,TV,15212,630,47,485.45,5448.23
10009911,1,2025-05-07,Social,30455,1022,27,4070.72,2036.22
10009912,40,2025-05-07,Direct Mail,16300,531,32,1254.18,6361.24
10009913,40,2025-05-17,Email,92079,1023,37,1004.86,6759.89
10009914,2,2025-05-24,Social,30564,793,22,742.87,4326.78
10009915,32,2025-05-10,Direct Mail,13755,270,14,4324.19,2226.45
10009916,47,2025-05-23,Email,4603,64,4,985.25,627.74
10009917,27,2025-05-26,Display,81459,3363,121,2017.02,8627.49
10009918,56,2025-05-09,PPC,49990,1344,80,634.79,11749.54
10009919,27,2025-05-20,Email,74460,932,88,3615.73,12832.26
10009920,44,2025-05-16,PPC,41015,1781,78,1303.56,12620.6
10009921,58,2025-05-03,Email,87530,3187,211,2012.25,22135.69
10009922,13,2025-05-19,Email,5552,112,8,1060.59,1184.36
10009923,45,2025-05-17,Radio,11612,143,10,2780.04,1099.24
10009924,39,2025-05-12,Social,4243,106,7,1258.59,371.44
10009925,29,2025-05-08,TV,94500,3470,84,3270.38,10918.71
10009926,10,2025-05-01,Direct Mail,87183,2271,139,2279.5,23074.65
10009927,17,2025-05-08,Display,19907,719,53,3702.16,9030.52
10009928,35,2025-05-16,Email,93194,1992,173,2258.61,9752.45
10009929,31,2025-05-05,Social,30268,1292,31,4255.23,1679.8
10009930,34,2025-05-10,Email,16045,744,63,2409.52,10873.63
10009931,48,2025-05-05,TV,86293,3676,332,3714.14,19869.27
10009932,38,2025-05-25,Display,4663,101,2,1400.31,229.1
10009933,39,2025-05-31,Direct Mail,25717,265,16,3974.4,2533.55
10009934,44,2025-05-22,Social,89423,3690,102,3272.97,10949.41
10009935,45,2025-05-17,PPC,73104,2902,148,2725.59,14648.27
10009936,60,2025-05-22,Display,59710,2390,94,836.0,13909.93
10009937,34,2025-05-10,Email,17946,750,74,853.2,11760.69
10009938,32,2025-05-20,TV,31049,547,40,3605.75,7807.33
10009939,12,2025-05-28,Display,27697,1099,95,2795.38,10668.02
10009940,29,2025-05-16,Email,28245,1150,57,3040.72,9015.67
10009941,33,2025-05-11,TV,21716,600,29,3838.77,4361.19
10009942,28,2025-05-06,Email,54659,1584,135,1216.14,8273.35
10009943,44,2025-05-31,Radio,25918,1162,33,1232.4,3872.03
10009944,55,2025-05-05,TV,59128,1432,120,273.82,13758.93
10009945,4,2025-05-02,Direct Mail,83345,1136,23,3491.87,1663.28
10009946,52,2025-05-07,Radio,27757,1175,40,895.72,2787.79
10009947,14,2025-05-11,Direct Mail,89324,1130,112,104.9,18359.2
10009948,6,2025-05-13,Direct Mail,82580,3942,373,394.64,45650.88
10009949,2,2025-05-02,Radio,66665,1302,100,4561.49,6334.92
10009950,49,2025-05-17,Display,99004,1108,95,3413.39,12701.06
10009951,9,2025-05-20,PPC,40445,646,43,318.95,6358.63
10009952,8,2025-05-29,TV,95119,2260,59,4364.87,5900.59
10009953,52,2025-05-16,Display,38030,1344,104,2365.14,6517.56
10009954,49,2025-05-22,Email,28587,1297,63,4518.01,10594.42
10009955,47,2025-05-14,Radio,25457,1028,23,643.7,2601.01
10009956,18,2025-05-16,PPC,45921,1194,72,2734.18,6471.03
10009957,42,2025-05-19,PPC,44979,1735,57,2994.39,3817.74
10009958,14,2025-05-20,Display,21349,339,21,4743.27,3513.55
10009959,6,2025-05-20,Direct Mail,73217,2179,115,2640.59,21453.03
10009960,31,2025-05-22,PPC,63848,1357,41,3027.64,2060.61
10009961,18,2025-05-31,Email,41180,700,39,1558.44,6562.51
10009962,6,2025-05-25,PPC,71116,1543,122,2549.2,22566.11
10009963,24,2025-05-30,Email,62501,1832,177,997.47,14780.82
10009964,30,2025-05-27,Radio,3256,108,4,1759.52,690.07
10009965,18,2025-05-13,Display,29704,305,23,1422.4,1677.59
10009966,52,2025-05-01,Radio,79969,1547,134,612.79,23841.31
10009967,42,2025-05-25,Direct Mail,71372,2315,155,4155.93,24221.06
10009968,14,2025-05-16,PPC,5269,125,3,1901.79,274.42
10009969,15,2025-05-12,Social,48313,2004,131,4472.63,25688.59
10009970,50,2025-05-10,Email,41891,593,22,884.11,4187.85
10009971,11,2025-05-14,Radio,9485,152,13,2692.78,1151.83
10009972,40,2025-05-14,Direct Mail,48659,1391,72,3175.35,9075.35
10009973,31,2025-05-01,TV,21353,289,22,2107.5,2943.41
10009974,56,2025-05-19,TV,40782,419,31,1788.55,2568.23
10009975,23,2025-05-19,Radio,79763,914,73,2873.77,12677.55
10009976,3,2025-05-17,Display,64960,1439,122,4230.7,19996.14
10009977,47,2025-05-04,TV,75195,2315,49,2225.88,9626.32
10009978,36,2025-05-06,Display,32366,1177,92,3495.48,5134.78
10009979,14,2025-05-05,TV,45461,2261,171,4232.64,18367.25
10009980,21,2025-05-24,Display,6772,300,13,1538.61,730.84
10009981,7,2025-05-02,Social,68703,1449,51,1324.8,5230.56
10009982,4,2025-05-06,Direct Mail,81169,2747,56,4672.85,6422.5
10009983,56,2025-05-16,Radio,30803,1395,35,1880.65,6689.74
10009984,36,2025-05-20,TV,67261,705,65,464.62,4444.76
10009985,24,2025-05-18,Display,71390,740,25,4678.7,2930.35
10009986,33,2025-05-07,Social,15272,714,58,2299.6,3972.16
10009987,48,2025-05-27,PPC,86881,3379,293,3662.04,15979.55
10009988,24,2025-05-19,PPC,2801,132,11,1380.01,1519.86
10009989,39,2025-05-05,Display,13582,292,14,3614.64,1839.9
10009990,58,2025-05-25,Radio,26042,995,78,416.08,11524.64
10009991,37,2025-05-24,Display,94477,4292,287,713.93,36025.24
10009992,21,2025-05-27,Radio,73122,2137,209,3423.78,29319.27
10009993,37,2025-05-28,Direct Mail,69329,2502,83,430.83,6294.64
10009994,53,2025-05-08,Email,39618,1200,78,279.37,9832.02
10009995,5,2025-05-28,TV,63857,2877,223,2213.69,14463.67
10009996,34,2025-05-31,Social,40771,1656,127,2587.85,14354.79
10009997,33,2025-05-09,Display,56421,2269,121,4538.52,22734.39
10009998,57,2025-05-29,Radio,56415,2489,248,836.62,48066.77
10009999,19,2025-05-28,Radio,99693,2322,164,363.15,30846.74
10010000,54,2025-05-05,Social,27237,1099,53,1830.73,10220.87
10010001,52,2025-05-11,Display,50094,1082,107,3588.02,18139.28
10010002,46,2025-05-25,Social,34000,796,39,429.88,2468.62
10010003,19,2025-05-31,Social,33729,1128,52,2294.24,3463.27
10010004,44,2025-05-31,PPC,96750,2467,126,3629.04,18543.6
10010005,59,2025-05-12,Radio,92198,3793,238,2632.46,13611.34
10010006,42,2025-05-13,PPC,50889,566,26,3591.23,4853.91
10010007,11,2025-05-31,Radio,91662,2842,283,4153.86,20204.42
10010008,38,2025-05-30,TV,78452,3156,217,4574.45,31489.99
10010009,43,2025-05-08,Direct Mail,21273,284,11,4414.57,1654.79
10010010,38,2025-05-07,PPC,89783,3557,266,1009.78,51246.66
10010011,51,2025-05-08,Email,35817,1280,112,348.56,18970.81
10010012,5,2025-05-22,PPC,59894,932,75,2127.07,4640.73
10010013,5,2025-05-12,Email,68566,2470,246,154.81,21213.92
10010014,4,2025-05-24,Display,10218,136,7,450.88,411.13
10010015,57,2025-05-18,Display,83445,2567,109,1214.49,9763.9
10010016,45,2025-05-11,PPC,22614,407,29,3831.77,4534.27
10010017,18,2025-05-22,PPC,11503,278,17,125.16,2619.19
10010018,43,2025-05-18,Display,57858,1568,131,4652.55,24779.87
10010019,35,2025-05-07,PPC,76602,892,63,1373.59,4218.65
10010020,15,2025-05-04,Direct Mail,38455,1340,84,4711.3,11825.43
10010021,49,2025-05-13,TV,2983,97,6,3428.6,715.78
10010022,3,2025-05-16,Email,3499,150,7,1298.31,1250.56
10010023,14,2025-05-29,Email,31587,370,13,4468.79,799.05
10010024,45,2025-05-01,Social,54556,1083,67,1420.5,7416.42
10010025,6,2025-05-10,Email,25626,259,15,2157.11,1654.11
10010026,31,2025-05-19,Display,28466,661,61,4175.43,5180.21
10010027,56,2025-05-05,TV,21494,607,39,4569.61,6719.98
10010028,24,2025-05-08,Radio,54325,864,53,1474.69,8224.8
10010029,35,2025-05-29,Social,56151,1212,56,2990.27,8710.08
10010030,5,2025-05-18,Radio,83815,1756,51,1290.09,3622.74
10010031,17,2025-05-29,Display,79421,990,32,1960.98,5541.24
10010032,35,2025-05-15,TV,70798,2935,252,590.71,40035.45
10010033,46,2025-05-04,Radio,46355,689,14,1928.15,1123.8
10010034,29,2025-05-21,Email,79825,1282,60,3224.67,7241.85
10010035,32,2025-05-13,Direct Mail,8367,229,9,3395.21,635.23
10010036,52,2025-05-25,Email,64765,2305,142,803.01,17089.22
10010037,8,2025-05-04,PPC,77650,1712,144,2479.51,20388.08
10010038,54,2025-05-28,Radio,13654,653,26,3615.41,2971.2
10010039,4,2025-05-18,Radio,74884,3230,170,3762.68,15419.32
10010040,47,2025-05-18,Email,51253,1228,89,1797.09,11385.27
10010041,47,2025-05-26,Direct Mail,75897,1657,34,3236.67,1749.98
10010042,42,2025-05-16,Radio,93015,2119,150,458.41,14554.9
10010043,47,2025-05-23,Radio,37554,1173,58,3908.42,10953.61
10010044,18,2025-05-19,Social,99866,1698,136,3532.29,15589.89
10010045,59,2025-05-15,PPC,93104,3004,75,4135.11,11338.1
10010046,42,2025-05-16,Display,33195,1639,112,3991.33,22314.52
10010047,30,2025-05-13,Radio,36156,1407,57,3027.91,5351.81
10010048,21,2025-05-08,PPC,64503,3170,109,2980.12,13519.55
10010049,3,2025-05-19,Email,19926,384,37,644.89,3518.09
10010050,8,2025-05-28,Email,4336,102,8,3884.84,1530.57
10010051,32,2025-05-29,Direct Mail,42556,968,75,4311.4,13034.97
10010052,46,2025-05-13,Email,3379,78,2,3890.99,190.63
10010053,48,2025-05-17,TV,66578,997,51,1735.22,3598.56
10010054,47,2025-05-05,TV,18638,492,11,4501.82,1528.78
10010055,37,2025-05-04,Email,43812,1433,109,4139.07,8849.0
10010056,54,2025-05-23,Direct Mail,80090,2532,117,3113.81,10468.44
10010057,38,2025-05-07,Display,57889,1228,38,3850.32,2850.16
10010058,39,2025-05-19,Display,6754,239,17,2211.75,3249.03
10010059,20,2025-05-23,Email,61634,2665,214,252.74,32509.12
10010060,7,2025-05-01,Display,70657,826,31,1171.87,3086.33
10010061,31,2025-05-16,Display,34320,1458,113,895.94,7084.01
10010062,56,2025-05-03,Display,66146,2804,197,3927.1,22318.65
10010063,4,2025-05-15,Radio,73619,3382,275,2789.71,35496.85
10010064,46,2025-05-23,Radio,15529,342,18,1310.49,3271.7
10010065,8,2025-05-27,Email,21498,564,40,2979.43,4407.76
10010066,25,2025-05-16,Radio,38782,1006,63,2458.74,8934.02
10010067,13,2025-05-20,Social,7767,167,12,2816.24,1133.22
10010068,51,2025-05-21,Social,83724,4063,137,1868.59,24388.9
10010069,29,2025-05-31,TV,1732,35,0,1390.95,0.0
10010070,22,2025-05-11,Social,60518,2218,179,1929.05,28315.44
10010071,5,2025-05-26,Social,55361,1815,93,1337.4,18184.59
10010072,34,2025-05-12,Display,24370,981,87,3959.17,12343.78
10010073,36,2025-05-09,Email,45399,849,71,2097.02,13793.67
10010074,21,2025-05-20,Display,19935,890,23,1156.24,1411.17
10010075,32,2025-05-31,TV,85930,3238,294,3509.87,37302.65
10010076,12,2025-05-25,Direct Mail,18097,354,15,4503.74,1569.4
10010077,56,2025-05-31,Direct Mail,7357,301,29,4182.29,4695.26
10010078,40,2025-05-09,TV,87029,3280,226,4613.47,44826.41
10010079,43,2025-05-09,Direct Mail,11975,180,12,2537.44,2138.71
10010080,32,2025-05-09,PPC,18014,633,42,2882.93,5400.23
10010081,12,2025-05-21,TV,91026,1888,73,4546.12,9173.79
10010082,32,2025-05-21,Direct Mail,89840,3464,337,386.16,46388.94
10010083,3,2025-05-10,Radio,77851,3215,67,2613.51,11676.0
10010084,54,2025-05-28,Email,9768,337,13,1859.7,1430.13
10010085,9,2025-05-24,Direct Mail,55424,1798,46,4229.04,3629.57
10010086,59,2025-05-24,Social,60536,2219,46,2511.2,2313.86
10010087,60,2025-05-05,TV,52055,1829,68,474.59,6113.04
10010088,27,2025-05-04,TV,73295,2777,110,160.0,11235.2
10010089,55,2025-05-11,Direct Mail,93922,2811,57,4045.9,6405.87
10010090,23,2025-05-22,Display,21478,619,32,293.83,4706.91
10010091,36,2025-05-16,Direct Mail,8536,339,8,3016.38,1472.48
10010092,42,2025-05-21,Display,38451,1846,114,1424.8,16519.22
10010093,38,2025-05-11,PPC,81701,1841,174,2098.7,30585.41
10010094,31,2025-05-29,PPC,12113,198,9,3045.0,501.53
10010095,25,2025-05-06,Radio,28087,1144,76,2875.69,5671.57
10010096,9,2025-05-28,Social,62153,2731,115,2793.46,22131.54
10010097,17,2025-05-06,Social,50541,1090,68,241.65,7058.78
10010098,3,2025-05-26,PPC,33675,1621,37,2597.24,6977.46
10010099,18,2025-05-14,Radio,2633,100,3,2105.12,299.55
10010100,31,2025-05-23,PPC,94072,2507,246,2772.85,35363.63
10010101,38,2025-05-13,Display,93925,4059,393,3983.33,57057.35
10010102,7,2025-05-26,Email,84610,1677,93,1050.69,11971.96
10010103,49,2025-05-27,Email,48913,2258,177,3419.86,32138.01
10010104,29,2025-05-30,Social,57868,1903,136,917.61,17071.82
10010105,2,2025-05-26,Direct Mail,29019,910,45,1152.79,3185.97
10010106,2,2025-05-05,Direct Mail,57248,1222,116,3325.23,7358.94
10010107,19,2025-05-18,PPC,73189,2171,119,3830.43,7134.34
10010108,56,2025-05-10,Email,86659,1329,103,4398.32,13124.46
10010109,27,2025-05-04,Social,6466,110,6,1023.03,515.14
10010110,59,2025-05-22,Direct Mail,16150,416,16,1074.51,1122.92
10010111,7,2025-05-10,Display,10151,162,12,4559.03,894.55
10010112,2,2025-05-31,TV,56479,1556,86,2706.58,11107.86
10010113,53,2025-05-10,Email,17100,191,10,2757.62,1941.26
10010114,13,2025-05-25,TV,52167,726,52,3539.64,5691.27
10010115,25,2025-05-29,Social,38796,1185,111,2862.51,19652.95
10010116,20,2025-05-16,Email,72835,2675,124,1176.71,12387.31
10010117,17,2025-05-24,Email,44158,1965,54,3606.92,6746.43
10010118,29,2025-05-07,Radio,5462,119,2,4729.39,375.13
10010119,36,2025-05-20,Display,72606,3003,111,839.45,13617.92
10010120,1,2025-05-20,Radio,15076,156,4,2315.21,284.14
10010121,58,2025-05-26,Email,61531,1627,84,791.19,5772.61
10010122,4,2025-05-27,Direct Mail,96471,3492,194,3255.7,27537.59
10010123,5,2025-05-12,Social,24471,1175,45,1935.98,6215.64
10010124,20,2025-05-06,TV,94377,4109,392,4463.62,55009.61
10010125,45,2025-05-01,Display,63817,2188,64,1005.36,12792.42
10010126,54,2025-05-18,Social,11210,476,16,4068.77,2050.32
10010127,56,2025-05-18,Social,17042,439,35,631.73,3061.38
10010128,54,2025-05-26,PPC,54048,1472,48,4437.85,4115.6
10010129,1,2025-05-10,TV,79262,1373,106,2823.18,15808.44
10010130,16,2025-05-10,PPC,99928,4897,198,2180.08,11360.25
10010131,11,2025-05-14,TV,77506,3116,168,1680.85,32050.66
10010132,50,2025-05-30,Radio,50933,562,27,2832.17,3999.25
10010133,41,2025-05-05,Social,18237,223,11,2968.97,2010.2
10010134,2,2025-05-14,Direct Mail,3668,145,4,2305.49,428.44
10010135,45,2025-05-22,Direct Mail,45364,1909,160,4347.38,26015.66
10010136,25,2025-05-18,Email,61395,2462,230,1094.37,36123.91
10010137,50,2025-05-31,PPC,68220,1959,122,3874.33,15874.24
10010138,55,2025-05-15,Email,87280,1787,126,2969.59,25141.16
10010139,11,2025-05-21,PPC,93875,1874,149,852.66,25408.39
10010140,19,2025-05-23,PPC,31450,1531,36,1114.74,2672.68
10010141,15,2025-05-20,PPC,3236,65,4,1392.35,632.15
10010142,47,2025-05-06,Display,30966,1003,78,4597.23,6957.8
10010143,2,2025-05-27,Social,1404,19,0,1353.61,0.0
10010144,16,2025-05-14,TV,50836,2290,53,4218.59,3571.08
10010145,21,2025-05-21,Email,26310,681,27,3993.63,4314.2
10010146,15,2025-05-06,PPC,52398,1434,125,2753.6,17066.97
10010147,42,2025-05-12,Radio,9224,396,24,1261.58,3634.02
10010148,26,2025-05-26,Radio,87538,2219,104,1713.93,6074.27
10010149,35,2025-05-27,Email,29720,426,14,4292.11,1047.17
10010150,10,2025-05-25,Email,25461,1216,92,204.49,15261.88
10010151,22,2025-05-24,Display,71301,1402,53,2042.88,4112.35
10010152,25,2025-05-02,PPC,85256,2091,116,3094.69,8514.69
10010153,15,2025-05-18,Social,79285,2441,120,2081.17,21022.12
10010154,55,2025-05-03,Social,64899,2976,82,4349.77,5471.82
10010155,54,2025-05-13,Display,25593,512,44,564.79,5601.2
10010156,18,2025-05-22,Social,33376,1542,40,4560.62,3467.13
10010157,34,2025-05-13,TV,76134,2670,68,2095.24,8728.55
10010158,21,2025-05-19,TV,74040,2951,284,2562.51,28837.36
10010159,22,2025-05-06,Social,49798,2444,183,3098.39,36057.3
10010160,12,2025-05-20,Display,81754,3894,221,3263.72,11241.27
10010161,6,2025-05-13,Social,69723,1707,147,3301.04,20709.9
10010162,21,2025-05-31,TV,78154,3301,193,1366.17,18227.34
10010163,43,2025-05-28,Display,64642,1654,45,2748.7,7622.87
10010164,3,2025-05-26,Display,50692,1625,148,4242.64,24140.36
10010165,53,2025-05-11,PPC,64202,2518,182,3359.89,14078.3
10010166,30,2025-05-16,Radio,47114,1133,97,1129.23,8020.42
10010167,56,2025-05-24,Email,82788,3029,281,3411.71,33905.16
10010168,42,2025-05-09,Radio,87777,2645,246,4298.84,13833.58
10010169,45,2025-05-29,TV,80796,1052,30,4233.21,3741.59
10010170,12,2025-05-13,Email,15636,304,13,1948.79,2273.44
10010171,50,2025-05-19,Radio,60706,884,21,1412.91,1488.31
10010172,7,2025-05-21,Social,30661,755,28,702.71,3822.04
10010173,30,2025-05-20,PPC,68483,2202,78,2445.51,12319.29
10010174,22,2025-05-15,PPC,11703,338,13,1815.25,2268.89
10010175,53,2025-05-14,TV,68395,2455,172,3393.72,24398.28
10010176,15,2025-05-02,TV,86605,2447,64,2771.45,11748.23
10010177,35,2025-05-24,Radio,90064,2237,59,4344.39,6254.43
10010178,28,2025-05-15,Display,51603,1278,74,646.32,11160.47
10010179,14,2025-05-05,Email,96068,2979,197,3783.97,32579.31
10010180,27,2025-05-02,Direct Mail,72034,1479,125,946.99,11589.39
10010181,16,2025-05-24,Radio,73998,2066,64,1912.63,6254.71
10010182,47,2025-05-21,Direct Mail,88315,2820,145,1134.97,28559.32
10010183,19,2025-05-01,Display,29566,933,36,4717.84,1981.29
10010184,8,2025-05-03,Direct Mail,20752,984,93,510.31,16421.55
10010185,39,2025-05-05,TV,72062,2025,148,192.75,22922.39
10010186,11,2025-05-08,Email,84450,2755,127,4496.43,9944.08
10010187,59,2025-05-27,Social,24175,523,36,3737.6,4956.76
10010188,42,2025-05-20,Social,18733,290,28,218.39,4663.57
10010189,20,2025-05-06,Radio,6257,210,12,1309.7,1801.25
10010190,23,2025-05-06,PPC,2080,83,3,3802.43,531.37
10010191,23,2025-05-18,Social,80715,996,86,3824.66,5761.31
