complaint_id,customer_key,complaint_date,complaint_type,status,resolution_days,compensation_amount,ofcom_escalated
10030926,51,2025-07-22,Network,Open,,0.0,False
10030927,697,2025-07-29,Network,Closed,,0.0,False
10030928,942,2025-07-12,Service,Under Investigation,10.0,59.68,False
10030929,733,2025-07-08,Network,Closed,27.0,0.0,False
10030930,686,2025-07-06,Network,Open,,0.0,False
10030931,603,2025-07-06,Network,Resolved,10.0,0.0,False
10030932,959,2025-07-14,Network,Resolved,30.0,0.0,False
10030933,356,2025-07-12,Customer Service,Open,,0.0,False
10030934,263,2025-07-11,Billing,Resolved,23.0,0.0,False
10030935,821,2025-07-03,Billing,Resolved,23.0,0.0,False
10030936,795,2025-07-22,Billing,Open,18.0,13.93,False
10030937,945,2025-07-05,Customer Service,Under Investigation,30.0,0.0,False
10030938,377,2025-07-18,Customer Service,Open,,95.33,False
10030939,371,2025-07-23,Service,Under Investigation,,14.63,False
10030940,689,2025-07-19,Customer Service,Closed,9.0,0.0,False
10030941,4,2025-07-10,Contract,Closed,,0.0,False
10030942,497,2025-07-02,Other,Open,17.0,99.87,False
10030943,1,2025-07-18,Customer Service,Open,,0.0,False
10030944,635,2025-07-28,Network,Resolved,25.0,0.0,False
10030945,506,2025-07-31,Network,Under Investigation,,0.0,False
10030946,385,2025-07-21,Customer Service,Resolved,,0.0,False
10030947,77,2025-07-22,Customer Service,Closed,,0.0,False
10030948,638,2025-07-19,Other,Closed,,92.39,False
10030949,437,2025-07-25,Billing,Under Investigation,4.0,0.0,False
10030950,942,2025-07-16,Customer Service,Closed,25.0,0.0,False
10030951,783,2025-07-09,Other,Resolved,,75.1,False
10030952,214,2025-07-24,Service,Under Investigation,2.0,0.0,False
10030953,983,2025-07-24,Network,Open,22.0,0.0,False
10030954,384,2025-07-13,Other,Open,23.0,0.0,False
10030955,688,2025-07-06,Billing,Open,,79.09,False
10030956,46,2025-07-17,Billing,Open,15.0,0.0,False
10030957,476,2025-07-31,Customer Service,Open,11.0,0.0,False
10030958,828,2025-07-20,Network,Closed,22.0,85.98,False
10030959,368,2025-07-04,Contract,Open,21.0,0.0,False
10030960,160,2025-07-15,Billing,Resolved,7.0,89.64,False
10030961,531,2025-07-13,Contract,Open,16.0,0.0,False
10030962,975,2025-07-11,Other,Closed,2.0,0.0,False
10030963,317,2025-07-10,Network,Under Investigation,,0.0,False
10030964,776,2025-07-05,Network,Under Investigation,6.0,82.92,False
10030965,714,2025-07-06,Network,Open,16.0,0.0,False
10030966,555,2025-07-20,Service,Closed,30.0,0.0,False
10030967,959,2025-07-27,Customer Service,Resolved,,0.0,False
10030968,673,2025-07-17,Customer Service,Resolved,,0.0,False
10030969,6,2025-07-22,Network,Closed,18.0,0.0,False
10030970,890,2025-07-10,Other,Open,,68.71,False
10030971,139,2025-07-28,Customer Service,Resolved,28.0,0.0,False
10030972,920,2025-07-05,Service,Resolved,22.0,0.0,False
10030973,117,2025-07-02,Customer Service,Under Investigation,,0.0,False
10030974,758,2025-07-18,Contract,Closed,,17.42,False
10030975,44,2025-07-19,Service,Under Investigation,10.0,0.0,False
10030976,851,2025-07-19,Contract,Closed,26.0,0.0,False
10030977,177,2025-07-26,Network,Resolved,26.0,0.0,False
10030978,142,2025-07-03,Customer Service,Closed,8.0,0.0,False
10030979,760,2025-07-09,Customer Service,Open,,0.0,False
10030980,499,2025-07-24,Service,Open,,55.67,False
10030981,452,2025-07-05,Billing,Resolved,29.0,0.0,False
10030982,887,2025-07-03,Network,Open,13.0,93.73,False
10030983,659,2025-07-05,Service,Resolved,14.0,0.0,True
10030984,560,2025-07-10,Service,Under Investigation,20.0,0.0,False
10030985,802,2025-07-27,Service,Under Investigation,8.0,63.4,False
10030986,945,2025-07-16,Network,Under Investigation,20.0,0.0,False
10030987,387,2025-07-29,Other,Resolved,19.0,0.0,False
10030988,375,2025-07-14,Billing,Resolved,,0.0,False
10030989,176,2025-07-20,Other,Open,8.0,0.0,False
10030990,568,2025-07-04,Network,Closed,22.0,0.0,False
10030991,1,2025-07-25,Other,Under Investigation,19.0,0.0,False
10030992,950,2025-07-02,Billing,Resolved,24.0,0.0,False
10030993,124,2025-07-13,Other,Under Investigation,,0.0,False
10030994,15,2025-07-28,Billing,Under Investigation,15.0,0.0,False
10030995,529,2025-07-24,Service,Under Investigation,22.0,0.0,False
10030996,624,2025-07-20,Contract,Under Investigation,3.0,0.0,False
10030997,49,2025-07-06,Network,Under Investigation,3.0,0.0,False
10030998,330,2025-07-29,Contract,Under Investigation,2.0,0.0,False
10030999,416,2025-07-16,Customer Service,Open,17.0,0.0,False
10031000,684,2025-07-27,Contract,Closed,26.0,0.0,False
10031001,889,2025-07-02,Network,Resolved,,16.69,False
10031002,702,2025-07-12,Customer Service,Resolved,12.0,0.0,False
10031003,28,2025-07-01,Network,Open,,0.0,False
10031004,430,2025-07-22,Contract,Closed,14.0,0.0,False
10031005,140,2025-07-05,Service,Closed,,0.0,False
10031006,444,2025-07-18,Other,Closed,,0.0,False
10031007,629,2025-07-27,Service,Resolved,,0.0,False
10031008,607,2025-07-24,Billing,Open,,48.33,False
10031009,196,2025-07-02,Customer Service,Open,,0.0,False
10031010,10,2025-07-28,Contract,Open,,39.84,False
10031011,261,2025-07-03,Network,Resolved,,10.04,False
10031012,842,2025-07-11,Network,Resolved,,55.62,False
10031013,308,2025-07-09,Other,Open,,0.0,False
10031014,958,2025-07-24,Contract,Open,17.0,0.0,False
10031015,109,2025-07-10,Network,Open,26.0,0.0,False
10031016,84,2025-07-04,Contract,Open,4.0,12.81,False
10031017,86,2025-07-16,Customer Service,Resolved,14.0,0.0,False
10031018,487,2025-07-01,Other,Under Investigation,16.0,0.0,False
10031019,100,2025-07-13,Contract,Closed,,0.0,False
10031020,368,2025-07-13,Contract,Under Investigation,5.0,94.36,False
10031021,15,2025-07-11,Service,Resolved,26.0,0.0,False
10031022,553,2025-07-11,Service,Resolved,28.0,0.0,False
10031023,720,2025-07-02,Billing,Resolved,15.0,21.38,False
10031024,340,2025-07-17,Customer Service,Resolved,,0.0,False
10031025,53,2025-07-28,Service,Resolved,16.0,0.0,False
10031026,734,2025-07-12,Other,Resolved,,0.0,False
10031027,542,2025-07-19,Customer Service,Open,3.0,68.95,False
10031028,972,2025-07-04,Service,Resolved,29.0,0.0,True
10031029,630,2025-07-18,Network,Open,30.0,0.0,False
10031030,444,2025-07-30,Customer Service,Resolved,10.0,0.0,False
10031031,529,2025-07-01,Customer Service,Resolved,11.0,0.0,False
10031032,265,2025-07-08,Billing,Under Investigation,4.0,0.0,False
10031033,454,2025-07-05,Contract,Open,,0.0,False
10031034,867,2025-07-11,Billing,Open,,21.6,False
10031035,412,2025-07-17,Billing,Closed,,0.0,False
10031036,730,2025-07-17,Service,Closed,15.0,0.0,False
10031037,309,2025-07-16,Customer Service,Resolved,21.0,0.0,False
10031038,499,2025-07-06,Service,Under Investigation,3.0,0.0,False
10031039,323,2025-07-03,Customer Service,Under Investigation,20.0,0.0,False
10031040,989,2025-07-17,Network,Under Investigation,4.0,0.0,False
10031041,708,2025-07-30,Contract,Open,19.0,0.0,False
10031042,145,2025-07-25,Service,Open,16.0,0.0,False
10031043,615,2025-07-11,Network,Closed,21.0,0.0,False
10031044,837,2025-07-15,Billing,Open,6.0,0.0,False
10031045,803,2025-07-20,Service,Open,,25.37,False
10031046,289,2025-07-05,Customer Service,Closed,,71.78,False
10031047,118,2025-07-26,Customer Service,Under Investigation,30.0,0.0,False
10031048,742,2025-07-05,Network,Open,27.0,0.0,False
10031049,644,2025-07-10,Other,Resolved,,0.0,False
10031050,182,2025-07-21,Other,Closed,19.0,0.0,False
10031051,442,2025-07-26,Contract,Open,1.0,0.0,True
10031052,349,2025-07-22,Other,Under Investigation,8.0,0.0,False
10031053,838,2025-07-01,Contract,Open,20.0,0.0,False
10031054,525,2025-07-23,Service,Under Investigation,,0.0,False
10031055,114,2025-07-08,Billing,Open,23.0,0.0,False
10031056,868,2025-07-11,Network,Closed,25.0,82.32,False
10031057,663,2025-07-04,Other,Closed,29.0,0.0,False
10031058,89,2025-07-21,Service,Closed,,0.0,False
10031059,100,2025-07-24,Service,Resolved,28.0,0.0,False
10031060,14,2025-07-11,Service,Resolved,3.0,20.62,False
10031061,164,2025-07-14,Service,Resolved,1.0,0.0,False
10031062,209,2025-07-26,Service,Open,9.0,0.0,False
10031063,206,2025-07-08,Billing,Open,,0.0,False
10031064,134,2025-07-29,Other,Under Investigation,20.0,0.0,False
10031065,251,2025-07-23,Billing,Open,23.0,68.78,False
10031066,455,2025-07-12,Contract,Under Investigation,7.0,0.0,False
10031067,617,2025-07-31,Billing,Resolved,,0.0,False
10031068,721,2025-07-30,Contract,Closed,3.0,0.0,False
10031069,225,2025-07-23,Other,Open,,0.0,False
10031070,649,2025-07-27,Service,Open,,0.0,False
10031071,565,2025-07-03,Network,Resolved,,0.0,False
10031072,513,2025-07-27,Other,Resolved,8.0,0.0,False
10031073,57,2025-07-17,Service,Open,,0.0,False
10031074,853,2025-07-16,Network,Closed,,0.0,False
10031075,962,2025-07-18,Other,Resolved,1.0,0.0,False
10031076,198,2025-07-01,Billing,Open,2.0,0.0,False
10031077,63,2025-07-24,Network,Open,14.0,99.12,False
10031078,754,2025-07-19,Service,Open,,0.0,False
10031079,378,2025-07-12,Contract,Open,23.0,0.0,False
10031080,536,2025-07-22,Contract,Closed,10.0,0.0,False
10031081,562,2025-07-28,Customer Service,Under Investigation,6.0,0.0,False
10031082,441,2025-07-30,Network,Open,28.0,0.0,False
10031083,956,2025-07-27,Service,Open,,0.0,False
10031084,427,2025-07-10,Other,Under Investigation,23.0,0.0,False
10031085,920,2025-07-03,Network,Closed,29.0,0.0,False
10031086,900,2025-07-12,Service,Under Investigation,,0.0,False
10031087,980,2025-07-02,Other,Closed,,0.0,False
10031088,351,2025-07-01,Billing,Closed,,0.0,False
10031089,774,2025-07-02,Customer Service,Closed,21.0,0.0,False
10031090,679,2025-07-04,Customer Service,Under Investigation,,0.0,False
10031091,691,2025-07-22,Network,Closed,,24.17,False
10031092,908,2025-07-21,Contract,Closed,10.0,0.0,False
10031093,476,2025-07-12,Contract,Resolved,,0.0,False
10031094,778,2025-07-21,Network,Resolved,30.0,0.0,False
10031095,19,2025-07-16,Network,Under Investigation,13.0,31.71,False
10031096,363,2025-07-09,Contract,Resolved,19.0,0.0,False
10031097,145,2025-07-21,Other,Resolved,24.0,0.0,False
10031098,302,2025-07-30,Other,Closed,,0.0,False
10031099,214,2025-07-12,Contract,Under Investigation,11.0,25.37,False
10031100,304,2025-07-22,Customer Service,Under Investigation,9.0,0.0,False
10031101,238,2025-07-20,Other,Open,14.0,0.0,False
10031102,223,2025-07-10,Customer Service,Resolved,19.0,0.0,False
10031103,540,2025-07-07,Other,Open,20.0,0.0,False
10031104,836,2025-07-03,Other,Closed,21.0,0.0,False
10031105,820,2025-07-11,Network,Under Investigation,13.0,0.0,False
10031106,937,2025-07-02,Network,Resolved,14.0,36.23,False
10031107,276,2025-07-23,Contract,Resolved,,0.0,False
10031108,548,2025-07-02,Service,Under Investigation,,0.0,False
10031109,16,2025-07-18,Network,Under Investigation,,0.0,False
10031110,808,2025-07-15,Customer Service,Under Investigation,24.0,0.0,False
10031111,577,2025-07-12,Billing,Closed,22.0,0.0,False
10031112,884,2025-07-22,Customer Service,Open,5.0,0.0,False
10031113,822,2025-07-11,Other,Closed,1.0,0.0,False
10031114,279,2025-07-02,Network,Under Investigation,,0.0,False
10031115,923,2025-07-13,Network,Closed,24.0,0.0,False
10031116,585,2025-07-04,Other,Under Investigation,4.0,0.0,False
10031117,545,2025-07-09,Network,Resolved,17.0,0.0,False
10031118,429,2025-07-28,Contract,Resolved,23.0,0.0,False
10031119,723,2025-07-20,Network,Closed,12.0,0.0,False
10031120,351,2025-07-14,Customer Service,Closed,13.0,0.0,False
10031121,614,2025-07-28,Contract,Closed,30.0,0.0,False
10031122,829,2025-07-04,Network,Resolved,21.0,0.0,False
10031123,130,2025-07-24,Other,Under Investigation,,0.0,False
10031124,10,2025-07-09,Customer Service,Closed,,0.0,False
10031125,634,2025-07-07,Service,Closed,,0.0,False
10031126,758,2025-07-08,Contract,Under Investigation,,0.0,False
10031127,859,2025-07-15,Contract,Open,10.0,0.0,False
10031128,693,2025-07-17,Billing,Under Investigation,,0.0,False
10031129,970,2025-07-01,Customer Service,Open,,0.0,False
10031130,619,2025-07-24,Other,Under Investigation,21.0,0.0,False
10031131,682,2025-07-13,Customer Service,Under Investigation,25.0,0.0,False
10031132,705,2025-07-17,Contract,Open,7.0,12.57,False
10031133,826,2025-07-31,Customer Service,Open,30.0,0.0,False
10031134,867,2025-07-02,Customer Service,Open,,0.0,False
10031135,720,2025-07-21,Customer Service,Resolved,29.0,0.0,False
10031136,671,2025-07-18,Service,Resolved,11.0,0.0,False
10031137,525,2025-07-19,Customer Service,Under Investigation,12.0,97.04,False
10031138,40,2025-07-30,Other,Closed,19.0,0.0,False
10031139,691,2025-07-27,Customer Service,Open,,0.0,False
10031140,622,2025-07-26,Network,Resolved,18.0,70.35,False
10031141,530,2025-07-26,Contract,Closed,,0.0,False
10031142,14,2025-07-01,Billing,Open,24.0,0.0,False
10031143,87,2025-07-27,Billing,Closed,1.0,16.17,False
10031144,469,2025-07-17,Service,Resolved,5.0,18.03,False
10031145,821,2025-07-20,Customer Service,Under Investigation,,20.16,False
10031146,902,2025-07-28,Customer Service,Under Investigation,,0.0,False
10031147,855,2025-07-16,Customer Service,Open,30.0,0.0,False
10031148,140,2025-07-07,Contract,Resolved,15.0,0.0,False
10031149,509,2025-07-26,Customer Service,Closed,,0.0,False
10031150,633,2025-07-15,Service,Under Investigation,25.0,50.43,False
10031151,902,2025-07-22,Contract,Resolved,15.0,0.0,False
10031152,80,2025-07-15,Network,Open,15.0,0.0,False
10031153,870,2025-07-28,Service,Open,,0.0,False
10031154,186,2025-07-23,Other,Closed,4.0,0.0,False
10031155,246,2025-07-17,Contract,Under Investigation,9.0,0.0,False
10031156,422,2025-07-28,Contract,Closed,9.0,0.0,False
10031157,79,2025-07-13,Service,Closed,5.0,0.0,False
10031158,314,2025-07-29,Service,Open,14.0,0.0,False
10031159,811,2025-07-01,Contract,Closed,16.0,21.43,False
10031160,836,2025-07-18,Other,Under Investigation,8.0,0.0,False
10031161,499,2025-07-22,Billing,Resolved,20.0,0.0,False
10031162,345,2025-07-14,Service,Open,19.0,0.0,False
10031163,705,2025-07-07,Contract,Resolved,25.0,0.0,False
10031164,976,2025-07-27,Other,Under Investigation,30.0,0.0,False
10031165,599,2025-07-14,Service,Under Investigation,21.0,0.0,True
10031166,692,2025-07-15,Service,Open,27.0,0.0,False
10031167,634,2025-07-15,Customer Service,Resolved,30.0,0.0,False
10031168,426,2025-07-17,Network,Closed,19.0,14.32,False
10031169,380,2025-07-27,Other,Under Investigation,,0.0,False
10031170,954,2025-07-26,Network,Closed,25.0,0.0,False
10031171,392,2025-07-26,Contract,Closed,9.0,0.0,False
10031172,140,2025-07-18,Customer Service,Closed,10.0,61.69,False
10031173,36,2025-07-27,Contract,Under Investigation,,0.0,False
10031174,222,2025-07-26,Billing,Under Investigation,10.0,30.6,False
10031175,950,2025-07-24,Other,Closed,2.0,26.54,False
10031176,923,2025-07-22,Billing,Under Investigation,,0.0,False
10031177,75,2025-07-26,Billing,Resolved,,0.0,False
10031178,667,2025-07-28,Network,Resolved,,0.0,False
10031179,686,2025-07-11,Network,Under Investigation,,0.0,False
10031180,778,2025-07-24,Other,Closed,16.0,0.0,False
10031181,28,2025-07-20,Customer Service,Open,26.0,0.0,False
10031182,176,2025-07-04,Contract,Under Investigation,12.0,0.0,False
10031183,686,2025-07-07,Customer Service,Under Investigation,14.0,0.0,False
10031184,202,2025-07-01,Network,Resolved,,0.0,False
10031185,23,2025-07-12,Customer Service,Closed,22.0,0.0,False
10031186,347,2025-07-17,Customer Service,Resolved,,94.41,False
10031187,614,2025-07-12,Service,Under Investigation,11.0,0.0,False
10031188,843,2025-07-14,Service,Resolved,12.0,0.0,False
10031189,135,2025-07-10,Service,Closed,4.0,0.0,False
10031190,95,2025-07-19,Network,Open,,0.0,False
10031191,327,2025-07-30,Customer Service,Resolved,20.0,0.0,False
10031192,57,2025-07-29,Service,Open,12.0,86.43,False
10031193,730,2025-07-02,Service,Closed,29.0,20.91,False
10031194,230,2025-07-16,Other,Closed,24.0,0.0,False
10031195,611,2025-07-29,Network,Closed,3.0,0.0,False
10031196,903,2025-07-08,Billing,Open,,0.0,False
10031197,862,2025-07-08,Contract,Under Investigation,,0.0,False
10031198,114,2025-07-09,Contract,Closed,,0.0,True
10031199,3,2025-07-02,Service,Under Investigation,7.0,34.41,False
10031200,570,2025-07-17,Network,Closed,,0.0,False
10031201,229,2025-07-01,Billing,Under Investigation,21.0,0.0,False
10031202,404,2025-07-12,Customer Service,Resolved,29.0,42.77,False
10031203,68,2025-07-10,Service,Under Investigation,,0.0,True
10031204,642,2025-07-27,Billing,Under Investigation,25.0,15.8,False
10031205,220,2025-07-02,Billing,Resolved,30.0,0.0,False
10031206,425,2025-07-11,Contract,Open,13.0,0.0,False
10031207,467,2025-07-05,Billing,Resolved,30.0,0.0,False
10031208,666,2025-07-26,Service,Under Investigation,15.0,0.0,False
10031209,160,2025-07-17,Network,Under Investigation,,20.56,False
10031210,192,2025-07-04,Billing,Resolved,23.0,18.03,False
10031211,590,2025-07-15,Network,Under Investigation,27.0,0.0,False
10031212,279,2025-07-15,Network,Open,,0.0,False
10031213,821,2025-07-30,Contract,Resolved,23.0,0.0,False
10031214,319,2025-07-15,Customer Service,Open,18.0,0.0,True
10031215,410,2025-07-28,Other,Resolved,10.0,0.0,False
10031216,308,2025-07-07,Other,Open,,0.0,False
10031217,921,2025-07-10,Billing,Resolved,,0.0,False
10031218,447,2025-07-30,Network,Under Investigation,3.0,0.0,False
10031219,54,2025-07-19,Other,Resolved,16.0,64.68,False
10031220,777,2025-07-12,Billing,Closed,9.0,0.0,False
10031221,714,2025-07-01,Customer Service,Under Investigation,23.0,0.0,False
10031222,361,2025-07-21,Other,Open,23.0,0.0,False
10031223,481,2025-07-14,Billing,Closed,13.0,38.41,False
10031224,544,2025-07-11,Customer Service,Under Investigation,28.0,0.0,False
10031225,937,2025-07-07,Contract,Under Investigation,17.0,0.0,False
10031226,765,2025-07-19,Service,Under Investigation,,27.29,False
10031227,231,2025-07-21,Service,Under Investigation,29.0,0.0,False
10031228,700,2025-07-24,Service,Open,15.0,0.0,False
10031229,499,2025-07-12,Contract,Open,,0.0,False
10031230,928,2025-07-16,Other,Resolved,30.0,89.12,False
10031231,737,2025-07-19,Network,Open,8.0,0.0,False
10031232,947,2025-07-26,Billing,Open,13.0,26.09,False
10031233,943,2025-07-20,Service,Open,,0.0,False
10031234,541,2025-07-25,Billing,Closed,,0.0,False
10031235,860,2025-07-04,Billing,Under Investigation,25.0,0.0,False
10031236,33,2025-07-01,Contract,Resolved,,0.0,False
10031237,587,2025-07-21,Other,Resolved,4.0,0.0,False
10031238,148,2025-07-11,Service,Open,,47.35,False
10031239,641,2025-07-13,Other,Under Investigation,26.0,0.0,False
10031240,594,2025-07-27,Other,Resolved,3.0,0.0,False
10031241,325,2025-07-25,Service,Resolved,28.0,0.0,False
10031242,664,2025-07-21,Billing,Resolved,,0.0,False
10031243,10,2025-07-07,Billing,Resolved,5.0,0.0,False
10031244,469,2025-07-15,Contract,Resolved,2.0,0.0,False
10031245,504,2025-07-17,Contract,Under Investigation,,44.04,False
10031246,946,2025-07-06,Service,Under Investigation,1.0,68.32,False
10031247,707,2025-07-22,Contract,Under Investigation,23.0,58.86,False
10031248,486,2025-07-06,Customer Service,Resolved,,0.0,False
10031249,372,2025-07-31,Customer Service,Open,21.0,0.0,False
10031250,125,2025-07-15,Contract,Resolved,18.0,0.0,False
10031251,914,2025-07-18,Network,Resolved,24.0,45.47,False
10031252,904,2025-07-01,Service,Closed,24.0,0.0,False
10031253,834,2025-07-07,Other,Open,29.0,0.0,False
10031254,922,2025-07-10,Other,Under Investigation,21.0,0.0,False
10031255,408,2025-07-03,Service,Under Investigation,23.0,0.0,False
10031256,323,2025-07-21,Contract,Closed,,0.0,False
10031257,867,2025-07-23,Other,Resolved,2.0,0.0,True
10031258,500,2025-07-17,Other,Open,17.0,0.0,False
10031259,555,2025-07-14,Service,Open,6.0,0.0,False
10031260,855,2025-07-18,Network,Open,,0.0,False
10031261,58,2025-07-13,Service,Under Investigation,23.0,19.27,False
10031262,616,2025-07-09,Network,Resolved,,0.0,False
10031263,842,2025-07-19,Other,Resolved,5.0,0.0,False
10031264,104,2025-07-11,Network,Closed,30.0,0.0,False
10031265,771,2025-07-01,Network,Closed,6.0,0.0,False
10031266,214,2025-07-16,Network,Resolved,25.0,0.0,False
10031267,225,2025-07-17,Network,Closed,,91.21,False
10031268,730,2025-07-27,Service,Open,,0.0,False
10031269,13,2025-07-01,Billing,Closed,11.0,47.6,False
10031270,64,2025-07-17,Network,Under Investigation,22.0,0.0,False
10031271,412,2025-07-28,Customer Service,Closed,,0.0,False
10031272,340,2025-07-19,Contract,Resolved,,0.0,False
10031273,555,2025-07-04,Contract,Open,14.0,0.0,False
10031274,152,2025-07-23,Billing,Open,,68.87,False
10031275,298,2025-07-28,Other,Resolved,3.0,0.0,False
10031276,450,2025-07-19,Contract,Under Investigation,26.0,90.68,False
10031277,620,2025-07-01,Billing,Under Investigation,30.0,0.0,False
10031278,391,2025-07-31,Service,Resolved,7.0,26.98,False
10031279,224,2025-07-05,Other,Open,1.0,0.0,False
10031280,931,2025-07-27,Network,Under Investigation,21.0,0.0,False
10031281,502,2025-07-06,Customer Service,Open,,53.04,False
10031282,756,2025-07-14,Other,Closed,,0.0,False
10031283,383,2025-07-14,Service,Resolved,18.0,0.0,False
10031284,282,2025-07-19,Customer Service,Closed,19.0,72.69,False
10031285,609,2025-07-11,Network,Resolved,16.0,13.45,False
10031286,320,2025-07-28,Service,Open,,82.81,False
10031287,689,2025-07-11,Service,Resolved,,0.0,False
10031288,192,2025-07-04,Network,Open,5.0,0.0,False
10031289,491,2025-07-23,Service,Resolved,,0.0,False
10031290,231,2025-07-04,Billing,Under Investigation,15.0,79.58,False
10031291,635,2025-07-12,Contract,Closed,4.0,0.0,False
10031292,425,2025-07-25,Other,Closed,29.0,0.0,False
10031293,621,2025-07-06,Customer Service,Closed,26.0,0.0,False
10031294,375,2025-07-26,Customer Service,Open,28.0,0.0,False
10031295,470,2025-07-23,Network,Open,1.0,0.0,False
10031296,616,2025-07-28,Service,Resolved,27.0,0.0,False
10031297,13,2025-07-13,Customer Service,Under Investigation,,0.0,False
10031298,687,2025-07-27,Contract,Closed,,0.0,False
10031299,697,2025-07-25,Network,Under Investigation,,0.0,False
10031300,404,2025-07-26,Service,Closed,19.0,0.0,False
10031301,632,2025-07-28,Service,Resolved,,0.0,False
10031302,850,2025-07-20,Customer Service,Open,5.0,43.06,False
10031303,362,2025-07-18,Network,Under Investigation,13.0,0.0,False
10031304,416,2025-07-13,Other,Open,,92.0,False
10031305,378,2025-07-21,Service,Closed,,0.0,False
10031306,985,2025-07-04,Network,Open,,0.0,False
10031307,533,2025-07-02,Service,Resolved,12.0,0.0,False
10031308,512,2025-07-04,Contract,Under Investigation,8.0,0.0,False
10031309,994,2025-07-16,Network,Closed,,0.0,False
10031310,351,2025-07-03,Customer Service,Closed,28.0,29.13,False
10031311,946,2025-07-18,Other,Under Investigation,8.0,0.0,False
10031312,924,2025-07-10,Customer Service,Under Investigation,1.0,0.0,False
10031313,199,2025-07-21,Customer Service,Open,13.0,0.0,False
10031314,864,2025-07-31,Service,Open,2.0,0.0,False
10031315,754,2025-07-10,Contract,Resolved,26.0,0.0,False
10031316,442,2025-07-14,Service,Closed,,0.0,False
10031317,838,2025-07-09,Network,Resolved,12.0,0.0,False
10031318,459,2025-07-24,Other,Closed,5.0,0.0,False
10031319,996,2025-07-01,Contract,Open,21.0,68.17,False
10031320,614,2025-07-29,Customer Service,Resolved,6.0,50.1,False
10031321,882,2025-07-16,Network,Open,24.0,0.0,False
10031322,492,2025-07-08,Other,Closed,3.0,0.0,False
10031323,964,2025-07-26,Customer Service,Resolved,12.0,0.0,False
10031324,408,2025-07-23,Customer Service,Under Investigation,27.0,93.0,False
10031325,796,2025-07-27,Billing,Under Investigation,,50.49,False
10031326,868,2025-07-19,Customer Service,Under Investigation,14.0,0.0,False
10031327,891,2025-07-15,Service,Closed,17.0,0.0,True
10031328,524,2025-07-11,Other,Closed,,0.0,False
10031329,804,2025-07-24,Service,Resolved,3.0,0.0,False
10031330,493,2025-07-08,Other,Open,29.0,63.59,False
10031331,118,2025-07-20,Billing,Closed,30.0,0.0,False
10031332,67,2025-07-01,Network,Resolved,30.0,0.0,False
10031333,728,2025-07-04,Billing,Closed,19.0,0.0,False
10031334,182,2025-07-11,Customer Service,Resolved,7.0,73.42,False
10031335,654,2025-07-22,Billing,Resolved,,0.0,False
10031336,999,2025-07-20,Billing,Resolved,18.0,18.15,False
10031337,496,2025-07-18,Billing,Closed,24.0,13.29,False
10031338,293,2025-07-23,Network,Closed,,0.0,False
10031339,895,2025-07-22,Contract,Open,,0.0,False
10031340,772,2025-07-08,Network,Open,,76.13,False
10031341,120,2025-07-23,Customer Service,Under Investigation,,0.0,False
10031342,407,2025-07-23,Contract,Open,8.0,0.0,False
10031343,85,2025-07-07,Service,Resolved,,0.0,False
10031344,1000,2025-07-03,Network,Under Investigation,16.0,0.0,False
10031345,275,2025-07-23,Other,Resolved,17.0,28.26,False
10031346,737,2025-07-27,Other,Closed,10.0,0.0,False
10031347,977,2025-07-02,Billing,Closed,,0.0,False
10031348,488,2025-07-06,Contract,Closed,26.0,0.0,False
10031349,925,2025-07-16,Billing,Resolved,7.0,0.0,False
10031350,313,2025-07-28,Contract,Closed,19.0,0.0,False
10031351,393,2025-07-03,Billing,Closed,21.0,0.0,False
10031352,922,2025-07-23,Network,Closed,,0.0,False
10031353,373,2025-07-08,Other,Open,,0.0,False
10031354,818,2025-07-15,Network,Resolved,,97.33,False
10031355,385,2025-07-18,Service,Closed,7.0,0.0,False
10031356,11,2025-07-26,Billing,Resolved,,0.0,False
10031357,36,2025-07-23,Billing,Under Investigation,15.0,57.78,False
10031358,418,2025-07-08,Contract,Under Investigation,,0.0,False
10031359,612,2025-07-04,Other,Under Investigation,21.0,0.0,False
10031360,156,2025-07-28,Billing,Closed,5.0,0.0,False
10031361,975,2025-07-24,Service,Resolved,,0.0,False
10031362,579,2025-07-04,Service,Resolved,25.0,0.0,False
10031363,784,2025-07-26,Billing,Open,9.0,0.0,False
10031364,390,2025-07-16,Contract,Under Investigation,3.0,0.0,False
10031365,414,2025-07-01,Other,Closed,4.0,0.0,False
10031366,160,2025-07-13,Contract,Open,,0.0,False
10031367,287,2025-07-23,Billing,Open,18.0,0.0,False
10031368,119,2025-07-22,Network,Open,14.0,0.0,False
10031369,52,2025-07-06,Service,Under Investigation,11.0,0.0,False
10031370,874,2025-07-17,Other,Open,8.0,0.0,False
10031371,68,2025-07-19,Service,Under Investigation,29.0,0.0,False
10031372,259,2025-07-23,Customer Service,Resolved,2.0,0.0,False
10031373,261,2025-07-06,Contract,Resolved,8.0,59.7,False
10031374,926,2025-07-29,Customer Service,Under Investigation,16.0,0.0,False
10031375,740,2025-07-16,Service,Under Investigation,,0.0,False
10031376,84,2025-07-22,Network,Resolved,18.0,0.0,True
10031377,279,2025-07-28,Contract,Closed,2.0,0.0,False
10031378,532,2025-07-26,Other,Closed,,23.93,False
10031379,500,2025-07-15,Network,Open,26.0,0.0,False
10031380,336,2025-07-10,Other,Closed,16.0,0.0,True
10031381,664,2025-07-19,Network,Under Investigation,7.0,0.0,False
