record_id,campaign_key,campaign_date,channel,impressions,clicks,conversions,spend,revenue_attributed
20013567,32,2024-07-11,Email,40597,751,45,1250.55,3417.05
20013568,34,2024-07-18,Social,19911,851,17,3046.09,2110.37
20013569,1,2024-07-09,Email,57133,839,78,118.13,11554.88
20013570,38,2024-07-23,Radio,4903,132,10,2820.64,1467.99
20013571,53,2024-07-28,Email,77076,3653,254,1136.01,21674.56
20013572,26,2024-07-04,Display,79939,2443,158,2593.48,14565.7
20013573,16,2024-07-13,Social,45183,902,47,4135.58,7256.4
20013574,43,2024-07-11,Social,36835,1569,48,1772.9,9411.62
20013575,10,2024-07-11,TV,12688,393,36,3564.92,2508.79
20013576,18,2024-07-23,TV,74947,1623,120,3899.33,7407.67
20013577,41,2024-07-09,Direct Mail,47170,959,61,3271.46,6704.89
20013578,41,2024-07-25,Email,59449,1485,30,2513.35,4742.77
20013579,17,2024-07-18,PPC,88491,2903,225,3168.75,19669.16
20013580,15,2024-07-30,Display,37009,877,64,3484.58,3972.53
20013581,6,2024-07-30,PPC,54885,2491,99,392.42,5649.31
20013582,42,2024-07-01,Radio,87562,3992,140,2724.87,9651.78
20013583,50,2024-07-21,TV,3572,133,12,4053.06,2247.61
20013584,4,2024-07-03,TV,86156,3195,221,511.17,13572.44
20013585,55,2024-07-29,Email,36810,514,47,883.36,6922.25
20013586,5,2024-07-04,Display,79532,1181,82,4483.22,5171.23
20013587,46,2024-07-03,Radio,22674,408,35,3198.54,2470.75
20013588,60,2024-07-20,Direct Mail,60708,2413,193,291.83,26962.68
20013589,54,2024-07-24,Social,49255,2113,50,2534.67,4417.16
20013590,7,2024-07-02,Radio,41956,2093,85,1125.25,16224.53
20013591,31,2024-07-20,Display,70575,2684,86,1526.82,5059.36
20013592,13,2024-07-18,Direct Mail,24021,284,20,430.45,3955.69
20013593,8,2024-07-11,Email,55555,1172,34,2438.07,4130.04
20013594,53,2024-07-12,Display,42549,482,38,3507.98,1986.51
20013595,27,2024-07-25,Direct Mail,19067,735,58,416.14,8897.61
20013596,25,2024-07-18,Display,55225,2570,211,3223.84,39327.62
20013597,2,2024-07-28,TV,47958,1312,41,4308.87,7499.37
20013598,1,2024-07-30,Display,43389,713,22,2750.38,3877.54
20013599,22,2024-07-04,Display,18771,277,19,1610.84,2750.56
20013600,40,2024-07-21,Display,29919,749,20,2637.27,2524.85
20013601,46,2024-07-19,Display,52899,582,37,3789.38,3483.34
20013602,17,2024-07-19,Display,27696,885,84,675.72,13361.62
20013603,47,2024-07-08,TV,85018,1423,101,3904.78,5338.05
20013604,23,2024-07-02,TV,38792,967,23,3328.95,1735.45
20013605,23,2024-07-30,Email,80316,3957,324,415.94,36416.98
20013606,8,2024-07-20,Social,51231,1112,57,4277.11,7422.18
20013607,29,2024-07-01,Display,70990,733,63,1628.0,4674.96
20013608,43,2024-07-13,TV,61101,1442,60,2387.64,7858.03
20013609,57,2024-07-31,Email,76832,3594,286,3998.77,53741.19
20013610,37,2024-07-29,Display,6064,103,8,2659.26,1430.76
20013611,7,2024-07-17,Direct Mail,60411,2975,171,798.45,21907.82
20013612,17,2024-07-01,Email,87395,1312,27,3969.19,3237.19
20013613,49,2024-07-17,TV,12473,148,7,2310.7,771.78
20013614,58,2024-07-12,Radio,52749,1741,171,725.19,17713.87
20013615,39,2024-07-09,Direct Mail,27935,344,22,1132.54,2614.7
20013616,20,2024-07-24,Display,11066,203,17,4060.2,1983.33
20013617,52,2024-07-26,Radio,22397,711,55,3217.89,7869.3
20013618,5,2024-07-22,Radio,31715,934,51,3484.67,4921.41
20013619,12,2024-07-01,Radio,69249,1945,69,146.06,3843.15
20013620,48,2024-07-03,Email,81734,976,95,3323.88,12094.82
20013621,11,2024-07-18,Social,33041,1372,119,4198.22,19085.46
20013622,38,2024-07-07,Display,29048,637,58,1521.33,6729.82
20013623,2,2024-07-05,Email,23506,386,10,1281.59,1190.73
20013624,59,2024-07-26,Radio,40326,1630,51,102.4,7849.27
20013625,41,2024-07-28,PPC,88702,2720,252,4021.28,33216.83
20013626,31,2024-07-18,Social,5103,163,13,692.49,982.63
20013627,1,2024-07-02,Social,24852,413,24,802.38,2175.21
20013628,18,2024-07-17,TV,6921,150,9,2574.17,1126.96
20013629,6,2024-07-19,Social,63768,1543,112,1250.15,16942.2
20013630,10,2024-07-18,Direct Mail,9621,206,9,2024.91,1780.96
20013631,23,2024-07-03,PPC,18339,876,23,2677.96,1173.0
20013632,33,2024-07-30,Radio,19307,874,62,3799.75,4457.67
20013633,26,2024-07-09,TV,76794,1842,162,3860.65,23296.54
20013634,21,2024-07-09,Radio,55277,2154,191,1575.02,31949.17
20013635,33,2024-07-28,Radio,55563,1337,61,433.71,8142.93
20013636,16,2024-07-05,TV,40066,1825,182,1947.2,11173.31
20013637,1,2024-07-02,PPC,68165,1236,62,3146.97,9392.78
20013638,44,2024-07-10,Display,11594,430,11,3345.24,2049.32
20013639,45,2024-07-06,Display,18466,283,27,654.33,1969.43
20013640,28,2024-07-23,Direct Mail,18529,275,17,140.69,2963.43
20013641,53,2024-07-26,PPC,27108,407,13,4189.28,2264.58
20013642,8,2024-07-16,Display,58053,1777,83,116.79,14441.66
20013643,51,2024-07-12,TV,58462,1138,94,1525.67,15985.28
20013644,56,2024-07-23,Email,11187,437,37,4073.86,1872.66
20013645,3,2024-07-02,Direct Mail,30291,1029,33,1092.99,2960.26
20013646,19,2024-07-27,TV,28009,1039,32,993.27,2133.3
20013647,3,2024-07-01,Direct Mail,45757,769,53,2262.52,6091.02
20013648,11,2024-07-16,Radio,52954,1003,25,94.66,1956.75
20013649,43,2024-07-02,Email,89587,3974,80,4049.87,7391.85
20013650,59,2024-07-01,Radio,47645,1959,136,799.75,24341.57
20013651,44,2024-07-28,TV,11568,144,4,4173.45,207.46
20013652,57,2024-07-23,Social,1593,27,1,1515.86,66.09
20013653,44,2024-07-19,Email,43431,1078,90,4459.73,8103.43
20013654,14,2024-07-17,Radio,6191,176,15,3236.41,1071.79
20013655,34,2024-07-07,Direct Mail,64724,3075,75,814.86,5824.36
20013656,40,2024-07-01,PPC,32433,1019,64,2106.88,6679.14
20013657,19,2024-07-11,PPC,65201,2301,171,3096.25,15012.35
20013658,11,2024-07-22,PPC,80947,1254,88,1858.3,5161.92
20013659,2,2024-07-29,Direct Mail,31640,1212,120,1239.49,19355.56
20013660,52,2024-07-30,Radio,10005,206,9,3015.7,786.57
20013661,13,2024-07-22,Direct Mail,43294,1665,98,3389.62,17673.55
20013662,38,2024-07-02,PPC,67742,2399,73,2072.47,14525.75
20013663,7,2024-07-10,Radio,70669,3519,236,2001.11,19495.98
20013664,20,2024-07-04,Display,77653,2830,141,3526.62,10707.14
20013665,13,2024-07-19,TV,37214,1032,72,4163.25,14156.1
20013666,21,2024-07-15,Radio,86051,3337,74,4106.51,12299.28
20013667,32,2024-07-30,Email,55392,2318,102,3518.82,20104.08
20013668,3,2024-07-12,Radio,58572,2016,54,1198.85,3130.27
20013669,28,2024-07-31,Email,7696,334,14,3157.99,2538.42
20013670,33,2024-07-30,PPC,40812,942,35,1733.91,2248.69
20013671,39,2024-07-27,Radio,45011,1350,112,434.47,13825.9
20013672,17,2024-07-27,PPC,82371,1485,116,3674.57,12455.67
20013673,17,2024-07-22,PPC,46114,964,42,3377.3,2904.0
20013674,25,2024-07-12,Email,77622,3805,195,1966.84,20506.74
20013675,14,2024-07-25,Social,65011,1284,69,3275.89,4594.68
20013676,22,2024-07-19,Social,73270,1966,149,718.49,11645.23
20013677,60,2024-07-31,PPC,72407,1582,111,2186.42,16074.44
20013678,47,2024-07-14,TV,82249,1229,44,3558.84,8707.17
20013679,29,2024-07-09,Radio,85396,2071,77,3179.84,12933.43
20013680,12,2024-07-01,TV,5839,68,4,3858.95,294.47
20013681,50,2024-07-16,Display,56093,1682,71,1803.62,5706.29
20013682,53,2024-07-28,TV,6147,159,5,1585.79,621.39
20013683,14,2024-07-12,PPC,70753,942,61,1904.39,10832.53
20013684,37,2024-07-12,Social,77110,1075,42,3858.61,4498.83
20013685,2,2024-07-21,TV,65996,1494,77,1192.79,4707.94
20013686,26,2024-07-27,Display,38740,1480,93,2519.69,11706.51
20013687,24,2024-07-23,Radio,47140,1802,47,2358.79,5445.25
20013688,59,2024-07-04,Email,17584,734,38,1802.84,3160.08
20013689,40,2024-07-02,PPC,33161,1041,61,2568.99,10020.28
20013690,5,2024-07-25,Direct Mail,54211,1135,59,3020.68,10097.12
20013691,4,2024-07-01,Social,55712,2343,120,228.44,7795.77
20013692,5,2024-07-07,Email,22789,980,87,2462.98,13024.29
20013693,41,2024-07-30,Social,26408,466,40,4161.65,2648.28
20013694,51,2024-07-21,Email,73640,2857,267,3538.72,52155.85
20013695,54,2024-07-16,Email,81963,4040,247,2239.19,31436.9
20013696,7,2024-07-06,Radio,23403,875,72,2789.04,8006.68
20013697,18,2024-07-08,Social,65292,1996,183,1185.61,33976.78
20013698,45,2024-07-28,Direct Mail,52154,1108,91,1710.17,5926.07
20013699,1,2024-07-01,Direct Mail,3475,39,3,1176.46,251.17
20013700,30,2024-07-03,TV,14821,561,15,1564.19,2974.19
20013701,31,2024-07-04,PPC,40463,970,19,3621.08,3146.94
20013702,28,2024-07-16,TV,80301,2227,88,4120.3,16839.65
20013703,60,2024-07-16,Social,26682,312,20,2548.66,3123.94
20013704,2,2024-07-11,Email,78908,2471,154,433.0,25729.12
20013705,25,2024-07-22,Radio,29753,612,37,2877.56,7281.89
20013706,14,2024-07-25,PPC,47808,719,68,1639.74,5067.32
20013707,39,2024-07-31,Radio,89220,3836,211,3998.95,29337.71
20013708,38,2024-07-18,Email,71204,1177,70,2668.6,13494.48
20013709,13,2024-07-29,Radio,38148,1323,42,4300.15,5175.36
20013710,53,2024-07-04,PPC,38103,1846,74,1586.87,11133.46
20013711,45,2024-07-18,PPC,18039,411,31,477.52,3604.07
20013712,16,2024-07-30,TV,49479,1198,88,2718.28,16389.31
20013713,32,2024-07-12,Radio,60856,2430,148,940.81,20096.78
20013714,57,2024-07-17,Social,89443,2291,93,2950.23,15733.65
20013715,35,2024-07-17,Direct Mail,6709,322,6,1549.65,845.69
20013716,57,2024-07-27,Display,79843,2368,62,4254.1,7122.97
20013717,32,2024-07-19,Radio,35683,577,36,3863.65,5538.26
20013718,54,2024-07-27,Social,40862,963,68,3587.09,6075.47
20013719,35,2024-07-16,TV,76539,2009,107,1796.54,12852.25
20013720,51,2024-07-18,Email,62424,1309,89,3759.71,10446.89
20013721,43,2024-07-09,TV,47742,2056,72,2770.59,5391.55
20013722,29,2024-07-30,Direct Mail,76914,1307,84,1244.62,9634.45
20013723,47,2024-07-25,PPC,70140,1437,136,1628.6,22800.84
20013724,35,2024-07-15,PPC,50258,1692,48,4490.57,8411.12
20013725,23,2024-07-17,TV,23582,536,46,2940.41,5418.57
20013726,3,2024-07-25,Radio,61767,1429,33,630.06,4151.97
20013727,30,2024-07-10,TV,21232,529,42,94.51,3866.6
20013728,33,2024-07-21,PPC,12895,171,15,3103.39,2373.73
20013729,24,2024-07-24,Direct Mail,54191,1730,102,3925.51,15783.68
20013730,51,2024-07-28,PPC,36784,1785,79,575.89,12667.52
20013731,39,2024-07-26,Social,38024,659,42,1210.52,7060.04
20013732,5,2024-07-18,Social,67344,2177,72,1477.18,4395.31
20013733,18,2024-07-28,Email,31022,959,88,1781.23,17257.12
20013734,55,2024-07-05,Email,58031,1264,102,2819.01,18862.93
20013735,18,2024-07-19,Display,10493,193,6,1874.38,315.65
20013736,40,2024-07-26,Direct Mail,18197,609,51,2797.75,7417.49
20013737,23,2024-07-18,Email,46467,871,41,3768.06,5935.34
20013738,38,2024-07-15,Social,33669,1580,156,2395.31,29116.33
20013739,32,2024-07-02,Social,64038,2880,81,2900.06,11862.5
20013740,57,2024-07-05,Display,57255,1271,41,3395.43,3519.1
20013741,31,2024-07-24,PPC,74516,3435,267,3138.9,40921.89
20013742,33,2024-07-17,Social,28220,498,35,373.49,5867.88
20013743,14,2024-07-21,Email,67965,1826,82,2324.23,12564.64
20013744,51,2024-07-06,TV,66968,3320,101,3975.38,12094.75
20013745,3,2024-07-23,Radio,10152,291,11,3740.28,1282.16
20013746,57,2024-07-26,PPC,50801,2000,142,288.9,27244.03
20013747,22,2024-07-25,Direct Mail,81681,3883,306,481.4,47904.45
20013748,48,2024-07-05,Direct Mail,79815,2662,78,723.76,5618.27
20013749,24,2024-07-05,Direct Mail,69111,2527,61,1727.62,3477.53
20013750,20,2024-07-10,TV,57603,2787,74,727.27,6300.94
20013751,48,2024-07-10,Display,24614,614,57,811.72,8095.49
20013752,54,2024-07-20,Radio,64548,1198,99,2083.55,17571.58
20013753,11,2024-07-18,Radio,69634,1364,111,3352.43,17899.86
20013754,4,2024-07-16,PPC,35189,549,46,4242.5,5104.63
20013755,22,2024-07-06,Social,45333,1060,56,1040.46,5898.76
20013756,16,2024-07-11,Radio,30540,1488,86,170.55,14262.18
20013757,12,2024-07-04,PPC,60057,1673,66,3941.9,12998.31
20013758,20,2024-07-06,PPC,34549,1525,39,3294.85,4010.78
20013759,45,2024-07-04,PPC,79618,1218,54,586.52,7901.42
20013760,56,2024-07-01,Radio,70399,3472,338,2618.95,43401.24
20013761,40,2024-07-08,PPC,31070,1153,45,3314.04,5485.35
20013762,54,2024-07-07,TV,6498,217,21,764.67,1272.85
20013763,49,2024-07-04,TV,27909,1187,67,985.88,7282.68
20013764,16,2024-07-29,PPC,42193,942,57,624.37,4872.42
20013765,57,2024-07-24,Display,60343,2047,127,354.83,7935.74
20013766,5,2024-07-20,Radio,22533,261,11,2208.91,1987.77
20013767,41,2024-07-04,Display,25772,1016,86,3436.32,10292.9
20013768,17,2024-07-30,Email,44032,683,27,1914.25,1774.46
20013769,49,2024-07-01,TV,30873,1108,84,2690.38,5326.22
20013770,3,2024-07-11,Social,59471,1269,101,1488.51,15095.29
20013771,48,2024-07-28,Direct Mail,10293,368,11,2762.57,683.76
20013772,54,2024-07-07,Display,35833,1136,53,4151.05,8979.21
20013773,10,2024-07-20,Radio,29726,826,79,1783.45,7369.56
20013774,24,2024-07-13,PPC,48792,607,36,4043.74,5024.08
20013775,16,2024-07-07,Radio,70425,962,74,4337.14,6280.14
20013776,41,2024-07-12,Direct Mail,63059,3120,114,1468.58,17552.83
20013777,56,2024-07-16,Radio,21942,940,50,227.1,5397.77
20013778,24,2024-07-10,Social,78912,1963,46,794.44,5180.63
20013779,15,2024-07-05,PPC,52085,795,26,2399.61,3706.37
20013780,25,2024-07-14,Direct Mail,79954,2632,206,3737.65,35171.71
20013781,6,2024-07-28,TV,71899,2983,86,425.04,8439.72
20013782,53,2024-07-04,Social,40009,1071,94,3801.24,11305.41
20013783,4,2024-07-27,Direct Mail,31394,1440,88,2573.6,4602.49
20013784,46,2024-07-10,Social,30312,899,38,1364.08,6223.06
20013785,41,2024-07-08,Social,11387,377,9,4022.21,1032.84
20013786,46,2024-07-29,Radio,18318,320,19,4436.78,1212.83
20013787,35,2024-07-24,Social,80315,2481,217,1555.41,39624.77
20013788,16,2024-07-21,Display,20762,341,20,4372.23,1823.36
20013789,57,2024-07-27,PPC,44834,1706,94,2023.7,4800.87
20013790,17,2024-07-19,PPC,57275,2476,82,3335.58,13553.56
20013791,47,2024-07-05,Email,50025,1884,156,4125.19,11486.08
20013792,24,2024-07-05,Direct Mail,13973,150,14,2401.54,2593.43
20013793,39,2024-07-23,Direct Mail,62957,2155,121,3380.77,6249.33
20013794,23,2024-07-04,Email,38264,1791,64,3798.8,6037.36
20013795,26,2024-07-27,Radio,38988,1199,63,2366.76,6341.8
20013796,4,2024-07-18,Display,71901,3237,161,4136.66,13585.81
20013797,39,2024-07-23,Display,77992,1766,101,4227.9,14225.75
20013798,45,2024-07-15,Direct Mail,46402,1942,182,3599.59,11240.56
20013799,19,2024-07-03,TV,36870,1479,135,743.01,16006.14
20013800,48,2024-07-19,Display,67976,1229,60,139.12,7464.65
20013801,49,2024-07-08,TV,69669,2063,51,1431.48,9203.56
20013802,30,2024-07-01,Display,37667,1717,49,3415.14,3112.93
20013803,4,2024-07-07,PPC,5049,63,4,1096.6,695.11
20013804,11,2024-07-24,Email,3944,95,6,1227.67,760.36
20013805,53,2024-07-16,PPC,47681,499,25,2525.32,4313.71
20013806,57,2024-07-06,TV,73042,1195,66,4192.27,11519.7
20013807,37,2024-07-04,Direct Mail,61836,1863,167,1644.48,23740.49
20013808,10,2024-07-28,Display,26268,1189,61,2524.36,9932.96
20013809,29,2024-07-16,TV,36910,549,26,4286.06,4835.18
20013810,27,2024-07-19,Display,67004,3126,197,1377.15,11420.76
20013811,26,2024-07-25,Email,10222,111,9,108.1,1508.69
20013812,4,2024-07-07,Email,54090,749,59,4259.03,10435.22
20013813,1,2024-07-29,Display,47921,1482,124,492.8,13400.38
20013814,41,2024-07-12,Radio,58846,2189,86,2270.8,12250.61
20013815,24,2024-07-05,Radio,48323,1130,53,516.65,6628.87
20013816,34,2024-07-30,PPC,3074,61,5,3579.86,582.9
20013817,54,2024-07-13,Radio,23429,855,80,283.4,12876.91
20013818,43,2024-07-21,Direct Mail,13316,621,20,2596.55,1063.43
20013819,47,2024-07-22,Radio,89784,2845,179,4376.95,28695.13
20013820,57,2024-07-04,Radio,84123,2280,74,2107.65,13063.84
20013821,40,2024-07-18,Social,79843,1144,95,3117.31,14150.07
20013822,54,2024-07-31,TV,63695,2201,49,1472.55,3203.95
20013823,10,2024-07-09,Email,65308,2856,197,2253.84,15318.61
20013824,8,2024-07-26,Display,16749,544,40,3309.48,2284.41
20013825,21,2024-07-10,PPC,66712,2043,128,3934.5,9639.13
20013826,13,2024-07-09,Social,65748,3017,107,2570.05,21054.23
20013827,32,2024-07-06,Social,29870,1386,43,396.02,6213.23
20013828,33,2024-07-09,TV,85560,1256,51,378.47,8381.18
20013829,17,2024-07-01,PPC,82691,899,29,390.68,5218.35
20013830,52,2024-07-26,PPC,64553,2623,231,3995.05,15688.07
20013831,59,2024-07-02,Email,60882,2223,179,2477.75,27600.73
20013832,39,2024-07-10,TV,22670,837,18,4451.01,2057.48
20013833,23,2024-07-08,Social,87684,1690,97,2590.86,8650.02
20013834,11,2024-07-17,Email,42177,1781,140,4290.5,10955.14
20013835,48,2024-07-09,Radio,35298,616,13,2002.5,1879.79
20013836,33,2024-07-01,Direct Mail,83380,2497,248,1406.43,42553.58
20013837,13,2024-07-01,Email,37424,1832,82,4134.93,9511.42
20013838,22,2024-07-31,PPC,51757,2079,195,201.87,21806.16
20013839,50,2024-07-17,Display,40316,1955,160,1858.25,12925.12
20013840,8,2024-07-01,Direct Mail,67336,3225,320,171.06,63069.64
20013841,49,2024-07-26,Direct Mail,69515,1569,56,2001.29,5579.47
20013842,1,2024-07-29,Display,83035,3457,300,1646.67,38542.13
20013843,39,2024-07-30,Email,2527,43,2,2344.05,291.75
20013844,50,2024-07-12,TV,10359,366,29,3906.5,3320.86
20013845,30,2024-07-19,Radio,16266,187,7,3551.89,1161.47
20013846,32,2024-07-09,Social,85126,1708,44,3775.7,4000.87
20013847,9,2024-07-08,Email,55343,1555,77,1090.96,9638.46
20013848,21,2024-07-18,Display,52112,2245,218,3632.44,18068.75
20013849,10,2024-07-23,Display,71774,943,58,4091.32,10191.83
20013850,25,2024-07-24,TV,54748,2538,82,4169.93,9874.37
20013851,40,2024-07-16,TV,77724,898,89,2899.74,11087.53
20013852,39,2024-07-24,Email,9263,287,7,3062.35,520.58
20013853,11,2024-07-24,TV,61435,1203,58,242.49,11349.66
20013854,11,2024-07-28,Email,24614,509,35,2791.6,3306.0
20013855,45,2024-07-16,Direct Mail,80306,2514,83,510.86,14745.89
20013856,53,2024-07-29,Display,57078,712,27,977.22,1685.46
20013857,39,2024-07-27,Radio,58030,1572,112,2635.75,21766.11
20013858,2,2024-07-19,PPC,54982,927,42,1185.4,6863.54
20013859,5,2024-07-26,Social,18457,295,15,179.13,2717.38
20013860,53,2024-07-26,Email,71561,1062,53,875.9,4818.96
20013861,7,2024-07-21,Display,59486,2122,183,364.66,22311.29
20013862,54,2024-07-17,Radio,38569,1592,141,4344.86,16888.15
20013863,21,2024-07-04,Email,87949,3037,287,1781.89,56783.78
20013864,41,2024-07-19,Radio,28817,1230,72,2157.63,13784.64
20013865,45,2024-07-03,Direct Mail,1412,67,3,819.95,366.42
20013866,13,2024-07-05,Direct Mail,73519,1939,64,1871.87,9273.57
20013867,33,2024-07-17,PPC,88253,3457,148,4138.77,14501.77
20013868,25,2024-07-07,Display,50422,1483,51,515.37,5712.88
20013869,29,2024-07-02,Direct Mail,35502,1613,74,3943.39,10643.05
20013870,27,2024-07-28,Radio,50022,1852,158,1379.5,13832.27
20013871,54,2024-07-22,PPC,60658,2733,116,1429.26,18764.33
20013872,55,2024-07-11,TV,44017,1415,64,3893.38,7935.18
20013873,13,2024-07-07,Email,46927,1372,82,2877.6,10186.74
20013874,16,2024-07-15,Display,70463,2734,89,4201.78,5993.69
20013875,30,2024-07-18,Radio,53840,2541,199,3512.42,26054.24
20013876,44,2024-07-06,Display,12507,400,29,2072.54,3310.37
20013877,39,2024-07-09,Email,62707,1620,71,3920.16,6404.94
20013878,16,2024-07-12,Direct Mail,79590,1131,82,1022.55,7518.54
20013879,38,2024-07-31,Social,54025,1209,37,831.07,2117.51
20013880,3,2024-07-01,Social,71671,1199,107,2091.03,7514.7
20013881,24,2024-07-22,Display,53001,786,17,3096.45,2076.88
20013882,36,2024-07-31,TV,80637,1745,49,2233.35,3933.95
20013883,43,2024-07-15,Display,43850,1102,65,463.62,7642.55
20013884,46,2024-07-31,Social,8239,326,30,1502.4,4973.64
20013885,55,2024-07-09,Email,80191,813,33,4035.84,3959.69
20013886,33,2024-07-19,Radio,82763,4010,187,1998.17,14583.41
20013887,5,2024-07-21,PPC,73159,3613,242,3784.89,36742.14
20013888,50,2024-07-15,PPC,36857,1431,112,3793.57,14495.66
20013889,4,2024-07-21,Social,56014,1373,30,4044.87,4017.49
20013890,16,2024-07-25,Email,87999,4076,105,3153.43,19108.9
20013891,3,2024-07-23,Social,28867,1327,113,4144.06,17917.29
20013892,46,2024-07-21,Email,47247,2022,75,2351.13,7933.37
20013893,41,2024-07-07,PPC,62526,2531,226,2518.21,28199.14
20013894,7,2024-07-02,Email,45024,1892,153,4382.63,23575.49
20013895,39,2024-07-01,PPC,16163,242,12,3983.21,2283.61
20013896,14,2024-07-12,Direct Mail,6797,288,20,4448.32,2569.65
20013897,8,2024-07-23,PPC,32878,976,33,4427.52,5907.43
20013898,34,2024-07-18,Social,64186,815,46,4441.82,3119.54
20013899,22,2024-07-18,Radio,83960,3247,75,2689.14,13027.87
20013900,51,2024-07-03,TV,7087,195,15,2149.98,1035.31
20013901,30,2024-07-05,Social,35692,965,78,2100.28,10948.62
20013902,37,2024-07-07,Radio,88625,1824,159,1612.04,14719.42
20013903,5,2024-07-12,Social,31716,1052,23,1054.38,3811.79
20013904,45,2024-07-30,TV,80448,2629,237,1578.32,45630.59
20013905,50,2024-07-26,PPC,80904,1766,71,1067.56,8231.21
20013906,30,2024-07-02,TV,31272,1043,90,438.33,12241.43
20013907,50,2024-07-01,Social,66326,946,60,1632.87,6821.36
20013908,51,2024-07-12,Display,66874,1866,108,435.14,6744.59
20013909,11,2024-07-02,TV,89386,3929,351,1495.09,46134.49
20013910,33,2024-07-31,Email,24450,759,18,4397.81,2340.46
20013911,22,2024-07-14,Email,21791,829,38,526.27,5853.78
20013912,31,2024-07-12,TV,29697,1316,126,360.78,12905.8
20013913,33,2024-07-10,Email,70041,2796,276,228.41,48297.62
20013914,36,2024-07-13,TV,71382,1030,80,1502.46,6281.91
20013915,19,2024-07-29,Direct Mail,40285,1861,71,3736.89,8026.89
20013916,48,2024-07-12,TV,61691,2210,84,1900.38,14560.43
20013917,51,2024-07-10,Direct Mail,11269,502,31,2170.85,1911.32
20013918,5,2024-07-14,Email,74308,2313,201,3012.2,27450.54
20013919,51,2024-07-13,Display,69477,2032,102,1079.87,18167.81
20013920,10,2024-07-17,Display,44036,1721,170,3887.31,31372.11
20013921,31,2024-07-11,Email,32650,1091,28,2573.29,2153.01
20013922,18,2024-07-18,Display,63148,1891,54,3588.48,8685.7
20013923,55,2024-07-08,Radio,35774,1059,57,2280.24,7084.52
20013924,52,2024-07-15,Display,15242,678,59,474.72,3950.87
20013925,59,2024-07-03,Email,12672,479,14,4210.99,768.65
20013926,19,2024-07-27,Radio,9313,387,16,2073.2,2930.45
20013927,50,2024-07-19,Radio,85984,3100,276,1601.74,40915.74
20013928,2,2024-07-22,Display,64192,2869,166,2880.52,11869.21
20013929,49,2024-07-23,Social,73110,2532,64,2260.0,5388.97
20013930,7,2024-07-08,PPC,27715,542,48,504.58,2989.52
20013931,57,2024-07-14,TV,50128,949,48,3618.0,3227.88
20013932,11,2024-07-26,Radio,67204,1321,59,2851.74,4896.4
20013933,39,2024-07-05,Radio,83855,3429,146,2956.62,17766.52
20013934,58,2024-07-30,Radio,24310,490,13,2028.3,2044.39
20013935,8,2024-07-23,PPC,17807,747,55,3993.71,8256.78
20013936,29,2024-07-25,Email,25803,957,42,1501.66,8192.64
20013937,6,2024-07-07,Email,82489,3286,292,364.62,47058.81
20013938,1,2024-07-17,Radio,2651,41,1,1811.08,89.96
20013939,29,2024-07-01,Direct Mail,84671,1612,84,3974.89,12087.03
20013940,35,2024-07-21,Direct Mail,10239,271,14,3526.15,999.06
20013941,22,2024-07-29,PPC,73355,3172,312,1025.89,23922.83
20013942,50,2024-07-12,Display,3519,144,8,4417.92,828.85
20013943,56,2024-07-30,TV,22493,966,33,4205.31,1816.93
20013944,10,2024-07-03,TV,82866,3741,208,1762.82,37956.41
20013945,19,2024-07-15,TV,82225,2635,126,2935.81,7739.58
20013946,10,2024-07-08,Direct Mail,32247,1314,29,3783.8,4900.13
20013947,44,2024-07-16,Display,81428,1187,50,357.7,9390.62
20013948,17,2024-07-10,Direct Mail,41744,1307,103,2211.01,8969.22
20013949,59,2024-07-23,Social,45704,2033,136,4222.84,14525.42
20013950,48,2024-07-29,Email,75748,3439,81,2392.42,6139.9
20013951,49,2024-07-01,Radio,24184,539,51,1022.62,3254.49
20013952,44,2024-07-07,Email,60763,780,43,1084.5,4623.64
20013953,16,2024-07-29,Radio,51850,2158,175,3254.06,20875.59
20013954,20,2024-07-25,TV,72325,1678,33,603.33,5590.87
20013955,11,2024-07-05,Radio,20749,605,33,4411.62,4419.51
20013956,42,2024-07-15,Social,34205,462,33,804.86,5932.59
20013957,5,2024-07-22,Social,51894,2441,80,2600.85,8974.08
20013958,49,2024-07-24,Direct Mail,40242,1031,101,2830.88,16500.4
20013959,19,2024-07-16,Email,35080,947,80,2377.38,11442.95
20013960,58,2024-07-22,TV,2991,144,10,506.45,1530.07
20013961,57,2024-07-15,Radio,36472,856,51,1054.33,8924.14
20013962,32,2024-07-10,Social,30840,518,25,632.79,1261.42
20013963,43,2024-07-14,Direct Mail,19305,712,59,1975.66,9755.18
20013964,48,2024-07-30,Social,75704,1406,72,1111.62,10605.73
20013965,29,2024-07-31,TV,43084,1431,126,2890.1,13831.19
20013966,49,2024-07-31,PPC,74983,3420,248,3725.08,13055.66
20013967,12,2024-07-03,Radio,44277,2089,198,3949.93,24244.1
20013968,1,2024-07-08,TV,77468,2040,154,3379.98,23412.37
20013969,58,2024-07-25,Radio,60620,2875,216,3327.63,36511.79
20013970,38,2024-07-03,Social,77951,2187,109,3719.03,6707.02
20013971,60,2024-07-26,Radio,66648,3040,125,3183.88,19060.81
20013972,13,2024-07-23,PPC,62336,1947,163,2447.13,30166.18
20013973,49,2024-07-25,Radio,1468,17,1,1017.11,107.79
20013974,20,2024-07-23,Display,88007,1243,96,3558.31,16946.91
